Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
77.000	27.000	814.15	0.0012283	-124.21	-120.89	2.8072	1.0928	2.0133	876.48	-0.035855	0.00016984	0.14843	liquid
78.000	27.000	809.78	0.0012349	-122.21	-118.88	2.8332	1.0869	2.0168	866.77	-0.035317	0.00016336	0.14649	liquid
79.000	27.000	805.36	0.0012417	-120.21	-116.86	2.8589	1.0812	2.0206	857.04	-0.034749	0.00015726	0.14456	liquid
80.000	27.000	800.92	0.0012486	-118.21	-114.84	2.8843	1.0755	2.0247	847.28	-0.034151	0.00015150	0.14262	liquid
81.000	27.000	796.43	0.0012556	-116.20	-112.81	2.9095	1.0700	2.0291	837.49	-0.033521	0.00014605	0.14069	liquid
82.000	27.000	791.90	0.0012628	-114.19	-110.78	2.9344	1.0646	2.0338	827.66	-0.032856	0.00014090	0.13875	liquid
83.000	27.000	787.33	0.0012701	-112.17	-108.74	2.9591	1.0592	2.0390	817.79	-0.032154	0.00013601	0.13682	liquid
84.000	27.000	782.72	0.0012776	-110.15	-106.70	2.9836	1.0540	2.0445	807.88	-0.031414	0.00013138	0.13489	liquid
85.000	27.000	778.07	0.0012852	-108.12	-104.65	3.0078	1.0489	2.0505	797.92	-0.030633	0.00012698	0.13296	liquid
86.000	27.000	773.36	0.0012931	-106.09	-102.60	3.0318	1.0439	2.0569	787.90	-0.029807	0.00012279	0.13103	liquid
87.000	27.000	768.61	0.0013011	-104.05	-100.54	3.0557	1.0390	2.0638	777.83	-0.028933	0.00011881	0.12910	liquid
88.000	27.000	763.80	0.0013092	-102.01	-98.472	3.0793	1.0342	2.0712	767.69	-0.028010	0.00011501	0.12717	liquid
89.000	27.000	758.94	0.0013176	-99.955	-96.397	3.1027	1.0295	2.0792	757.49	-0.027032	0.00011138	0.12525	liquid
90.000	27.000	754.02	0.0013262	-97.895	-94.314	3.1260	1.0249	2.0877	747.21	-0.025996	0.00010791	0.12332	liquid
91.000	27.000	749.04	0.0013350	-95.826	-92.222	3.1491	1.0204	2.0969	736.85	-0.024898	0.00010459	0.12140	liquid
92.000	27.000	743.99	0.0013441	-93.749	-90.120	3.1721	1.0160	2.1068	726.40	-0.023733	0.00010141	0.11947	liquid
93.000	27.000	738.88	0.0013534	-91.662	-88.008	3.1949	1.0118	2.1175	715.87	-0.022495	9.8354e-05	0.11755	liquid
94.000	27.000	733.70	0.0013630	-89.565	-85.885	3.2176	1.0076	2.1290	705.23	-0.021179	9.5421e-05	0.11562	liquid
95.000	27.000	728.43	0.0013728	-87.456	-83.749	3.2402	1.0036	2.1414	694.50	-0.019778	9.2600e-05	0.11369	liquid
96.000	27.000	723.09	0.0013830	-85.335	-81.601	3.2627	0.99968	2.1547	683.64	-0.018285	8.9882e-05	0.11175	liquid
97.000	27.000	717.66	0.0013934	-83.202	-79.440	3.2851	0.99589	2.1691	672.67	-0.016692	8.7261e-05	0.10982	liquid
98.000	27.000	712.14	0.0014042	-81.054	-77.263	3.3075	0.99222	2.1847	661.56	-0.014990	8.4729e-05	0.10788	liquid
99.000	27.000	706.51	0.0014154	-78.891	-75.070	3.3297	0.98869	2.2016	650.32	-0.013169	8.2281e-05	0.10594	liquid
100.00	27.000	700.78	0.0014270	-76.712	-72.859	3.3519	0.98529	2.2200	638.92	-0.011216	7.9910e-05	0.10399	liquid
101.00	27.000	694.94	0.0014390	-74.514	-70.629	3.3741	0.98203	2.2399	627.37	-0.0091192	7.7610e-05	0.10204	liquid
102.00	27.000	688.97	0.0014514	-72.297	-68.379	3.3963	0.97893	2.2616	615.63	-0.0068631	7.5375e-05	0.10008	liquid
