Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
77.000	310.00	866.39	0.0011542	-134.43	-98.650	2.6596	1.1545	1.8702	1047.9	-0.044118	0.00023964	0.17335	liquid
78.000	310.00	863.18	0.0011585	-132.69	-96.781	2.6837	1.1485	1.8683	1041.3	-0.044013	0.00023138	0.17181	liquid
79.000	310.00	859.97	0.0011628	-130.96	-94.914	2.7075	1.1427	1.8665	1034.8	-0.043903	0.00022359	0.17028	liquid
80.000	310.00	856.75	0.0011672	-129.23	-93.048	2.7310	1.1370	1.8646	1028.3	-0.043789	0.00021624	0.16875	liquid
81.000	310.00	853.53	0.0011716	-127.50	-91.184	2.7541	1.1314	1.8628	1021.8	-0.043670	0.00020929	0.16723	liquid
82.000	310.00	850.31	0.0011760	-125.78	-89.322	2.7770	1.1259	1.8610	1015.4	-0.043547	0.00020273	0.16572	liquid
83.000	310.00	847.09	0.0011805	-124.06	-87.462	2.7995	1.1204	1.8593	1009.0	-0.043419	0.00019651	0.16422	liquid
84.000	310.00	843.86	0.0011850	-122.34	-85.604	2.8218	1.1151	1.8576	1002.7	-0.043287	0.00019062	0.16272	liquid
85.000	310.00	840.63	0.0011896	-120.62	-83.747	2.8438	1.1099	1.8559	996.33	-0.043149	0.00018503	0.16124	liquid
86.000	310.00	837.39	0.0011942	-118.91	-81.892	2.8655	1.1048	1.8543	990.04	-0.043007	0.00017972	0.15976	liquid
87.000	310.00	834.16	0.0011988	-117.20	-80.038	2.8869	1.0998	1.8526	983.77	-0.042859	0.00017468	0.15829	liquid
88.000	310.00	830.92	0.0012035	-115.49	-78.187	2.9081	1.0948	1.8511	977.53	-0.042706	0.00016988	0.15682	liquid
89.000	310.00	827.68	0.0012082	-113.79	-76.336	2.9290	1.0900	1.8495	971.33	-0.042548	0.00016531	0.15537	liquid
90.000	310.00	824.43	0.0012130	-112.09	-74.488	2.9496	1.0852	1.8480	965.15	-0.042385	0.00016095	0.15392	liquid
91.000	310.00	821.19	0.0012177	-110.39	-72.640	2.9700	1.0805	1.8465	959.01	-0.042216	0.00015680	0.15249	liquid
92.000	310.00	817.94	0.0012226	-108.69	-70.795	2.9902	1.0760	1.8450	952.89	-0.042042	0.00015283	0.15106	liquid
93.000	310.00	814.69	0.0012275	-107.00	-68.950	3.0101	1.0714	1.8436	946.81	-0.041861	0.00014904	0.14964	liquid
94.000	310.00	811.43	0.0012324	-105.31	-67.107	3.0299	1.0670	1.8422	940.75	-0.041675	0.00014542	0.14822	liquid
95.000	310.00	808.18	0.0012374	-103.62	-65.266	3.0493	1.0627	1.8408	934.72	-0.041483	0.00014195	0.14682	liquid
96.000	310.00	804.92	0.0012424	-101.94	-63.426	3.0686	1.0584	1.8395	928.72	-0.041285	0.00013862	0.14543	liquid
97.000	310.00	801.66	0.0012474	-100.26	-61.587	3.0877	1.0542	1.8382	922.75	-0.041081	0.00013544	0.14404	liquid
98.000	310.00	798.40	0.0012525	-98.577	-59.749	3.1065	1.0501	1.8369	916.81	-0.040871	0.00013238	0.14266	liquid
99.000	310.00	795.13	0.0012577	-96.900	-57.913	3.1252	1.0461	1.8357	910.90	-0.040654	0.00012944	0.14129	liquid
100.00	310.00	791.87	0.0012628	-95.226	-56.078	3.1436	1.0421	1.8345	905.02	-0.040431	0.00012662	0.13993	liquid
101.00	310.00	788.60	0.0012681	-93.554	-54.244	3.1618	1.0382	1.8333	899.17	-0.040202	0.00012391	0.13858	liquid
102.00	310.00	785.33	0.0012734	-91.885	-52.411	3.1799	1.0344	1.8322	893.35	-0.039965	0.00012130	0.13724	liquid
103.00	310.00	782.05	0.0012787	-90.219	-50.580	3.1978	1.0306	1.8310	887.55	-0.039722	0.00011879	0.13591	liquid
104.00	310.00	778.78	0.0012841	-88.555	-48.749	3.2155	1.0270	1.8299	881.79	-0.039472	0.00011637	0.13459	liquid
105.00	310.00	775.50	0.0012895	-86.894	-46.920	3.2330	1.0233	1.8289	876.06	-0.039215	0.00011404	0.13328	liquid
106.00	310.00	772.22	0.0012950	-85.235	-45.091	3.2503	1.0198	1.8278	870.36	-0.038951	0.00011179	0.13197	liquid
107.00	310.00	768.94	0.0013005	-83.579	-43.264	3.2675	1.0163	1.8268	864.69	-0.038680	0.00010962	0.13068	liquid
108.00	310.00	765.66	0.0013061	-81.926	-41.438	3.2844	1.0128	1.8259	859.05	-0.038402	0.00010753	0.12939	liquid
109.00	310.00	762.37	0.0013117	-80.275	-39.612	3.3013	1.0094	1.8249	853.45	-0.038116	0.00010550	0.12812	liquid
110.00	310.00	759.09	0.0013174	-78.626	-37.788	3.3179	1.0061	1.8240	847.87	-0.037823	0.00010354	0.12685	liquid
111.00	310.00	755.80	0.0013231	-76.980	-35.964	3.3344	1.0029	1.8231	842.33	-0.037522	0.00010165	0.12560	liquid
112.00	310.00	752.51	0.0013289	-75.337	-34.142	3.3508	0.99965	1.8222	836.82	-0.037214	9.9815e-05	0.12435	liquid
113.00	310.00	749.22	0.0013347	-73.696	-32.320	3.3670	0.99650	1.8214	831.35	-0.036897	9.8040e-05	0.12312	liquid
114.00	310.00	745.93	0.0013406	-72.058	-30.499	3.3830	0.99340	1.8205	825.90	-0.036574	9.6321e-05	0.12189	liquid
115.00	310.00	742.63	0.0013466	-70.422	-28.679	3.3989	0.99035	1.8197	820.50	-0.036242	9.4655e-05	0.12068	liquid
116.00	310.00	739.34	0.0013526	-68.789	-26.859	3.4147	0.98736	1.8190	815.12	-0.035902	9.3039e-05	0.11947	liquid
117.00	310.00	736.04	0.0013586	-67.158	-25.041	3.4303	0.98442	1.8182	809.78	-0.035554	9.1472e-05	0.11828	liquid
118.00	310.00	732.74	0.0013647	-65.530	-23.223	3.4457	0.98153	1.8175	804.48	-0.035199	8.9952e-05	0.11709	liquid
119.00	310.00	729.44	0.0013709	-63.904	-21.406	3.4611	0.97868	1.8167	799.21	-0.034835	8.8475e-05	0.11592	liquid
120.00	310.00	726.14	0.0013771	-62.281	-19.590	3.4763	0.97589	1.8160	793.98	-0.034463	8.7041e-05	0.11476	liquid
121.00	310.00	722.84	0.0013834	-60.660	-17.774	3.4913	0.97314	1.8154	788.79	-0.034083	8.5648e-05	0.11360	liquid
122.00	310.00	719.54	0.0013898	-59.042	-15.959	3.5063	0.97044	1.8147	783.63	-0.033694	8.4294e-05	0.11246	liquid
123.00	310.00	716.24	0.0013962	-57.426	-14.144	3.5211	0.96778	1.8140	778.51	-0.033297	8.2977e-05	0.11133	liquid
124.00	310.00	712.93	0.0014027	-55.813	-12.331	3.5358	0.96517	1.8134	773.43	-0.032892	8.1697e-05	0.11022	liquid
125.00	310.00	709.63	0.0014092	-54.203	-10.518	3.5503	0.96260	1.8127	768.39	-0.032479	8.0451e-05	0.10911	liquid
126.00	310.00	706.32	0.0014158	-52.595	-8.7053	3.5648	0.96007	1.8121	763.38	-0.032057	7.9238e-05	0.10802	liquid
127.00	310.00	703.01	0.0014224	-50.989	-6.8935	3.5791	0.95759	1.8115	758.42	-0.031627	7.8057e-05	0.10694	supercritical
128.00	310.00	699.71	0.0014292	-49.386	-5.0823	3.5933	0.95514	1.8109	753.50	-0.031189	7.6906e-05	0.10586	supercritical
129.00	310.00	696.40	0.0014360	-47.786	-3.2717	3.6074	0.95274	1.8103	748.61	-0.030742	7.5786e-05	0.10481	supercritical
130.00	310.00	693.10	0.0014428	-46.188	-1.4617	3.6214	0.95037	1.8097	743.77	-0.030287	7.4694e-05	0.10376	supercritical
131.00	310.00	689.79	0.0014497	-44.593	0.34774	3.6352	0.94805	1.8091	738.97	-0.029824	7.3629e-05	0.10272	supercritical
132.00	310.00	686.48	0.0014567	-43.001	2.1565	3.6490	0.94576	1.8085	734.21	-0.029353	7.2591e-05	0.10170	supercritical
133.00	310.00	683.18	0.0014637	-41.411	3.9647	3.6627	0.94351	1.8079	729.50	-0.028873	7.1578e-05	0.10068	supercritical
134.00	310.00	679.88	0.0014709	-39.824	5.7723	3.6762	0.94130	1.8073	724.83	-0.028385	7.0590e-05	0.099680	supercritical
135.00	310.00	676.57	0.0014780	-38.240	7.5793	3.6896	0.93912	1.8067	720.20	-0.027889	6.9626e-05	0.098689	supercritical
136.00	310.00	673.27	0.0014853	-36.658	9.3857	3.7030	0.93697	1.8061	715.62	-0.027385	6.8685e-05	0.097711	supercritical
137.00	310.00	669.97	0.0014926	-35.079	11.191	3.7162	0.93487	1.8055	711.08	-0.026873	6.7766e-05	0.096745	supercritical
138.00	310.00	666.67	0.0015000	-33.503	12.997	3.7293	0.93279	1.8048	706.58	-0.026354	6.6869e-05	0.095790	supercritical
139.00	310.00	663.37	0.0015075	-31.930	14.801	3.7423	0.93075	1.8042	702.14	-0.025826	6.5993e-05	0.094848	supercritical
140.00	310.00	660.07	0.0015150	-30.360	16.605	3.7553	0.92874	1.8035	697.74	-0.025291	6.5136e-05	0.093917	supercritical
141.00	310.00	656.78	0.0015226	-28.792	18.408	3.7681	0.92676	1.8028	693.38	-0.024749	6.4300e-05	0.092999	supercritical
142.00	310.00	653.49	0.0015303	-27.227	20.211	3.7808	0.92482	1.8021	689.07	-0.024199	6.3482e-05	0.092092	supercritical
143.00	310.00	650.20	0.0015380	-25.665	22.012	3.7935	0.92290	1.8014	684.81	-0.023642	6.2682e-05	0.091198	supercritical
144.00	310.00	646.91	0.0015458	-24.107	23.813	3.8060	0.92101	1.8007	680.60	-0.023078	6.1900e-05	0.090316	supercritical
145.00	310.00	643.63	0.0015537	-22.551	25.614	3.8185	0.91916	1.7999	676.44	-0.022507	6.1136e-05	0.089446	supercritical
146.00	310.00	640.35	0.0015616	-20.998	27.413	3.8309	0.91733	1.7991	672.33	-0.021929	6.0388e-05	0.088589	supercritical
147.00	310.00	637.07	0.0015697	-19.448	29.212	3.8431	0.91553	1.7983	668.26	-0.021345	5.9656e-05	0.087743	supercritical
