Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
77.000	100.00	830.26	0.0012044	-127.50	-115.45	2.7626	1.1106	1.9574	929.54	-0.039091	0.00018858	0.15579	liquid
78.000	100.00	826.32	0.0012102	-125.60	-113.50	2.7878	1.1047	1.9583	921.04	-0.038747	0.00018166	0.15400	liquid
79.000	100.00	822.36	0.0012160	-123.70	-111.54	2.8128	1.0989	1.9593	912.55	-0.038388	0.00017514	0.15221	liquid
80.000	100.00	818.38	0.0012219	-121.80	-109.58	2.8374	1.0933	1.9604	904.07	-0.038012	0.00016899	0.15043	liquid
81.000	100.00	814.38	0.0012279	-119.90	-107.62	2.8618	1.0877	1.9617	895.60	-0.037620	0.00016318	0.14865	liquid
82.000	100.00	810.36	0.0012340	-117.99	-105.65	2.8859	1.0822	1.9631	887.13	-0.037210	0.00015769	0.14688	liquid
83.000	100.00	806.31	0.0012402	-116.09	-103.69	2.9097	1.0768	1.9647	878.67	-0.036781	0.00015249	0.14511	liquid
84.000	100.00	802.25	0.0012465	-114.19	-101.72	2.9332	1.0715	1.9665	870.21	-0.036332	0.00014756	0.14335	liquid
85.000	100.00	798.16	0.0012529	-112.29	-99.757	2.9565	1.0664	1.9684	861.76	-0.035864	0.00014288	0.14159	liquid
86.000	100.00	794.05	0.0012594	-110.38	-97.787	2.9795	1.0613	1.9705	853.30	-0.035374	0.00013844	0.13984	liquid
87.000	100.00	789.91	0.0012660	-108.48	-95.816	3.0023	1.0563	1.9727	844.84	-0.034863	0.00013421	0.13809	liquid
88.000	100.00	785.75	0.0012727	-106.57	-93.842	3.0249	1.0514	1.9752	836.38	-0.034328	0.00013019	0.13635	liquid
89.000	100.00	781.57	0.0012795	-104.66	-91.865	3.0472	1.0466	1.9778	827.91	-0.033769	0.00012636	0.13461	liquid
90.000	100.00	777.36	0.0012864	-102.75	-89.886	3.0693	1.0419	1.9806	819.44	-0.033184	0.00012270	0.13288	liquid
91.000	100.00	773.12	0.0012935	-100.84	-87.904	3.0912	1.0373	1.9837	810.97	-0.032574	0.00011921	0.13115	liquid
92.000	100.00	768.85	0.0013006	-98.925	-85.919	3.1129	1.0327	1.9870	802.48	-0.031935	0.00011587	0.12943	liquid
93.000	100.00	764.56	0.0013079	-97.010	-83.930	3.1344	1.0283	1.9905	793.99	-0.031268	0.00011267	0.12772	liquid
94.000	100.00	760.24	0.0013154	-95.092	-81.938	3.1557	1.0240	1.9942	785.48	-0.030570	0.00010961	0.12601	liquid
95.000	100.00	755.88	0.0013230	-93.171	-79.942	3.1769	1.0197	1.9982	776.97	-0.029840	0.00010668	0.12430	liquid
96.000	100.00	751.49	0.0013307	-91.248	-77.941	3.1978	1.0155	2.0024	768.45	-0.029077	0.00010386	0.12261	liquid
