Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
77.000	211.00	850.80	0.0011754	-131.52	-106.72	2.7045	1.1351	1.9027	996.80	-0.042266	0.00021593	0.16559	liquid
78.000	211.00	847.30	0.0011802	-129.72	-104.82	2.7290	1.1292	1.9017	989.49	-0.042082	0.00020831	0.16395	liquid
79.000	211.00	843.80	0.0011851	-127.93	-102.92	2.7533	1.1234	1.9007	982.22	-0.041890	0.00020113	0.16232	liquid
80.000	211.00	840.29	0.0011901	-126.13	-101.02	2.7772	1.1176	1.8997	974.97	-0.041691	0.00019435	0.16069	liquid
81.000	211.00	836.77	0.0011951	-124.34	-99.120	2.8008	1.1120	1.8988	967.76	-0.041483	0.00018795	0.15907	liquid
82.000	211.00	833.25	0.0012001	-122.54	-97.222	2.8241	1.1065	1.8980	960.57	-0.041268	0.00018190	0.15746	liquid
83.000	211.00	829.72	0.0012052	-120.75	-95.324	2.8471	1.1011	1.8972	953.41	-0.041044	0.00017617	0.15586	liquid
84.000	211.00	826.17	0.0012104	-118.97	-93.427	2.8698	1.0958	1.8965	946.28	-0.040812	0.00017075	0.15426	liquid
85.000	211.00	822.62	0.0012156	-117.18	-91.531	2.8922	1.0906	1.8959	939.17	-0.040571	0.00016560	0.15267	liquid
86.000	211.00	819.06	0.0012209	-115.40	-89.635	2.9144	1.0855	1.8953	932.08	-0.040320	0.00016071	0.15109	liquid
87.000	211.00	815.50	0.0012262	-113.61	-87.740	2.9363	1.0805	1.8947	925.03	-0.040060	0.00015606	0.14952	liquid
88.000	211.00	811.92	0.0012316	-111.83	-85.846	2.9579	1.0756	1.8942	917.99	-0.039791	0.00015164	0.14795	liquid
89.000	211.00	808.34	0.0012371	-110.05	-83.952	2.9793	1.0707	1.8938	910.98	-0.039512	0.00014743	0.14639	liquid
90.000	211.00	804.74	0.0012426	-108.28	-82.058	3.0005	1.0660	1.8935	903.99	-0.039222	0.00014342	0.14484	liquid
91.000	211.00	801.14	0.0012482	-106.50	-80.165	3.0214	1.0613	1.8932	897.02	-0.038922	0.00013959	0.14330	liquid
92.000	211.00	797.53	0.0012539	-104.73	-78.272	3.0421	1.0568	1.8930	890.08	-0.038612	0.00013593	0.14176	liquid
93.000	211.00	793.91	0.0012596	-102.96	-76.379	3.0626	1.0523	1.8928	883.16	-0.038290	0.00013244	0.14023	liquid
94.000	211.00	790.28	0.0012654	-101.19	-74.486	3.0828	1.0479	1.8928	876.26	-0.037957	0.00012909	0.13871	liquid
95.000	211.00	786.64	0.0012712	-99.416	-72.593	3.1028	1.0435	1.8927	869.39	-0.037612	0.00012589	0.13720	liquid
96.000	211.00	782.99	0.0012771	-97.648	-70.701	3.1227	1.0393	1.8928	862.53	-0.037256	0.00012282	0.13570	liquid
97.000	211.00	779.34	0.0012831	-95.882	-68.808	3.1423	1.0351	1.8929	855.70	-0.036887	0.00011988	0.13421	liquid
98.000	211.00	775.67	0.0012892	-94.117	-66.915	3.1617	1.0310	1.8931	848.89	-0.036505	0.00011706	0.13272	liquid
99.000	211.00	771.99	0.0012953	-92.353	-65.022	3.1809	1.0270	1.8933	842.11	-0.036111	0.00011435	0.13124	liquid
100.00	211.00	768.31	0.0013016	-90.591	-63.128	3.1999	1.0231	1.8937	835.35	-0.035703	0.00011174	0.12977	liquid
101.00	211.00	764.61	0.0013079	-88.830	-61.234	3.2188	1.0192	1.8941	828.61	-0.035282	0.00010924	0.12831	liquid
102.00	211.00	760.90	0.0013142	-87.070	-59.340	3.2375	1.0154	1.8945	821.89	-0.034847	0.00010682	0.12686	liquid
103.00	211.00	757.18	0.0013207	-85.311	-57.445	3.2559	1.0117	1.8951	815.20	-0.034397	0.00010450	0.12542	liquid
104.00	211.00	753.46	0.0013272	-83.554	-55.550	3.2743	1.0080	1.8957	808.53	-0.033933	0.00010226	0.12399	liquid
105.00	211.00	749.72	0.0013338	-81.798	-53.654	3.2924	1.0044	1.8964	801.89	-0.033454	0.00010010	0.12257	liquid
106.00	211.00	745.97	0.0013405	-80.042	-51.757	3.3104	1.0009	1.8971	795.27	-0.032959	9.8010e-05	0.12115	liquid
107.00	211.00	742.21	0.0013473	-78.288	-49.859	3.3282	0.99746	1.8979	788.68	-0.032449	9.5995e-05	0.11975	liquid
108.00	211.00	738.44	0.0013542	-76.535	-47.961	3.3459	0.99407	1.8988	782.11	-0.031923	9.4048e-05	0.11835	liquid
109.00	211.00	734.65	0.0013612	-74.783	-46.062	3.3634	0.99074	1.8998	775.57	-0.031380	9.2166e-05	0.11697	liquid
110.00	211.00	730.86	0.0013683	-73.032	-44.161	3.3807	0.98747	1.9008	769.06	-0.030821	9.0345e-05	0.11561	liquid
111.00	211.00	727.05	0.0013754	-71.281	-42.260	3.3979	0.98425	1.9019	762.58	-0.030244	8.8582e-05	0.11425	liquid
112.00	211.00	723.24	0.0013827	-69.532	-40.358	3.4150	0.98110	1.9031	756.12	-0.029650	8.6875e-05	0.11290	liquid
113.00	211.00	719.41	0.0013900	-67.783	-38.454	3.4319	0.97801	1.9043	749.70	-0.029038	8.5220e-05	0.11156	liquid
114.00	211.00	715.57	0.0013975	-66.036	-36.549	3.4487	0.97497	1.9056	743.31	-0.028407	8.3616e-05	0.11024	liquid
115.00	211.00	711.72	0.0014050	-64.289	-34.643	3.4653	0.97199	1.9070	736.94	-0.027758	8.2061e-05	0.10892	liquid
116.00	211.00	707.86	0.0014127	-62.543	-32.735	3.4819	0.96907	1.9084	730.61	-0.027090	8.0551e-05	0.10762	liquid
117.00	211.00	703.98	0.0014205	-60.798	-30.826	3.4982	0.96620	1.9099	724.32	-0.026403	7.9084e-05	0.10633	liquid
118.00	211.00	700.09	0.0014284	-59.054	-28.915	3.5145	0.96338	1.9115	718.05	-0.025696	7.7660e-05	0.10504	liquid
119.00	211.00	696.20	0.0014364	-57.310	-27.003	3.5306	0.96062	1.9131	711.83	-0.024970	7.6276e-05	0.10377	liquid
120.00	211.00	692.28	0.0014445	-55.568	-25.089	3.5467	0.95791	1.9147	705.64	-0.024223	7.4931e-05	0.10252	liquid
121.00	211.00	688.36	0.0014527	-53.826	-23.173	3.5626	0.95524	1.9164	699.48	-0.023455	7.3622e-05	0.10127	liquid
122.00	211.00	684.43	0.0014611	-52.085	-21.256	3.5783	0.95263	1.9182	693.37	-0.022667	7.2349e-05	0.10004	liquid
123.00	211.00	680.48	0.0014695	-50.344	-19.337	3.5940	0.95007	1.9200	687.30	-0.021857	7.1109e-05	0.098815	liquid
124.00	211.00	676.52	0.0014781	-48.605	-17.416	3.6096	0.94755	1.9219	681.26	-0.021026	6.9902e-05	0.097607	liquid
125.00	211.00	672.55	0.0014869	-46.866	-15.493	3.6250	0.94508	1.9238	675.27	-0.020173	6.8726e-05	0.096411	liquid
126.00	211.00	668.57	0.0014957	-45.128	-13.568	3.6403	0.94266	1.9257	669.33	-0.019299	6.7581e-05	0.095228	liquid
127.00	211.00	664.58	0.0015047	-43.391	-11.642	3.6556	0.94028	1.9277	663.42	-0.018402	6.6464e-05	0.094059	supercritical
128.00	211.00	660.57	0.0015138	-41.655	-9.7130	3.6707	0.93795	1.9297	657.57	-0.017483	6.5374e-05	0.092903	supercritical
129.00	211.00	656.56	0.0015231	-39.920	-7.7823	3.6857	0.93566	1.9317	651.76	-0.016542	6.4312e-05	0.091761	supercritical
130.00	211.00	652.53	0.0015325	-38.185	-5.8497	3.7006	0.93341	1.9337	646.00	-0.015578	6.3275e-05	0.090632	supercritical
131.00	211.00	648.49	0.0015420	-36.452	-3.9149	3.7155	0.93121	1.9357	640.30	-0.014591	6.2264e-05	0.089518	supercritical
132.00	211.00	644.44	0.0015517	-34.720	-1.9782	3.7302	0.92904	1.9378	634.64	-0.013581	6.1276e-05	0.088418	supercritical
133.00	211.00	640.38	0.0015616	-32.988	-0.039349	3.7448	0.92692	1.9398	629.04	-0.012549	6.0311e-05	0.087332	supercritical
134.00	211.00	636.31	0.0015716	-31.258	1.9015	3.7594	0.92483	1.9419	623.50	-0.011494	5.9369e-05	0.086261	supercritical
135.00	211.00	632.23	0.0015817	-29.529	3.8444	3.7738	0.92278	1.9439	618.01	-0.010417	5.8448e-05	0.085204	supercritical
136.00	211.00	628.15	0.0015920	-27.802	5.7894	3.7882	0.92077	1.9459	612.58	-0.0093163	5.7548e-05	0.084163	supercritical
137.00	211.00	624.05	0.0016024	-26.075	7.7363	3.8024	0.91880	1.9479	607.20	-0.0081934	5.6669e-05	0.083136	supercritical
138.00	211.00	619.94	0.0016131	-24.350	9.6852	3.8166	0.91686	1.9499	601.90	-0.0070481	5.5808e-05	0.082125	supercritical
139.00	211.00	615.83	0.0016238	-22.627	11.636	3.8307	0.91496	1.9518	596.65	-0.0058806	5.4967e-05	0.081129	supercritical
140.00	211.00	611.71	0.0016348	-20.905	13.589	3.8447	0.91309	1.9537	591.47	-0.0046912	5.4145e-05	0.080149	supercritical
141.00	211.00	607.58	0.0016459	-19.185	15.543	3.8586	0.91125	1.9555	586.35	-0.0034803	5.3340e-05	0.079184	supercritical
142.00	211.00	603.45	0.0016571	-17.466	17.500	3.8724	0.90944	1.9572	581.30	-0.0022480	5.2553e-05	0.078235	supercritical
143.00	211.00	599.31	0.0016686	-15.750	19.458	3.8862	0.90767	1.9589	576.32	-0.00099498	5.1782e-05	0.077302	supercritical
144.00	211.00	595.16	0.0016802	-14.035	21.418	3.8998	0.90592	1.9605	571.41	0.00027844	5.1028e-05	0.076385	supercritical
145.00	211.00	591.01	0.0016920	-12.323	23.379	3.9134	0.90421	1.9620	566.57	0.0015717	5.0290e-05	0.075484	supercritical
146.00	211.00	586.86	0.0017040	-10.612	25.341	3.9269	0.90252	1.9634	561.80	0.0028842	4.9567e-05	0.074599	supercritical
147.00	211.00	582.71	0.0017161	-8.9047	27.306	3.9403	0.90086	1.9647	557.11	0.0042153	4.8860e-05	0.073730	supercritical
148.00	211.00	578.55	0.0017285	-7.1996	29.271	3.9536	0.89923	1.9659	552.49	0.0055643	4.8167e-05	0.072877	supercritical
149.00	211.00	574.40	0.0017410	-5.4971	31.237	3.9669	0.89762	1.9669	547.95	0.0069305	4.7489e-05	0.072040	supercritical
150.00	211.00	570.24	0.0017537	-3.7975	33.205	3.9800	0.89604	1.9678	543.49	0.0083130	4.6826e-05	0.071219	supercritical
151.00	211.00	566.08	0.0017665	-2.1009	35.173	3.9931	0.89448	1.9686	539.11	0.0097109	4.6176e-05	0.070414	supercritical
152.00	211.00	561.93	0.0017796	-0.40756	37.142	4.0061	0.89294	1.9692	534.80	0.011123	4.5539e-05	0.069625	supercritical
153.00	211.00	557.78	0.0017928	1.2825	39.111	4.0190	0.89143	1.9696	530.58	0.012549	4.4916e-05	0.068853	supercritical
154.00	211.00	553.63	0.0018062	2.9689	41.081	4.0318	0.88994	1.9699	526.43	0.013988	4.4307e-05	0.068095	supercritical
155.00	211.00	549.49	0.0018199	4.6517	43.051	4.0446	0.88847	1.9700	522.37	0.015438	4.3710e-05	0.067354	supercritical
156.00	211.00	545.36	0.0018337	6.3306	45.021	4.0573	0.88702	1.9699	518.40	0.016898	4.3125e-05	0.066628	supercritical
157.00	211.00	541.23	0.0018476	8.0054	46.990	4.0698	0.88558	1.9696	514.50	0.018367	4.2553e-05	0.065918	supercritical
158.00	211.00	537.11	0.0018618	9.6759	48.960	4.0823	0.88417	1.9691	510.69	0.019844	4.1993e-05	0.065223	supercritical
159.00	211.00	533.01	0.0018761	11.342	50.929	4.0948	0.88278	1.9684	506.97	0.021328	4.1446e-05	0.064544	supercritical
160.00	211.00	528.91	0.0018907	13.003	52.897	4.1071	0.88140	1.9675	503.32	0.022817	4.0910e-05	0.063879	supercritical
161.00	211.00	524.83	0.0019054	14.660	54.864	4.1194	0.88004	1.9664	499.77	0.024310	4.0386e-05	0.063229	supercritical
162.00	211.00	520.76	0.0019203	16.311	56.829	4.1315	0.87869	1.9651	496.30	0.025806	3.9873e-05	0.062594	supercritical
163.00	211.00	516.70	0.0019354	17.958	58.794	4.1436	0.87737	1.9635	492.91	0.027303	3.9372e-05	0.061973	supercritical
164.00	211.00	512.66	0.0019506	19.598	60.756	4.1556	0.87605	1.9617	489.61	0.028801	3.8882e-05	0.061366	supercritical
165.00	211.00	508.64	0.0019660	21.234	62.717	4.1675	0.87475	1.9597	486.39	0.030296	3.8404e-05	0.060773	supercritical
166.00	211.00	504.63	0.0019816	22.863	64.676	4.1794	0.87347	1.9574	483.26	0.031790	3.7936e-05	0.060193	supercritical
167.00	211.00	500.65	0.0019974	24.486	66.632	4.1911	0.87220	1.9549	480.21	0.033279	3.7479e-05	0.059627	supercritical
168.00	211.00	496.68	0.0020133	26.104	68.585	4.2028	0.87094	1.9522	477.25	0.034763	3.7033e-05	0.059074	supercritical
169.00	211.00	492.74	0.0020295	27.715	70.536	4.2144	0.86969	1.9493	474.36	0.036241	3.6598e-05	0.058534	supercritical
170.00	211.00	488.82	0.0020457	29.319	72.484	4.2259	0.86846	1.9461	471.56	0.037711	3.6173e-05	0.058007	supercritical
171.00	211.00	484.93	0.0020622	30.917	74.428	4.2373	0.86724	1.9428	468.85	0.039172	3.5758e-05	0.057491	supercritical
172.00	211.00	481.06	0.0020787	32.508	76.369	4.2486	0.86603	1.9392	466.21	0.040622	3.5354e-05	0.056988	supercritical
173.00	211.00	477.22	0.0020955	34.092	78.307	4.2598	0.86484	1.9353	463.65	0.042061	3.4960e-05	0.056497	supercritical
174.00	211.00	473.40	0.0021124	35.669	80.240	4.2710	0.86365	1.9313	461.18	0.043487	3.4576e-05	0.056017	supercritical
175.00	211.00	469.61	0.0021294	37.238	82.169	4.2820	0.86247	1.9271	458.78	0.044899	3.4202e-05	0.055548	supercritical
176.00	211.00	465.85	0.0021466	38.801	84.094	4.2930	0.86131	1.9226	456.45	0.046296	3.3837e-05	0.055090	supercritical
177.00	211.00	462.12	0.0021639	40.356	86.014	4.3039	0.86016	1.9180	454.21	0.047677	3.3482e-05	0.054642	supercritical
178.00	211.00	458.42	0.0021814	41.903	87.930	4.3147	0.85901	1.9132	452.04	0.049041	3.3137e-05	0.054205	supercritical
179.00	211.00	454.76	0.0021990	43.442	89.841	4.3254	0.85788	1.9082	449.94	0.050386	3.2801e-05	0.053778	supercritical
180.00	211.00	451.12	0.0022167	44.974	91.746	4.3360	0.85675	1.9030	447.92	0.051712	3.2474e-05	0.053361	supercritical
181.00	211.00	447.52	0.0022345	46.498	93.647	4.3465	0.85564	1.8977	445.96	0.053018	3.2157e-05	0.052954	supercritical
182.00	211.00	443.95	0.0022525	48.014	95.542	4.3569	0.85453	1.8922	444.08	0.054302	3.1848e-05	0.052556	supercritical
