Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
77.000	265.00	859.56	0.0011634	-133.17	-102.34	2.6794	1.1459	1.8836	1025.5	-0.043359	0.00022893	0.16992	liquid
78.000	265.00	856.23	0.0011679	-131.41	-100.46	2.7036	1.1400	1.8821	1018.6	-0.043223	0.00022096	0.16833	liquid
79.000	265.00	852.90	0.0011725	-129.65	-98.581	2.7276	1.1342	1.8805	1011.8	-0.043081	0.00021344	0.16676	liquid
80.000	265.00	849.56	0.0011771	-127.89	-96.701	2.7513	1.1285	1.8790	1005.0	-0.042933	0.00020635	0.16519	liquid
81.000	265.00	846.21	0.0011817	-126.14	-94.823	2.7746	1.1228	1.8776	998.21	-0.042780	0.00019966	0.16363	liquid
82.000	265.00	842.87	0.0011864	-124.39	-92.946	2.7976	1.1173	1.8762	991.46	-0.042621	0.00019333	0.16208	liquid
83.000	265.00	839.51	0.0011912	-122.64	-91.070	2.8204	1.1119	1.8748	984.75	-0.042455	0.00018733	0.16053	liquid
84.000	265.00	836.15	0.0011960	-120.89	-89.196	2.8428	1.1066	1.8734	978.07	-0.042284	0.00018165	0.15899	liquid
85.000	265.00	832.79	0.0012008	-119.14	-87.323	2.8650	1.1014	1.8721	971.42	-0.042106	0.00017627	0.15747	liquid
86.000	265.00	829.42	0.0012057	-117.40	-85.452	2.8869	1.0963	1.8709	964.80	-0.041922	0.00017115	0.15594	liquid
87.000	265.00	826.05	0.0012106	-115.66	-83.582	2.9085	1.0913	1.8697	958.21	-0.041731	0.00016629	0.15443	liquid
88.000	265.00	822.67	0.0012156	-113.92	-81.713	2.9298	1.0863	1.8685	951.64	-0.041534	0.00016166	0.15292	liquid
89.000	265.00	819.29	0.0012206	-112.19	-79.845	2.9509	1.0815	1.8674	945.11	-0.041329	0.00015726	0.15143	liquid
90.000	265.00	815.90	0.0012256	-110.46	-77.978	2.9718	1.0767	1.8663	938.60	-0.041117	0.00015306	0.14994	liquid
91.000	265.00	812.51	0.0012308	-108.73	-76.112	2.9924	1.0721	1.8652	932.12	-0.040899	0.00014906	0.14846	liquid
92.000	265.00	809.11	0.0012359	-107.00	-74.247	3.0128	1.0675	1.8642	925.67	-0.040672	0.00014523	0.14698	liquid
93.000	265.00	805.71	0.0012411	-105.27	-72.384	3.0329	1.0630	1.8633	919.24	-0.040438	0.00014158	0.14552	liquid
94.000	265.00	802.31	0.0012464	-103.55	-70.521	3.0529	1.0586	1.8623	912.85	-0.040197	0.00013808	0.14406	liquid
95.000	265.00	798.89	0.0012517	-101.83	-68.659	3.0726	1.0542	1.8615	906.47	-0.039947	0.00013474	0.14261	liquid
96.000	265.00	795.48	0.0012571	-100.11	-66.798	3.0921	1.0500	1.8606	900.13	-0.039690	0.00013153	0.14118	liquid
97.000	265.00	792.06	0.0012625	-98.395	-64.938	3.1113	1.0458	1.8598	893.81	-0.039424	0.00012846	0.13975	liquid
98.000	265.00	788.63	0.0012680	-96.681	-63.078	3.1304	1.0417	1.8591	887.53	-0.039149	0.00012551	0.13832	liquid
99.000	265.00	785.20	0.0012736	-94.969	-61.220	3.1493	1.0377	1.8584	881.26	-0.038867	0.00012268	0.13691	liquid
100.00	265.00	781.76	0.0012792	-93.259	-59.362	3.1679	1.0337	1.8577	875.03	-0.038575	0.00011996	0.13551	liquid
101.00	265.00	778.32	0.0012848	-91.552	-57.504	3.1864	1.0298	1.8571	868.82	-0.038274	0.00011734	0.13411	liquid
102.00	265.00	774.88	0.0012905	-89.846	-55.647	3.2047	1.0260	1.8565	862.65	-0.037965	0.00011482	0.13273	liquid
103.00	265.00	771.43	0.0012963	-88.143	-53.791	3.2228	1.0223	1.8560	856.50	-0.037646	0.00011240	0.13135	liquid
104.00	265.00	767.97	0.0013021	-86.442	-51.935	3.2408	1.0186	1.8555	850.37	-0.037317	0.00011006	0.12998	liquid
105.00	265.00	764.51	0.0013080	-84.743	-50.080	3.2585	1.0150	1.8550	844.28	-0.036979	0.00010781	0.12863	liquid
106.00	265.00	761.05	0.0013140	-83.046	-48.225	3.2761	1.0114	1.8546	838.22	-0.036631	0.00010564	0.12728	liquid
107.00	265.00	757.58	0.0013200	-81.351	-46.371	3.2935	1.0079	1.8542	832.19	-0.036273	0.00010354	0.12594	liquid
108.00	265.00	754.10	0.0013261	-79.658	-44.517	3.3108	1.0045	1.8539	826.19	-0.035905	0.00010152	0.12461	liquid
109.00	265.00	750.62	0.0013322	-77.967	-42.663	3.3278	1.0011	1.8536	820.21	-0.035527	9.9560e-05	0.12329	liquid
110.00	265.00	747.14	0.0013384	-76.278	-40.810	3.3448	0.99783	1.8534	814.27	-0.035138	9.7667e-05	0.12199	liquid
111.00	265.00	743.65	0.0013447	-74.591	-38.956	3.3615	0.99458	1.8531	808.36	-0.034738	9.5836e-05	0.12069	liquid
112.00	265.00	740.15	0.0013511	-72.907	-37.103	3.3782	0.99140	1.8530	802.49	-0.034328	9.4063e-05	0.11940	liquid
113.00	265.00	736.65	0.0013575	-71.224	-35.250	3.3946	0.98826	1.8528	796.64	-0.033907	9.2346e-05	0.11812	liquid
114.00	265.00	733.15	0.0013640	-69.543	-33.398	3.4110	0.98519	1.8527	790.83	-0.033475	9.0683e-05	0.11685	liquid
115.00	265.00	729.64	0.0013705	-67.864	-31.545	3.4271	0.98216	1.8526	785.06	-0.033031	8.9070e-05	0.11560	liquid
116.00	265.00	726.13	0.0013772	-66.188	-29.692	3.4432	0.97919	1.8526	779.31	-0.032576	8.7506e-05	0.11435	liquid
117.00	265.00	722.61	0.0013839	-64.513	-27.840	3.4591	0.97627	1.8526	773.61	-0.032110	8.5989e-05	0.11312	liquid
118.00	265.00	719.08	0.0013907	-62.840	-25.987	3.4748	0.97341	1.8526	767.93	-0.031632	8.4515e-05	0.11190	liquid
119.00	265.00	715.55	0.0013975	-61.169	-24.135	3.4905	0.97059	1.8526	762.30	-0.031142	8.3085e-05	0.11069	liquid
120.00	265.00	712.02	0.0014045	-59.500	-22.282	3.5060	0.96782	1.8527	756.70	-0.030640	8.1695e-05	0.10949	liquid
121.00	265.00	708.48	0.0014115	-57.833	-20.429	3.5214	0.96510	1.8528	751.14	-0.030126	8.0344e-05	0.10831	liquid
122.00	265.00	704.94	0.0014186	-56.168	-18.577	3.5366	0.96243	1.8529	745.62	-0.029601	7.9031e-05	0.10713	liquid
123.00	265.00	701.40	0.0014257	-54.505	-16.724	3.5517	0.95980	1.8530	740.13	-0.029063	7.7753e-05	0.10597	liquid
124.00	265.00	697.84	0.0014330	-52.844	-14.870	3.5667	0.95722	1.8532	734.69	-0.028512	7.6510e-05	0.10482	liquid
125.00	265.00	694.29	0.0014403	-51.186	-13.017	3.5816	0.95468	1.8534	729.28	-0.027950	7.5300e-05	0.10368	liquid
126.00	265.00	690.73	0.0014477	-49.529	-11.164	3.5964	0.95219	1.8536	723.92	-0.027375	7.4122e-05	0.10255	liquid
127.00	265.00	687.17	0.0014552	-47.874	-9.3100	3.6110	0.94974	1.8538	718.60	-0.026788	7.2975e-05	0.10143	supercritical
128.00	265.00	683.60	0.0014628	-46.221	-7.4561	3.6256	0.94733	1.8540	713.33	-0.026188	7.1857e-05	0.10033	supercritical
129.00	265.00	680.03	0.0014705	-44.571	-5.6021	3.6400	0.94497	1.8542	708.09	-0.025576	7.0767e-05	0.099234	supercritical
130.00	265.00	676.46	0.0014783	-42.922	-3.7477	3.6543	0.94264	1.8544	702.91	-0.024952	6.9705e-05	0.098155	supercritical
131.00	265.00	672.88	0.0014861	-41.276	-1.8932	3.6685	0.94035	1.8547	697.76	-0.024315	6.8669e-05	0.097088	supercritical
132.00	265.00	669.30	0.0014941	-39.632	-0.038433	3.6827	0.93810	1.8549	692.67	-0.023665	6.7659e-05	0.096033	supercritical
133.00	265.00	665.72	0.0015021	-37.990	1.8166	3.6967	0.93589	1.8551	687.62	-0.023003	6.6673e-05	0.094991	supercritical
134.00	265.00	662.14	0.0015103	-36.350	3.6718	3.7105	0.93372	1.8553	682.61	-0.022329	6.5711e-05	0.093962	supercritical
