Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
104.00	536.00	465.95	0.0021462	-54.769	60.265	-0.55236	2.2065	3.2089	1748.1	-0.051984	0.00023873	0.24031	liquid
105.00	536.00	464.95	0.0021508	-51.807	63.474	-0.52165	2.2022	3.2087	1742.1	-0.051932	0.00023163	0.23931	liquid
106.00	536.00	463.95	0.0021554	-48.847	66.683	-0.49124	2.1979	3.2085	1736.1	-0.051877	0.00022494	0.23829	liquid
107.00	536.00	462.95	0.0021600	-45.887	69.891	-0.46111	2.1937	3.2083	1730.1	-0.051822	0.00021862	0.23727	liquid
108.00	536.00	461.96	0.0021647	-42.928	73.099	-0.43127	2.1895	3.2081	1724.1	-0.051764	0.00021264	0.23624	liquid
109.00	536.00	460.96	0.0021694	-39.971	76.307	-0.40170	2.1853	3.2079	1718.1	-0.051706	0.00020698	0.23521	liquid
110.00	536.00	459.97	0.0021741	-37.015	79.515	-0.37241	2.1812	3.2077	1712.1	-0.051646	0.00020162	0.23417	liquid
111.00	536.00	458.97	0.0021788	-34.060	82.723	-0.34338	2.1771	3.2075	1706.1	-0.051585	0.00019653	0.23313	liquid
112.00	536.00	457.98	0.0021835	-31.106	85.930	-0.31461	2.1731	3.2073	1700.1	-0.051522	0.00019170	0.23207	liquid
113.00	536.00	456.98	0.0021883	-28.154	89.137	-0.28610	2.1690	3.2071	1694.1	-0.051458	0.00018710	0.23102	liquid
114.00	536.00	455.99	0.0021930	-25.202	92.344	-0.25785	2.1650	3.2069	1688.1	-0.051393	0.00018273	0.22996	liquid
115.00	536.00	455.00	0.0021978	-22.252	95.551	-0.22984	2.1610	3.2067	1682.2	-0.051327	0.00017856	0.22890	liquid
116.00	536.00	454.00	0.0022026	-19.304	98.758	-0.20208	2.1571	3.2065	1676.2	-0.051259	0.00017458	0.22783	liquid
117.00	536.00	453.01	0.0022075	-16.356	101.96	-0.17456	2.1531	3.2063	1670.2	-0.051191	0.00017078	0.22676	liquid
118.00	536.00	452.02	0.0022123	-13.410	105.17	-0.14727	2.1492	3.2061	1664.2	-0.051121	0.00016715	0.22569	liquid
119.00	536.00	451.02	0.0022172	-10.465	108.38	-0.12021	2.1453	3.2058	1658.3	-0.051050	0.00016367	0.22462	liquid
120.00	536.00	450.03	0.0022221	-7.5211	111.58	-0.093388	2.1414	3.2056	1652.4	-0.050977	0.00016034	0.22355	liquid
