Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
102.00	376.00	460.02	0.0021738	-54.525	27.211	-0.53778	2.1871	3.2431	1678.6	-0.051070	0.00022263	0.23000	liquid
103.00	376.00	458.94	0.0021789	-51.473	30.455	-0.50613	2.1825	3.2437	1672.0	-0.050981	0.00021611	0.22894	liquid
104.00	376.00	457.87	0.0021840	-48.421	33.699	-0.47479	2.1779	3.2442	1665.3	-0.050891	0.00020995	0.22787	liquid
105.00	376.00	456.79	0.0021892	-45.370	36.943	-0.44374	2.1734	3.2448	1658.6	-0.050798	0.00020413	0.22679	liquid
106.00	376.00	455.72	0.0021943	-42.319	40.188	-0.41298	2.1690	3.2454	1651.9	-0.050703	0.00019861	0.22571	liquid
107.00	376.00	454.64	0.0021995	-39.269	43.434	-0.38251	2.1646	3.2460	1645.3	-0.050605	0.00019339	0.22462	liquid
108.00	376.00	453.57	0.0022048	-36.218	46.680	-0.35231	2.1603	3.2466	1638.6	-0.050506	0.00018843	0.22352	liquid
109.00	376.00	452.49	0.0022100	-33.169	49.927	-0.32238	2.1560	3.2473	1631.9	-0.050404	0.00018372	0.22241	liquid
110.00	376.00	451.41	0.0022153	-30.119	53.175	-0.29272	2.1517	3.2479	1625.2	-0.050300	0.00017924	0.22131	liquid
111.00	376.00	450.33	0.0022206	-27.070	56.423	-0.26333	2.1474	3.2486	1618.5	-0.050195	0.00017497	0.22019	liquid
112.00	376.00	449.26	0.0022259	-24.022	59.672	-0.23419	2.1432	3.2492	1611.8	-0.050087	0.00017089	0.21907	liquid
113.00	376.00	448.18	0.0022313	-20.974	62.922	-0.20530	2.1390	3.2499	1605.1	-0.049977	0.00016700	0.21795	liquid
114.00	376.00	447.10	0.0022366	-17.926	66.172	-0.17667	2.1349	3.2506	1598.4	-0.049865	0.00016329	0.21682	liquid
115.00	376.00	446.02	0.0022421	-14.879	69.423	-0.14827	2.1308	3.2512	1591.8	-0.049750	0.00015973	0.21570	liquid
116.00	376.00	444.94	0.0022475	-11.832	72.674	-0.12012	2.1267	3.2519	1585.1	-0.049634	0.00015633	0.21456	liquid
117.00	376.00	443.86	0.0022530	-8.7857	75.927	-0.092205	2.1226	3.2526	1578.4	-0.049515	0.00015306	0.21343	liquid
118.00	376.00	442.77	0.0022585	-5.7398	79.179	-0.064520	2.1185	3.2532	1571.7	-0.049395	0.00014993	0.21230	liquid
119.00	376.00	441.69	0.0022640	-2.6944	82.433	-0.037064	2.1145	3.2539	1565.1	-0.049272	0.00014692	0.21116	liquid
120.00	376.00	440.61	0.0022696	0.35043	85.687	-0.0098316	2.1105	3.2546	1558.4	-0.049147	0.00014403	0.21002	liquid
121.00	376.00	439.52	0.0022752	3.3948	88.942	0.017180	2.1066	3.2553	1551.8	-0.049019	0.00014124	0.20888	liquid
122.00	376.00	438.44	0.0022808	6.4386	92.198	0.043975	2.1026	3.2559	1545.1	-0.048889	0.00013856	0.20774	liquid
123.00	376.00	437.35	0.0022865	9.4819	95.454	0.070557	2.0987	3.2566	1538.5	-0.048757	0.00013598	0.20660	liquid
124.00	376.00	436.26	0.0022922	12.525	98.711	0.096929	2.0948	3.2573	1531.9	-0.048623	0.00013349	0.20547	liquid
125.00	376.00	435.18	0.0022979	15.567	101.97	0.12310	2.0909	3.2580	1525.3	-0.048486	0.00013109	0.20433	liquid
126.00	376.00	434.09	0.0023037	18.608	105.23	0.14906	2.0871	3.2587	1518.7	-0.048346	0.00012877	0.20319	liquid
127.00	376.00	433.00	0.0023095	21.650	108.49	0.17482	2.0833	3.2593	1512.1	-0.048204	0.00012652	0.20205	liquid
128.00	376.00	431.91	0.0023153	24.690	111.75	0.20039	2.0795	3.2600	1505.5	-0.048060	0.00012435	0.20092	liquid
129.00	376.00	430.82	0.0023212	27.730	115.01	0.22576	2.0757	3.2607	1498.9	-0.047913	0.00012225	0.19978	liquid
130.00	376.00	429.72	0.0023271	30.769	118.27	0.25094	2.0720	3.2615	1492.4	-0.047763	0.00012022	0.19865	liquid
131.00	376.00	428.63	0.0023330	33.808	121.53	0.27594	2.0682	3.2622	1485.8	-0.047611	0.00011825	0.19752	liquid
132.00	376.00	427.54	0.0023390	36.846	124.79	0.30075	2.0646	3.2629	1479.3	-0.047455	0.00011634	0.19639	liquid
133.00	376.00	426.44	0.0023450	39.883	128.05	0.32538	2.0609	3.2636	1472.8	-0.047298	0.00011449	0.19526	liquid
134.00	376.00	425.35	0.0023510	42.920	131.32	0.34983	2.0573	3.2644	1466.3	-0.047137	0.00011269	0.19414	liquid
135.00	376.00	424.25	0.0023571	45.956	134.58	0.37410	2.0536	3.2651	1459.8	-0.046973	0.00011094	0.19302	liquid
136.00	376.00	423.15	0.0023632	48.991	137.85	0.39820	2.0501	3.2659	1453.3	-0.046807	0.00010925	0.19190	liquid
137.00	376.00	422.05	0.0023694	52.026	141.12	0.42213	2.0465	3.2667	1446.8	-0.046637	0.00010760	0.19078	liquid
138.00	376.00	420.95	0.0023756	55.060	144.38	0.44589	2.0430	3.2674	1440.4	-0.046465	0.00010600	0.18967	liquid
139.00	376.00	419.85	0.0023818	58.094	147.65	0.46948	2.0395	3.2682	1433.9	-0.046289	0.00010444	0.18856	liquid
140.00	376.00	418.75	0.0023881	61.127	150.92	0.49291	2.0360	3.2690	1427.5	-0.046111	0.00010292	0.18746	liquid
141.00	376.00	417.64	0.0023944	64.159	154.19	0.51618	2.0326	3.2699	1421.1	-0.045929	0.00010144	0.18636	liquid
142.00	376.00	416.54	0.0024007	67.190	157.46	0.53930	2.0292	3.2707	1414.7	-0.045744	0.00010000	0.18526	liquid
143.00	376.00	415.43	0.0024071	70.221	160.73	0.56225	2.0258	3.2715	1408.3	-0.045556	9.8600e-05	0.18416	liquid
144.00	376.00	414.32	0.0024136	73.251	164.00	0.58505	2.0224	3.2724	1402.0	-0.045364	9.7232e-05	0.18307	liquid
145.00	376.00	413.22	0.0024200	76.281	167.27	0.60770	2.0191	3.2733	1395.6	-0.045170	9.5899e-05	0.18199	liquid
146.00	376.00	412.11	0.0024266	79.310	170.55	0.63020	2.0158	3.2742	1389.3	-0.044972	9.4598e-05	0.18090	liquid
147.00	376.00	411.00	0.0024331	82.338	173.82	0.65255	2.0126	3.2751	1383.0	-0.044770	9.3328e-05	0.17983	liquid
148.00	376.00	409.89	0.0024397	85.365	177.10	0.67476	2.0093	3.2760	1376.7	-0.044565	9.2089e-05	0.17875	liquid
149.00	376.00	408.77	0.0024463	88.392	180.37	0.69683	2.0061	3.2770	1370.4	-0.044357	9.0879e-05	0.17768	liquid
150.00	376.00	407.66	0.0024530	91.418	183.65	0.71875	2.0030	3.2779	1364.2	-0.044145	8.9698e-05	0.17662	liquid
151.00	376.00	406.54	0.0024598	94.444	186.93	0.74053	1.9998	3.2789	1357.9	-0.043929	8.8543e-05	0.17556	liquid
152.00	376.00	405.43	0.0024665	97.468	190.21	0.76218	1.9967	3.2799	1351.7	-0.043710	8.7415e-05	0.17451	liquid
153.00	376.00	404.31	0.0024734	100.49	193.49	0.78369	1.9936	3.2809	1345.5	-0.043488	8.6311e-05	0.17346	liquid
154.00	376.00	403.19	0.0024802	103.52	196.77	0.80507	1.9906	3.2820	1339.3	-0.043261	8.5233e-05	0.17241	liquid
155.00	376.00	402.07	0.0024871	106.54	200.05	0.82631	1.9876	3.2830	1333.1	-0.043031	8.4178e-05	0.17137	liquid
156.00	376.00	400.95	0.0024941	109.56	203.34	0.84743	1.9846	3.2841	1327.0	-0.042797	8.3145e-05	0.17034	liquid
157.00	376.00	399.83	0.0025011	112.58	206.62	0.86842	1.9817	3.2852	1320.9	-0.042559	8.2135e-05	0.16931	liquid
158.00	376.00	398.70	0.0025081	115.60	209.91	0.88928	1.9787	3.2863	1314.7	-0.042318	8.1147e-05	0.16828	liquid
159.00	376.00	397.58	0.0025152	118.62	213.20	0.91002	1.9758	3.2874	1308.6	-0.042072	8.0179e-05	0.16726	liquid
160.00	376.00	396.45	0.0025224	121.64	216.48	0.93063	1.9730	3.2886	1302.6	-0.041823	7.9231e-05	0.16625	liquid
161.00	376.00	395.33	0.0025296	124.66	219.77	0.95112	1.9702	3.2897	1296.5	-0.041569	7.8303e-05	0.16524	liquid
162.00	376.00	394.20	0.0025368	127.68	223.06	0.97150	1.9674	3.2909	1290.5	-0.041312	7.7393e-05	0.16424	liquid
163.00	376.00	393.07	0.0025441	130.70	226.35	0.99175	1.9646	3.2921	1284.5	-0.041051	7.6502e-05	0.16324	liquid
164.00	376.00	391.94	0.0025514	133.71	229.65	1.0119	1.9619	3.2933	1278.5	-0.040785	7.5629e-05	0.16225	liquid
165.00	376.00	390.80	0.0025588	136.73	232.94	1.0319	1.9592	3.2946	1272.5	-0.040515	7.4773e-05	0.16127	liquid
166.00	376.00	389.67	0.0025663	139.74	236.24	1.0518	1.9565	3.2958	1266.5	-0.040242	7.3933e-05	0.16029	liquid
167.00	376.00	388.54	0.0025738	142.76	239.53	1.0716	1.9539	3.2971	1260.6	-0.039964	7.3111e-05	0.15931	liquid
168.00	376.00	387.40	0.0025813	145.77	242.83	1.0913	1.9513	3.2984	1254.7	-0.039682	7.2303e-05	0.15835	liquid
169.00	376.00	386.26	0.0025889	148.79	246.13	1.1109	1.9487	3.2997	1248.8	-0.039395	7.1512e-05	0.15738	liquid
170.00	376.00	385.12	0.0025966	151.80	249.43	1.1304	1.9462	3.3010	1243.0	-0.039105	7.0735e-05	0.15643	liquid
171.00	376.00	383.98	0.0026043	154.81	252.73	1.1497	1.9437	3.3024	1237.1	-0.038810	6.9973e-05	0.15548	liquid
172.00	376.00	382.84	0.0026120	157.82	256.03	1.1690	1.9412	3.3038	1231.3	-0.038510	6.9225e-05	0.15453	liquid
173.00	376.00	381.70	0.0026199	160.83	259.34	1.1881	1.9388	3.3052	1225.5	-0.038207	6.8491e-05	0.15360	liquid
174.00	376.00	380.56	0.0026277	163.84	262.64	1.2072	1.9364	3.3066	1219.7	-0.037899	6.7770e-05	0.15266	liquid
175.00	376.00	379.41	0.0026357	166.85	265.95	1.2262	1.9340	3.3080	1214.0	-0.037586	6.7062e-05	0.15174	liquid
176.00	376.00	378.27	0.0026436	169.86	269.26	1.2450	1.9317	3.3094	1208.2	-0.037269	6.6367e-05	0.15082	liquid
177.00	376.00	377.12	0.0026517	172.87	272.57	1.2638	1.9294	3.3109	1202.5	-0.036948	6.5685e-05	0.14991	liquid
178.00	376.00	375.97	0.0026598	175.87	275.88	1.2824	1.9271	3.3123	1196.9	-0.036622	6.5015e-05	0.14900	liquid
179.00	376.00	374.82	0.0026679	178.88	279.20	1.3010	1.9249	3.3138	1191.2	-0.036292	6.4356e-05	0.14810	liquid
180.00	376.00	373.67	0.0026762	181.89	282.51	1.3194	1.9227	3.3153	1185.6	-0.035957	6.3709e-05	0.14720	liquid
181.00	376.00	372.52	0.0026844	184.89	285.83	1.3378	1.9205	3.3168	1180.0	-0.035618	6.3074e-05	0.14632	liquid
182.00	376.00	371.37	0.0026928	187.90	289.14	1.3561	1.9184	3.3184	1174.4	-0.035274	6.2449e-05	0.14543	liquid
183.00	376.00	370.21	0.0027012	190.90	292.46	1.3743	1.9163	3.3199	1168.8	-0.034925	6.1835e-05	0.14456	liquid
184.00	376.00	369.06	0.0027096	193.90	295.78	1.3924	1.9142	3.3215	1163.3	-0.034572	6.1231e-05	0.14369	liquid
185.00	376.00	367.90	0.0027181	196.90	299.11	1.4104	1.9122	3.3231	1157.8	-0.034214	6.0638e-05	0.14283	liquid
186.00	376.00	366.74	0.0027267	199.91	302.43	1.4283	1.9102	3.3246	1152.3	-0.033852	6.0054e-05	0.14197	liquid
187.00	376.00	365.58	0.0027353	202.91	305.76	1.4461	1.9082	3.3262	1146.8	-0.033485	5.9481e-05	0.14113	liquid
188.00	376.00	364.42	0.0027441	205.91	309.08	1.4639	1.9063	3.3278	1141.4	-0.033113	5.8917e-05	0.14029	liquid
189.00	376.00	363.26	0.0027528	208.90	312.41	1.4815	1.9044	3.3295	1136.0	-0.032737	5.8362e-05	0.13945	liquid
190.00	376.00	362.10	0.0027616	211.90	315.74	1.4991	1.9025	3.3311	1130.6	-0.032356	5.7816e-05	0.13863	liquid
191.00	376.00	360.94	0.0027705	214.90	319.07	1.5166	1.9007	3.3327	1125.3	-0.031970	5.7279e-05	0.13781	supercritical
192.00	376.00	359.78	0.0027795	217.90	322.41	1.5340	1.8989	3.3344	1120.0	-0.031580	5.6751e-05	0.13698	supercritical
193.00	376.00	358.61	0.0027885	220.89	325.74	1.5513	1.8971	3.3360	1114.7	-0.031185	5.6231e-05	0.13617	supercritical
194.00	376.00	357.45	0.0027976	223.89	329.08	1.5686	1.8954	3.3377	1109.4	-0.030786	5.5720e-05	0.13536	supercritical
195.00	376.00	356.28	0.0028068	226.88	332.42	1.5857	1.8937	3.3393	1104.2	-0.030382	5.5217e-05	0.13456	supercritical
