Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
60.000	86.000	1292.1	0.00077392	-185.51	-178.85	2.2347	1.0918	1.6555	1150.8	-0.037548	0.00061858	0.19740	liquid
63.233	86.000	1278.3	0.00078229	-180.22	-173.49	2.3217	1.0676	1.6606	1135.8	-0.037091	0.00053118	0.19308	liquid
66.467	86.000	1264.3	0.00079092	-174.92	-168.12	2.4046	1.0488	1.6623	1116.1	-0.036741	0.00046094	0.18876	liquid
69.700	86.000	1250.3	0.00079981	-169.62	-162.74	2.4836	1.0324	1.6618	1093.9	-0.036436	0.00040406	0.18444	liquid
72.933	86.000	1236.2	0.00080895	-164.33	-157.37	2.5589	1.0171	1.6604	1070.6	-0.036128	0.00035758	0.18013	liquid
76.167	86.000	1222.0	0.00081836	-159.04	-152.01	2.6309	1.0026	1.6588	1046.9	-0.035783	0.00031920	0.17581	liquid
79.400	86.000	1207.7	0.00082804	-153.77	-146.64	2.6998	0.98853	1.6577	1023.0	-0.035374	0.00028718	0.17149	liquid
82.633	86.000	1193.3	0.00083804	-148.49	-141.28	2.7660	0.97501	1.6576	998.99	-0.034886	0.00026019	0.16717	liquid
85.867	86.000	1178.7	0.00084838	-143.22	-135.92	2.8296	0.96200	1.6586	975.01	-0.034302	0.00023719	0.16283	liquid
89.100	86.000	1164.0	0.00085910	-137.95	-130.56	2.8910	0.94949	1.6610	951.03	-0.033611	0.00021740	0.15849	liquid
92.333	86.000	1149.1	0.00087023	-132.67	-125.18	2.9502	0.93750	1.6648	927.03	-0.032801	0.00020019	0.15413	liquid
95.567	86.000	1134.0	0.00088182	-127.37	-119.79	3.0076	0.92601	1.6701	902.98	-0.031860	0.00018509	0.14976	liquid
98.800	86.000	1118.7	0.00089391	-122.07	-114.38	3.0633	0.91502	1.6770	878.85	-0.030774	0.00017170	0.14538	liquid
102.03	86.000	1103.1	0.00090657	-116.74	-108.94	3.1174	0.90451	1.6857	854.59	-0.029527	0.00015974	0.14099	liquid
105.27	86.000	1087.1	0.00091985	-111.39	-103.48	3.1702	0.89448	1.6962	830.16	-0.028099	0.00014895	0.13659	liquid
108.50	86.000	1070.9	0.00093382	-106.00	-97.973	3.2217	0.88492	1.7087	805.54	-0.026468	0.00013914	0.13218	liquid
111.73	86.000	1054.2	0.00094858	-100.58	-92.425	3.2721	0.87582	1.7234	780.67	-0.024605	0.00013017	0.12778	liquid
114.97	86.000	1037.1	0.00096422	-95.118	-86.826	3.3215	0.86719	1.7406	755.51	-0.022476	0.00012191	0.12338	liquid
118.20	86.000	1019.5	0.00098085	-89.601	-81.166	3.3700	0.85902	1.7608	730.02	-0.020039	0.00011424	0.11897	liquid
121.43	86.000	1001.4	0.00099863	-84.024	-75.436	3.4178	0.85134	1.7842	704.13	-0.017240	0.00010710	0.11458	liquid
124.67	86.000	982.59	0.0010177	-78.376	-69.624	3.4651	0.84417	1.8116	677.81	-0.014013	0.00010040	0.11018	liquid
127.90	86.000	963.09	0.0010383	-72.646	-63.716	3.5119	0.83754	1.8437	650.97	-0.010271	9.4099e-05	0.10580	liquid
131.13	86.000	942.74	0.0010607	-66.817	-57.695	3.5584	0.83150	1.8816	623.55	-0.0059057	8.8138e-05	0.10142	liquid
134.37	86.000	921.41	0.0010853	-60.874	-51.540	3.6047	0.82612	1.9268	595.46	-0.00077087	8.2477e-05	0.097064	liquid
137.60	86.000	898.94	0.0011124	-54.792	-45.225	3.6512	0.82149	1.9812	566.61	0.0053276	7.7079e-05	0.092722	liquid
140.83	86.000	875.07	0.0011428	-48.543	-38.716	3.6979	0.81774	2.0477	536.86	0.012655	7.1907e-05	0.088396	liquid
144.07	86.000	849.53	0.0011771	-42.089	-31.966	3.7453	0.81504	2.1304	506.09	0.021585	6.6929e-05	0.084087	liquid
147.30	86.000	821.88	0.0012167	-35.379	-24.915	3.7937	0.81365	2.2355	474.16	0.032648	6.2108e-05	0.079791	liquid
150.53	86.000	791.57	0.0012633	-28.340	-17.475	3.8436	0.81391	2.3728	440.94	0.046630	5.7404e-05	0.075500	liquid
153.77	86.000	757.77	0.0013197	-20.869	-9.5195	3.8959	0.81631	2.5579	406.35	0.064715	5.2769e-05	0.071198	liquid
157.00	86.000	719.24	0.0013904	-12.812	-0.85476	3.9517	0.82139	2.8170	370.50	0.088732	4.8142e-05	0.066860	supercritical
160.23	86.000	674.15	0.0014834	-3.9357	8.8211	4.0127	0.82962	3.1916	333.87	0.12150	4.3443e-05	0.062447	supercritical
163.47	86.000	620.00	0.0016129	6.0888	19.960	4.0815	0.84088	3.7264	297.79	0.16686	3.8589e-05	0.057888	supercritical
166.70	86.000	554.92	0.0018021	17.541	33.039	4.1607	0.85282	4.3597	265.56	0.22774	3.3604e-05	0.053052	supercritical
169.93	86.000	483.00	0.0020704	30.015	47.821	4.2485	0.85734	4.6752	242.83	0.29873	2.8895e-05	0.047799	supercritical
173.17	86.000	417.74	0.0023938	41.836	62.423	4.3336	0.84721	4.2525	232.53	0.36019	2.5243e-05	0.042585	supercritical
176.40	86.000	368.14	0.0027164	51.682	75.043	4.4059	0.82914	3.5592	230.48	0.39979	2.2883e-05	0.038390	supercritical
179.63	86.000	331.96	0.0030124	59.689	85.596	4.4652	0.81076	2.9980	232.00	0.42157	2.1429e-05	0.035389	supercritical
182.87	86.000	304.78	0.0032811	66.387	94.605	4.5149	0.79436	2.5976	234.94	0.43199	2.0512e-05	0.033270	supercritical
186.10	86.000	283.53	0.0035270	72.184	102.52	4.5578	0.78014	2.3110	238.45	0.43536	1.9919e-05	0.031745	supercritical
189.33	86.000	266.34	0.0037546	77.340	109.63	4.5957	0.76787	2.0997	242.18	0.43431	1.9529e-05	0.030624	supercritical
192.57	86.000	252.03	0.0039677	82.026	116.15	4.6298	0.75726	1.9391	245.96	0.43045	1.9274e-05	0.029787	supercritical
195.80	86.000	239.87	0.0041690	86.354	122.21	4.6610	0.74805	1.8135	249.72	0.42480	1.9113e-05	0.029154	supercritical
199.03	86.000	229.34	0.0043604	90.402	127.90	4.6899	0.74002	1.7130	253.41	0.41798	1.9019e-05	0.028674	supercritical
202.27	86.000	220.08	0.0045437	94.228	133.30	4.7168	0.73300	1.6309	257.03	0.41045	1.8975e-05	0.028311	supercritical
205.50	86.000	211.86	0.0047201	97.871	138.46	4.7421	0.72683	1.5628	260.55	0.40247	1.8969e-05	0.028038	supercritical
