Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
60.000	22.000	1284.6	0.00077843	-184.54	-182.83	2.2513	1.0894	1.6686	1133.5	-0.037158	0.00058836	0.19485	liquid
61.000	22.000	1280.3	0.00078109	-182.88	-181.16	2.2789	1.0795	1.6698	1129.7	-0.037004	0.00056050	0.19345	liquid
62.000	22.000	1275.9	0.00078378	-181.21	-179.49	2.3060	1.0707	1.6709	1125.1	-0.036859	0.00053450	0.19205	liquid
63.000	22.000	1271.5	0.00078650	-179.55	-177.81	2.3328	1.0627	1.6718	1119.9	-0.036724	0.00051022	0.19065	liquid
64.000	22.000	1267.0	0.00078925	-177.88	-176.14	2.3591	1.0555	1.6725	1114.1	-0.036596	0.00048753	0.18925	liquid
65.000	22.000	1262.6	0.00079204	-176.21	-174.47	2.3850	1.0488	1.6730	1107.9	-0.036473	0.00046632	0.18785	liquid
66.000	22.000	1258.1	0.00079485	-174.55	-172.80	2.4106	1.0426	1.6733	1101.4	-0.036354	0.00044647	0.18645	liquid
67.000	22.000	1253.6	0.00079769	-172.88	-171.12	2.4357	1.0367	1.6735	1094.6	-0.036238	0.00042789	0.18505	liquid
68.000	22.000	1249.1	0.00080056	-171.21	-169.45	2.4605	1.0311	1.6736	1087.6	-0.036122	0.00041047	0.18365	liquid
69.000	22.000	1244.6	0.00080346	-169.54	-167.78	2.4850	1.0257	1.6736	1080.3	-0.036006	0.00039413	0.18225	liquid
70.000	22.000	1240.1	0.00080638	-167.88	-166.10	2.5090	1.0204	1.6735	1073.0	-0.035888	0.00037879	0.18085	liquid
71.000	22.000	1235.6	0.00080934	-166.21	-164.43	2.5328	1.0154	1.6734	1065.5	-0.035768	0.00036437	0.17945	liquid
72.000	22.000	1231.0	0.00081232	-164.54	-162.76	2.5562	1.0104	1.6734	1057.9	-0.035643	0.00035081	0.17805	liquid
73.000	22.000	1226.5	0.00081533	-162.88	-161.08	2.5793	1.0056	1.6733	1050.3	-0.035513	0.00033804	0.17665	liquid
74.000	22.000	1221.9	0.00081838	-161.21	-159.41	2.6020	1.0009	1.6733	1042.6	-0.035378	0.00032600	0.17525	liquid
75.000	22.000	1217.4	0.00082145	-159.54	-157.74	2.6245	0.99621	1.6733	1034.8	-0.035236	0.00031464	0.17385	liquid
76.000	22.000	1212.8	0.00082456	-157.88	-156.06	2.6467	0.99164	1.6734	1027.0	-0.035087	0.00030391	0.17245	liquid
77.000	22.000	1208.2	0.00082770	-156.21	-154.39	2.6685	0.98713	1.6736	1019.2	-0.034929	0.00029377	0.17105	liquid
78.000	22.000	1203.6	0.00083087	-154.54	-152.72	2.6901	0.98269	1.6739	1011.4	-0.034763	0.00028416	0.16965	liquid
79.000	22.000	1198.9	0.00083408	-152.88	-151.04	2.7115	0.97831	1.6743	1003.5	-0.034588	0.00027507	0.16824	liquid
80.000	22.000	1194.3	0.00083733	-151.21	-149.37	2.7325	0.97399	1.6748	995.59	-0.034402	0.00026644	0.16684	liquid
81.000	22.000	1189.6	0.00084061	-149.54	-147.69	2.7533	0.96973	1.6755	987.69	-0.034207	0.00025824	0.16543	liquid
82.000	22.000	1184.9	0.00084393	-147.87	-146.02	2.7739	0.96553	1.6763	979.77	-0.034000	0.00025045	0.16402	liquid
83.000	22.000	1180.2	0.00084730	-146.20	-144.34	2.7942	0.96138	1.6772	971.83	-0.033781	0.00024304	0.16261	liquid
84.000	22.000	1175.5	0.00085070	-144.53	-142.66	2.8143	0.95728	1.6783	963.89	-0.033551	0.00023598	0.16120	liquid
85.000	22.000	1170.8	0.00085414	-142.86	-140.98	2.8342	0.95324	1.6796	955.93	-0.033308	0.00022925	0.15979	liquid
86.000	22.000	1166.0	0.00085763	-141.19	-139.30	2.8538	0.94925	1.6810	947.95	-0.033052	0.00022282	0.15837	liquid
87.000	22.000	1161.2	0.00086117	-139.51	-137.62	2.8733	0.94531	1.6826	939.97	-0.032782	0.00021669	0.15695	liquid
88.000	22.000	1156.4	0.00086475	-137.84	-135.94	2.8925	0.94143	1.6844	931.96	-0.032498	0.00021082	0.15553	liquid
89.000	22.000	1151.6	0.00086838	-136.16	-134.25	2.9116	0.93759	1.6863	923.94	-0.032200	0.00020519	0.15411	liquid
90.000	22.000	1146.7	0.00087206	-134.48	-132.56	2.9304	0.93381	1.6885	915.91	-0.031886	0.00019981	0.15269	liquid
91.000	22.000	1141.8	0.00087580	-132.80	-130.87	2.9491	0.93008	1.6908	907.85	-0.031556	0.00019464	0.15126	liquid
92.000	22.000	1136.9	0.00087959	-131.12	-129.18	2.9676	0.92640	1.6934	899.77	-0.031210	0.00018968	0.14983	liquid
93.000	22.000	1132.0	0.00088343	-129.43	-127.49	2.9859	0.92277	1.6961	891.67	-0.030847	0.00018491	0.14840	liquid
94.000	22.000	1127.0	0.00088733	-127.74	-125.79	3.0041	0.91919	1.6991	883.54	-0.030465	0.00018032	0.14697	liquid
95.000	22.000	1122.0	0.00089130	-126.05	-124.09	3.0221	0.91566	1.7023	875.39	-0.030065	0.00017590	0.14553	liquid
96.000	22.000	1116.9	0.00089532	-124.35	-122.39	3.0399	0.91219	1.7057	867.21	-0.029646	0.00017164	0.14410	liquid
97.000	22.000	1111.8	0.00089942	-122.66	-120.68	3.0576	0.90876	1.7093	859.00	-0.029207	0.00016753	0.14265	liquid
98.000	22.000	1106.7	0.00090358	-120.95	-118.97	3.0751	0.90538	1.7132	850.75	-0.028746	0.00016356	0.14121	liquid
99.000	22.000	1101.6	0.00090781	-119.25	-117.25	3.0926	0.90205	1.7174	842.47	-0.028263	0.00015973	0.13976	liquid
100.00	22.000	1096.4	0.00091211	-117.54	-115.53	3.1098	0.89878	1.7218	834.15	-0.027757	0.00015601	0.13831	liquid
101.00	22.000	1091.1	0.00091649	-115.82	-113.81	3.1270	0.89555	1.7265	825.79	-0.027227	0.00015242	0.13686	liquid
102.00	22.000	1085.8	0.00092095	-114.10	-112.08	3.1440	0.89237	1.7315	817.39	-0.026672	0.00014894	0.13541	liquid
103.00	22.000	1080.5	0.00092549	-112.38	-110.34	3.1609	0.88925	1.7367	808.95	-0.026089	0.00014556	0.13395	liquid
104.00	22.000	1075.1	0.00093012	-110.65	-108.60	3.1778	0.88617	1.7423	800.45	-0.025479	0.00014228	0.13249	liquid
105.00	22.000	1069.7	0.00093485	-108.92	-106.86	3.1945	0.88315	1.7483	791.91	-0.024839	0.00013909	0.13104	liquid
106.00	22.000	1064.2	0.00093966	-107.18	-105.11	3.2111	0.88017	1.7545	783.31	-0.024168	0.00013599	0.12958	liquid
107.00	22.000	1058.7	0.00094458	-105.43	-103.35	3.2276	0.87725	1.7612	774.65	-0.023464	0.00013297	0.12811	liquid
108.00	22.000	1053.1	0.00094959	-103.67	-101.59	3.2440	0.87439	1.7682	765.93	-0.022725	0.00013003	0.12665	liquid
109.00	22.000	1047.4	0.00095472	-101.91	-99.814	3.2603	0.87157	1.7756	757.14	-0.021949	0.00012717	0.12518	liquid
110.00	22.000	1041.7	0.00095996	-100.15	-98.034	3.2766	0.86881	1.7835	748.29	-0.021134	0.00012437	0.12371	liquid
111.00	22.000	1035.9	0.00096532	-98.370	-96.247	3.2927	0.86611	1.7919	739.37	-0.020277	0.00012165	0.12223	liquid
112.00	22.000	1030.1	0.00097081	-96.586	-94.450	3.3088	0.86347	1.8007	730.37	-0.019376	0.00011898	0.12075	liquid
113.00	22.000	1024.1	0.00097643	-94.793	-92.645	3.3249	0.86088	1.8101	721.28	-0.018427	0.00011638	0.11927	liquid
114.00	22.000	1018.1	0.00098219	-92.991	-90.830	3.3409	0.85835	1.8200	712.12	-0.017428	0.00011383	0.11779	liquid
115.00	22.000	1012.0	0.00098810	-91.179	-89.005	3.3568	0.85589	1.8306	702.86	-0.016374	0.00011133	0.11630	liquid
116.00	22.000	1005.9	0.00099417	-89.356	-87.169	3.3727	0.85349	1.8418	693.50	-0.015262	0.00010889	0.11481	liquid
117.00	22.000	999.60	0.0010004	-87.522	-85.321	3.3886	0.85116	1.8538	684.04	-0.014088	0.00010649	0.11331	liquid
118.00	22.000	993.24	0.0010068	-85.676	-83.461	3.4044	0.84889	1.8665	674.46	-0.012846	0.00010414	0.11181	liquid
119.00	22.000	986.77	0.0010134	-83.817	-81.587	3.4202	0.84671	1.8801	664.77	-0.011530	0.00010183	0.11031	liquid
120.00	22.000	980.20	0.0010202	-81.945	-79.700	3.4360	0.84459	1.8947	654.96	-0.010136	9.9555e-05	0.10880	liquid
121.00	22.000	973.51	0.0010272	-80.058	-77.798	3.4518	0.84256	1.9102	645.01	-0.0086548	9.7322e-05	0.10729	liquid
122.00	22.000	966.70	0.0010345	-78.155	-75.879	3.4676	0.84062	1.9270	634.92	-0.0070797	9.5124e-05	0.10577	liquid
123.00	22.000	959.75	0.0010419	-76.236	-73.943	3.4834	0.83877	1.9449	624.67	-0.0054016	9.2959e-05	0.10425	liquid
124.00	22.000	952.66	0.0010497	-74.298	-71.989	3.4992	0.83701	1.9643	614.26	-0.0036103	9.0824e-05	0.10272	liquid
125.00	22.000	945.42	0.0010577	-72.341	-70.014	3.5151	0.83536	1.9853	603.66	-0.0016942	8.8717e-05	0.10119	liquid
126.00	22.000	938.01	0.0010661	-70.363	-68.018	3.5310	0.83383	2.0080	592.87	0.00036025	8.6637e-05	0.099652	liquid
127.00	22.000	930.42	0.0010748	-68.362	-65.998	3.5470	0.83242	2.0328	581.87	0.0025687	8.4579e-05	0.098105	liquid
128.00	22.000	922.64	0.0010838	-66.336	-63.951	3.5630	0.83115	2.0599	570.64	0.0049493	8.2543e-05	0.096551	liquid
129.00	22.000	914.64	0.0010933	-64.282	-61.877	3.5792	0.83003	2.0896	559.16	0.0075238	8.0526e-05	0.094988	liquid
130.00	22.000	906.41	0.0011032	-62.198	-59.771	3.5954	0.82908	2.1224	547.40	0.010318	7.8524e-05	0.093415	liquid
131.00	22.000	897.92	0.0011137	-60.081	-57.631	3.6118	0.82832	2.1588	535.33	0.013362	7.6534e-05	0.091832	liquid
132.00	22.000	889.14	0.0011247	-57.927	-55.452	3.6284	0.82777	2.1995	522.91	0.016695	7.4554e-05	0.090235	liquid
133.00	22.000	880.04	0.0011363	-55.730	-53.230	3.6452	0.82746	2.2454	510.10	0.020362	7.2578e-05	0.088625	liquid
134.00	22.000	870.57	0.0011487	-53.487	-50.959	3.6622	0.82745	2.2975	496.86	0.024422	7.0604e-05	0.086999	liquid
134.76	22.000	863.12	0.0011586	-51.752	-49.203	3.6752	0.82766	2.3420	486.50	0.027801	6.9106e-05	0.085754	liquid
134.76	22.000	88.107	0.011350	66.889	91.859	4.7220	0.83537	1.8688	185.85	1.2166	1.1029e-05	0.016547	vapor
135.00	22.000	87.635	0.011411	67.205	92.309	4.7254	0.82952	1.8424	186.45	1.2113	1.1043e-05	0.016521	vapor
136.00	22.000	85.800	0.011655	68.462	94.103	4.7386	0.80906	1.7492	188.77	1.1895	1.1103e-05	0.016434	vapor
137.00	22.000	84.112	0.011889	69.658	95.814	4.7511	0.79319	1.6751	190.91	1.1682	1.1165e-05	0.016374	vapor
138.00	22.000	82.544	0.012115	70.806	97.458	4.7631	0.78064	1.6146	192.90	1.1474	1.1227e-05	0.016332	vapor
139.00	22.000	81.080	0.012333	71.913	99.047	4.7746	0.77053	1.5643	194.79	1.1272	1.1290e-05	0.016306	vapor
140.00	22.000	79.706	0.012546	72.988	100.59	4.7856	0.76224	1.5216	196.58	1.1077	1.1354e-05	0.016291	vapor
141.00	22.000	78.409	0.012754	74.034	102.09	4.7963	0.75532	1.4848	198.30	1.0888	1.1419e-05	0.016286	vapor
142.00	22.000	77.181	0.012957	75.056	103.56	4.8067	0.74945	1.4526	199.95	1.0705	1.1484e-05	0.016290	vapor
143.00	22.000	76.015	0.013155	76.057	105.00	4.8168	0.74439	1.4242	201.54	1.0529	1.1549e-05	0.016300	vapor
144.00	22.000	74.904	0.013350	77.039	106.41	4.8266	0.73995	1.3989	203.09	1.0359	1.1615e-05	0.016316	vapor
145.00	22.000	73.844	0.013542	78.004	107.80	4.8362	0.73601	1.3760	204.59	1.0195	1.1681e-05	0.016338	vapor
146.00	22.000	72.829	0.013731	78.955	109.16	4.8456	0.73247	1.3553	206.06	1.0036	1.1747e-05	0.016364	vapor
147.00	22.000	71.857	0.013917	79.892	110.51	4.8548	0.72925	1.3364	207.50	0.98827	1.1813e-05	0.016394	vapor
148.00	22.000	70.923	0.014100	80.816	111.84	4.8638	0.72629	1.3190	208.90	0.97341	1.1879e-05	0.016427	vapor
149.00	22.000	70.025	0.014281	81.729	113.15	4.8726	0.72355	1.3029	210.28	0.95901	1.1946e-05	0.016464	vapor
150.00	22.000	69.160	0.014459	82.631	114.44	4.8813	0.72100	1.2880	211.63	0.94505	1.2012e-05	0.016503	vapor
151.00	22.000	68.325	0.014636	83.524	115.72	4.8898	0.71861	1.2741	212.95	0.93151	1.2079e-05	0.016545	vapor
152.00	22.000	67.520	0.014810	84.407	116.99	4.8982	0.71635	1.2611	214.25	0.91836	1.2145e-05	0.016590	vapor
153.00	22.000	66.742	0.014983	85.282	118.25	4.9064	0.71422	1.2489	215.53	0.90559	1.2212e-05	0.016637	vapor
154.00	22.000	65.989	0.015154	86.149	119.49	4.9145	0.71220	1.2375	216.80	0.89317	1.2279e-05	0.016685	vapor
155.00	22.000	65.259	0.015324	87.009	120.72	4.9225	0.71027	1.2267	218.04	0.88108	1.2345e-05	0.016736	vapor
156.00	22.000	64.552	0.015491	87.861	121.94	4.9303	0.70843	1.2166	219.26	0.86932	1.2412e-05	0.016788	vapor
157.00	22.000	63.866	0.015658	88.707	123.15	4.9381	0.70668	1.2070	220.47	0.85787	1.2479e-05	0.016842	vapor
158.00	22.000	63.200	0.015823	89.546	124.36	4.9457	0.70499	1.1979	221.66	0.84670	1.2545e-05	0.016898	vapor
159.00	22.000	62.553	0.015986	90.380	125.55	4.9532	0.70338	1.1892	222.84	0.83582	1.2612e-05	0.016954	vapor
160.00	22.000	61.924	0.016149	91.207	126.73	4.9607	0.70184	1.1810	224.00	0.82520	1.2678e-05	0.017012	vapor
161.00	22.000	61.312	0.016310	92.030	127.91	4.9680	0.70035	1.1732	225.15	0.81484	1.2745e-05	0.017071	vapor
162.00	22.000	60.715	0.016470	92.847	129.08	4.9752	0.69892	1.1658	226.28	0.80472	1.2811e-05	0.017132	vapor
163.00	22.000	60.135	0.016629	93.659	130.24	4.9824	0.69755	1.1587	227.40	0.79484	1.2877e-05	0.017193	vapor
164.00	22.000	59.569	0.016787	94.467	131.40	4.9894	0.69623	1.1519	228.51	0.78518	1.2944e-05	0.017255	vapor
165.00	22.000	59.017	0.016944	95.270	132.55	4.9964	0.69496	1.1454	229.61	0.77575	1.3010e-05	0.017318	vapor
166.00	22.000	58.478	0.017100	96.069	133.69	5.0033	0.69374	1.1393	230.69	0.76652	1.3076e-05	0.017382	vapor
167.00	22.000	57.952	0.017256	96.864	134.83	5.0102	0.69256	1.1333	231.76	0.75749	1.3142e-05	0.017446	vapor
168.00	22.000	57.439	0.017410	97.655	135.96	5.0169	0.69143	1.1277	232.82	0.74866	1.3208e-05	0.017512	vapor
169.00	22.000	56.937	0.017563	98.442	137.08	5.0236	0.69034	1.1222	233.87	0.74001	1.3274e-05	0.017578	vapor
170.00	22.000	56.446	0.017716	99.226	138.20	5.0302	0.68928	1.1170	234.91	0.73155	1.3340e-05	0.017644	vapor
171.00	22.000	55.966	0.017868	100.01	139.32	5.0367	0.68827	1.1120	235.94	0.72326	1.3406e-05	0.017712	vapor
172.00	22.000	55.497	0.018019	100.78	140.43	5.0432	0.68729	1.1072	236.96	0.71514	1.3471e-05	0.017779	vapor
173.00	22.000	55.037	0.018170	101.56	141.53	5.0496	0.68634	1.1025	237.98	0.70719	1.3537e-05	0.017848	vapor
174.00	22.000	54.587	0.018319	102.33	142.63	5.0559	0.68543	1.0981	238.98	0.69939	1.3602e-05	0.017917	vapor
175.00	22.000	54.147	0.018468	103.10	143.73	5.0622	0.68455	1.0938	239.97	0.69174	1.3668e-05	0.017986	vapor
