Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
60.000	131.00	1297.2	0.00077089	-186.15	-176.05	2.2234	1.0935	1.6473	1162.6	-0.037793	0.00064010	0.19917	liquid
63.233	131.00	1283.7	0.00077903	-180.92	-170.72	2.3101	1.0721	1.6536	1147.6	-0.037335	0.00054995	0.19499	liquid
66.467	131.00	1270.0	0.00078741	-175.68	-165.36	2.3926	1.0548	1.6556	1128.2	-0.037008	0.00047749	0.19080	liquid
69.700	131.00	1256.2	0.00079602	-170.44	-160.01	2.4712	1.0393	1.6548	1106.6	-0.036744	0.00041880	0.18662	liquid
72.933	131.00	1242.5	0.00080485	-165.21	-154.67	2.5462	1.0245	1.6526	1084.0	-0.036490	0.00037083	0.18243	liquid
76.167	131.00	1228.6	0.00081392	-159.99	-149.33	2.6179	1.0103	1.6501	1061.1	-0.036211	0.00033122	0.17826	liquid
79.400	131.00	1214.7	0.00082323	-154.78	-143.99	2.6864	0.99640	1.6479	1038.1	-0.035882	0.00029819	0.17408	liquid
82.633	131.00	1200.7	0.00083282	-149.58	-138.67	2.7521	0.98299	1.6463	1015.1	-0.035486	0.00027036	0.16989	liquid
85.867	131.00	1186.7	0.00084270	-144.39	-133.35	2.8153	0.97004	1.6458	992.11	-0.035010	0.00024667	0.16571	liquid
89.100	131.00	1172.5	0.00085290	-139.20	-128.02	2.8762	0.95757	1.6463	969.24	-0.034444	0.00022630	0.16151	liquid
92.333	131.00	1158.1	0.00086345	-134.01	-122.70	2.9349	0.94561	1.6481	946.42	-0.033779	0.00020862	0.15731	liquid
95.567	131.00	1143.6	0.00087439	-128.82	-117.37	2.9916	0.93414	1.6511	923.64	-0.033006	0.00019312	0.15311	liquid
98.800	131.00	1129.0	0.00088576	-123.62	-112.02	3.0467	0.92316	1.6553	900.86	-0.032117	0.00017942	0.14890	liquid
102.03	131.00	1114.1	0.00089759	-118.42	-106.66	3.1000	0.91265	1.6609	878.08	-0.031100	0.00016719	0.14468	liquid
105.27	131.00	1099.0	0.00090992	-113.20	-101.28	3.1520	0.90260	1.6679	855.26	-0.029944	0.00015620	0.14047	liquid
108.50	131.00	1083.6	0.00092282	-107.96	-95.873	3.2025	0.89300	1.6763	832.38	-0.028635	0.00014624	0.13625	liquid
111.73	131.00	1068.0	0.00093634	-102.70	-90.437	3.2519	0.88384	1.6862	809.42	-0.027157	0.00013716	0.13204	liquid
114.97	131.00	1052.0	0.00095053	-97.419	-84.967	3.3002	0.87509	1.6977	786.35	-0.025490	0.00012882	0.12785	liquid
118.20	131.00	1035.7	0.00096549	-92.105	-79.457	3.3474	0.86676	1.7110	763.17	-0.023611	0.00012112	0.12367	liquid
121.43	131.00	1019.1	0.00098128	-86.755	-73.900	3.3938	0.85885	1.7263	739.85	-0.021492	0.00011397	0.11951	liquid
124.67	131.00	1002.0	0.00099802	-81.365	-68.291	3.4394	0.85135	1.7436	716.37	-0.019101	0.00010730	0.11537	liquid
127.90	131.00	984.43	0.0010158	-75.929	-62.622	3.4843	0.84428	1.7634	692.73	-0.016399	0.00010106	0.11125	liquid
131.13	131.00	966.36	0.0010348	-70.441	-56.885	3.5286	0.83763	1.7859	668.89	-0.013339	9.5199e-05	0.10716	liquid
134.37	131.00	947.72	0.0010552	-64.893	-51.070	3.5724	0.83143	1.8115	644.86	-0.0098627	8.9674e-05	0.10311	liquid
137.60	131.00	928.45	0.0010771	-59.276	-45.166	3.6158	0.82569	1.8407	620.62	-0.0059031	8.4454e-05	0.099101	liquid
140.83	131.00	908.47	0.0011008	-53.582	-39.162	3.6589	0.82045	1.8741	596.17	-0.0013766	7.9510e-05	0.095140	liquid
144.07	131.00	887.68	0.0011265	-47.800	-33.042	3.7019	0.81572	1.9123	571.52	0.0038183	7.4819e-05	0.091234	liquid
147.30	131.00	866.00	0.0011547	-41.917	-26.790	3.7448	0.81156	1.9561	546.67	0.0098044	7.0360e-05	0.087389	liquid
150.53	131.00	843.31	0.0011858	-35.920	-20.385	3.7878	0.80800	2.0065	521.66	0.016731	6.6116e-05	0.083613	liquid
153.77	131.00	819.47	0.0012203	-29.792	-13.806	3.8311	0.80508	2.0645	496.55	0.024777	6.2072e-05	0.079912	liquid
157.00	131.00	794.35	0.0012589	-23.517	-7.0257	3.8747	0.80284	2.1312	471.46	0.034153	5.8215e-05	0.076293	supercritical
160.23	131.00	767.79	0.0013024	-17.076	-0.014207	3.9189	0.80126	2.2075	446.54	0.045102	5.4533e-05	0.072762	supercritical
163.47	131.00	739.63	0.0013520	-10.451	7.2602	3.9639	0.80032	2.2938	422.04	0.057883	5.1019e-05	0.069324	supercritical
166.70	131.00	709.76	0.0014089	-3.6283	14.829	4.0097	0.79987	2.3889	398.28	0.072734	4.7668e-05	0.065983	supercritical
169.93	131.00	678.15	0.0014746	3.3968	22.714	4.0565	0.79971	2.4889	375.72	0.089799	4.4480e-05	0.062741	supercritical
173.17	131.00	644.93	0.0015506	10.607	30.919	4.1044	0.79955	2.5850	354.89	0.10900	4.1467e-05	0.059600	supercritical
176.40	131.00	610.49	0.0016380	17.954	39.412	4.1530	0.79906	2.6641	336.39	0.12994	3.8650e-05	0.056568	supercritical
179.63	131.00	575.53	0.0017375	25.352	48.113	4.2018	0.79787	2.7119	320.68	0.15192	3.6058e-05	0.053656	supercritical
182.87	131.00	540.97	0.0018485	32.688	56.904	4.2503	0.79563	2.7178	308.02	0.17395	3.3723e-05	0.050889	supercritical
186.10	131.00	507.79	0.0019693	39.840	65.638	4.2977	0.79210	2.6774	298.38	0.19490	3.1671e-05	0.048302	supercritical
189.33	131.00	476.80	0.0020973	46.698	74.173	4.3432	0.78727	2.5958	291.52	0.21370	2.9911e-05	0.045933	supercritical
192.57	131.00	448.54	0.0022294	53.188	82.394	4.3862	0.78139	2.4859	287.01	0.22963	2.8436e-05	0.043811	supercritical
195.80	131.00	423.18	0.0023631	59.278	90.235	4.4266	0.77483	2.3630	284.39	0.24244	2.7222e-05	0.041950	supercritical
199.03	131.00	400.62	0.0024962	64.975	97.674	4.4643	0.76799	2.2394	283.18	0.25229	2.6234e-05	0.040345	supercritical
202.27	131.00	380.60	0.0026274	70.305	104.72	4.4994	0.76117	2.1226	283.01	0.25950	2.5436e-05	0.038976	supercritical
205.50	131.00	362.83	0.0027561	75.307	111.41	4.5322	0.75457	2.0159	283.59	0.26447	2.4795e-05	0.037816	supercritical
208.73	131.00	347.00	0.0028818	80.020	117.77	4.5629	0.74833	1.9204	284.70	0.26758	2.4282e-05	0.036837	supercritical
211.97	131.00	332.83	0.0030046	84.482	123.84	4.5918	0.74250	1.8358	286.21	0.26919	2.3873e-05	0.036013	supercritical
215.20	131.00	320.07	0.0031243	88.726	129.65	4.6190	0.73711	1.7611	287.98	0.26957	2.3548e-05	0.035321	supercritical
218.43	131.00	308.53	0.0032411	92.780	135.24	4.6448	0.73216	1.6951	289.96	0.26896	2.3293e-05	0.034740	supercritical
221.67	131.00	298.04	0.0033553	96.670	140.62	4.6692	0.72763	1.6368	292.07	0.26757	2.3095e-05	0.034253	supercritical
224.90	131.00	288.45	0.0034668	100.42	145.83	4.6926	0.72350	1.5852	294.28	0.26555	2.2944e-05	0.033847	supercritical
228.13	131.00	279.64	0.0035760	104.03	150.88	4.7149	0.71973	1.5393	296.56	0.26304	2.2832e-05	0.033510	supercritical
231.37	131.00	271.51	0.0036830	107.54	155.79	4.7362	0.71629	1.4983	298.89	0.26014	2.2754e-05	0.033231	supercritical
234.60	131.00	263.99	0.0037880	110.95	160.57	4.7568	0.71317	1.4616	301.24	0.25694	2.2704e-05	0.033003	supercritical
237.83	131.00	257.00	0.0038910	114.27	165.25	4.7765	0.71032	1.4287	303.60	0.25350	2.2678e-05	0.032819	supercritical
241.07	131.00	250.48	0.0039923	117.52	169.82	4.7956	0.70773	1.3989	305.97	0.24989	2.2672e-05	0.032674	supercritical
244.30	131.00	244.38	0.0040919	120.69	174.30	4.8141	0.70537	1.3720	308.34	0.24615	2.2683e-05	0.032561	supercritical
247.53	131.00	238.66	0.0041900	123.80	178.69	4.8320	0.70322	1.3475	310.70	0.24231	2.2710e-05	0.032478	supercritical
250.77	131.00	233.28	0.0042867	126.86	183.01	4.8493	0.70126	1.3252	313.05	0.23841	2.2749e-05	0.032421	supercritical
254.00	131.00	228.20	0.0043821	129.86	187.26	4.8662	0.69948	1.3049	315.39	0.23447	2.2801e-05	0.032387	supercritical
257.23	131.00	223.40	0.0044762	132.81	191.45	4.8825	0.69786	1.2862	317.70	0.23051	2.2862e-05	0.032372	supercritical
260.47	131.00	218.86	0.0045692	135.73	195.58	4.8985	0.69639	1.2690	320.00	0.22655	2.2932e-05	0.032376	supercritical
263.70	131.00	214.54	0.0046610	138.60	199.66	4.9141	0.69505	1.2532	322.28	0.22260	2.3009e-05	0.032396	supercritical
266.93	131.00	210.44	0.0047519	141.44	203.69	4.9292	0.69384	1.2386	324.54	0.21867	2.3094e-05	0.032430	supercritical
270.17	131.00	206.53	0.0048418	144.24	207.67	4.9441	0.69275	1.2251	326.78	0.21477	2.3184e-05	0.032477	supercritical
273.40	131.00	202.81	0.0049308	147.02	211.61	4.9586	0.69176	1.2126	328.99	0.21090	2.3280e-05	0.032535	supercritical
276.63	131.00	199.25	0.0050189	149.77	215.51	4.9728	0.69086	1.2010	331.18	0.20708	2.3380e-05	0.032604	supercritical
279.87	131.00	195.84	0.0051063	152.49	219.38	4.9866	0.69006	1.1902	333.35	0.20330	2.3485e-05	0.032682	supercritical
283.10	131.00	192.57	0.0051928	155.18	223.21	5.0003	0.68935	1.1801	335.50	0.19957	2.3593e-05	0.032769	supercritical
286.33	131.00	189.44	0.0052787	157.86	227.01	5.0136	0.68872	1.1706	337.63	0.19589	2.3705e-05	0.032864	supercritical
289.57	131.00	186.43	0.0053639	160.51	230.78	5.0267	0.68816	1.1618	339.73	0.19227	2.3820e-05	0.032965	supercritical
292.80	131.00	183.54	0.0054484	163.15	234.52	5.0396	0.68767	1.1536	341.82	0.18870	2.3938e-05	0.033073	supercritical
296.03	131.00	180.76	0.0055323	165.77	238.24	5.0522	0.68725	1.1459	343.88	0.18519	2.4058e-05	0.033186	supercritical
299.27	131.00	178.08	0.0056156	168.37	241.93	5.0646	0.68689	1.1386	345.92	0.18174	2.4180e-05	0.033303	supercritical
302.50	131.00	175.49	0.0056983	170.96	245.61	5.0768	0.68660	1.1318	347.94	0.17834	2.4304e-05	0.033424	supercritical
305.73	131.00	172.99	0.0057806	173.53	249.25	5.0888	0.68635	1.1254	349.94	0.17500	2.4430e-05	0.033547	supercritical
308.97	131.00	170.58	0.0058623	176.09	252.88	5.1006	0.68616	1.1194	351.92	0.17171	2.4557e-05	0.033659	supercritical
312.20	131.00	168.25	0.0059435	178.63	256.49	5.1122	0.68602	1.1138	353.88	0.16848	2.4686e-05	0.033799	supercritical
