Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
60.000	199.00	1304.6	0.00076650	-187.07	-171.82	2.2069	1.0960	1.6360	1180.0	-0.038120	0.00067306	0.20179	liquid
61.000	199.00	1300.6	0.00076889	-185.48	-170.18	2.2340	1.0901	1.6393	1176.0	-0.037953	0.00064161	0.20056	liquid
62.000	199.00	1296.5	0.00077131	-183.89	-168.54	2.2607	1.0847	1.6418	1171.3	-0.037807	0.00061225	0.19933	liquid
63.000	199.00	1292.4	0.00077375	-182.29	-166.89	2.2870	1.0796	1.6438	1166.2	-0.037681	0.00058482	0.19809	liquid
64.000	199.00	1288.3	0.00077621	-180.70	-165.25	2.3129	1.0747	1.6452	1160.8	-0.037572	0.00055918	0.19685	liquid
65.000	199.00	1284.2	0.00077869	-179.10	-163.60	2.3384	1.0700	1.6461	1155.0	-0.037476	0.00053520	0.19562	liquid
66.000	199.00	1280.1	0.00078119	-177.50	-161.96	2.3635	1.0655	1.6465	1148.9	-0.037391	0.00051277	0.19438	liquid
67.000	199.00	1276.0	0.00078371	-175.91	-160.31	2.3883	1.0610	1.6466	1142.7	-0.037316	0.00049175	0.19315	liquid
68.000	199.00	1271.9	0.00078624	-174.31	-158.66	2.4127	1.0566	1.6464	1136.3	-0.037247	0.00047204	0.19191	liquid
69.000	199.00	1267.8	0.00078879	-172.72	-157.02	2.4367	1.0522	1.6460	1129.8	-0.037183	0.00045356	0.19067	liquid
70.000	199.00	1263.6	0.00079136	-171.12	-155.37	2.4604	1.0478	1.6453	1123.2	-0.037123	0.00043620	0.18944	liquid
71.000	199.00	1259.5	0.00079395	-169.53	-153.73	2.4837	1.0434	1.6445	1116.6	-0.037065	0.00041988	0.18820	liquid
72.000	199.00	1255.4	0.00079656	-167.94	-152.08	2.5067	1.0391	1.6436	1109.9	-0.037008	0.00040453	0.18697	liquid
73.000	199.00	1251.3	0.00079918	-166.34	-150.44	2.5294	1.0347	1.6425	1103.2	-0.036951	0.00039008	0.18573	liquid
74.000	199.00	1247.2	0.00080183	-164.76	-148.80	2.5517	1.0304	1.6414	1096.4	-0.036893	0.00037646	0.18450	liquid
75.000	199.00	1243.0	0.00080449	-163.17	-147.16	2.5737	1.0261	1.6403	1089.7	-0.036833	0.00036360	0.18327	liquid
76.000	199.00	1238.9	0.00080717	-161.58	-145.52	2.5955	1.0219	1.6391	1082.9	-0.036771	0.00035147	0.18203	liquid
77.000	199.00	1234.8	0.00080987	-160.00	-143.88	2.6169	1.0176	1.6379	1076.1	-0.036705	0.00033999	0.18080	liquid
78.000	199.00	1230.6	0.00081259	-158.41	-142.24	2.6380	1.0134	1.6368	1069.4	-0.036635	0.00032914	0.17957	liquid
79.000	199.00	1226.5	0.00081533	-156.83	-140.61	2.6588	1.0092	1.6357	1062.6	-0.036561	0.00031886	0.17833	liquid
80.000	199.00	1222.4	0.00081809	-155.25	-138.97	2.6794	1.0050	1.6346	1055.9	-0.036482	0.00030912	0.17710	liquid
81.000	199.00	1218.2	0.00082087	-153.67	-137.34	2.6997	1.0009	1.6336	1049.1	-0.036398	0.00029987	0.17587	liquid
82.000	199.00	1214.1	0.00082368	-152.10	-135.70	2.7198	0.99682	1.6326	1042.4	-0.036308	0.00029109	0.17464	liquid
83.000	199.00	1209.9	0.00082650	-150.52	-134.07	2.7395	0.99277	1.6317	1035.7	-0.036213	0.00028275	0.17340	liquid
84.000	199.00	1205.8	0.00082936	-148.94	-132.44	2.7591	0.98875	1.6309	1029.0	-0.036111	0.00027481	0.17217	liquid
85.000	199.00	1201.6	0.00083223	-147.37	-130.81	2.7784	0.98478	1.6302	1022.3	-0.036003	0.00026724	0.17094	liquid
86.000	199.00	1197.4	0.00083513	-145.80	-129.18	2.7974	0.98085	1.6295	1015.6	-0.035888	0.00026003	0.16970	liquid
87.000	199.00	1193.2	0.00083805	-144.23	-127.55	2.8163	0.97697	1.6290	1009.0	-0.035766	0.00025316	0.16847	liquid
88.000	199.00	1189.1	0.00084100	-142.66	-125.92	2.8349	0.97313	1.6285	1002.4	-0.035638	0.00024659	0.16724	liquid
89.000	199.00	1184.9	0.00084398	-141.09	-124.29	2.8533	0.96934	1.6281	995.73	-0.035502	0.00024031	0.16600	liquid
90.000	199.00	1180.7	0.00084698	-139.52	-122.67	2.8715	0.96560	1.6278	989.11	-0.035359	0.00023430	0.16477	liquid
91.000	199.00	1176.5	0.00085001	-137.95	-121.04	2.8895	0.96190	1.6276	982.51	-0.035208	0.00022855	0.16354	liquid
92.000	199.00	1172.2	0.00085306	-136.39	-119.41	2.9072	0.95825	1.6275	975.92	-0.035049	0.00022304	0.16230	liquid
93.000	199.00	1168.0	0.00085615	-134.82	-117.78	2.9248	0.95464	1.6274	969.35	-0.034883	0.00021775	0.16107	liquid
94.000	199.00	1163.8	0.00085927	-133.26	-116.16	2.9422	0.95108	1.6275	962.78	-0.034708	0.00021267	0.15983	liquid
95.000	199.00	1159.5	0.00086242	-131.69	-114.53	2.9595	0.94757	1.6277	956.23	-0.034526	0.00020780	0.15860	liquid
96.000	199.00	1155.3	0.00086559	-130.13	-112.90	2.9765	0.94410	1.6279	949.68	-0.034335	0.00020311	0.15737	liquid
97.000	199.00	1151.0	0.00086880	-128.56	-111.27	2.9934	0.94069	1.6283	943.15	-0.034135	0.00019860	0.15613	liquid
98.000	199.00	1146.7	0.00087205	-127.00	-109.64	3.0101	0.93731	1.6287	936.63	-0.033927	0.00019425	0.15490	liquid
99.000	199.00	1142.4	0.00087532	-125.43	-108.01	3.0266	0.93398	1.6292	930.11	-0.033710	0.00019006	0.15367	liquid
100.00	199.00	1138.1	0.00087864	-123.87	-106.39	3.0430	0.93070	1.6299	923.60	-0.033484	0.00018602	0.15243	liquid
101.00	199.00	1133.8	0.00088198	-122.31	-104.76	3.0592	0.92746	1.6306	917.11	-0.033249	0.00018212	0.15120	liquid
102.00	199.00	1129.5	0.00088537	-120.74	-103.12	3.0753	0.92426	1.6314	910.61	-0.033005	0.00017835	0.14997	liquid
103.00	199.00	1125.1	0.00088879	-119.18	-101.49	3.0912	0.92111	1.6323	904.13	-0.032751	0.00017471	0.14874	liquid
104.00	199.00	1120.8	0.00089224	-117.62	-99.859	3.1070	0.91800	1.6333	897.66	-0.032487	0.00017118	0.14751	liquid
105.00	199.00	1116.4	0.00089574	-116.05	-98.226	3.1226	0.91493	1.6344	891.19	-0.032214	0.00016777	0.14628	liquid
106.00	199.00	1112.0	0.00089928	-114.49	-96.591	3.1381	0.91190	1.6356	884.72	-0.031930	0.00016446	0.14505	liquid
107.00	199.00	1107.6	0.00090285	-112.92	-94.954	3.1535	0.90891	1.6369	878.27	-0.031636	0.00016126	0.14382	liquid
108.00	199.00	1103.2	0.00090647	-111.36	-93.317	3.1687	0.90597	1.6382	871.82	-0.031332	0.00015815	0.14259	liquid
109.00	199.00	1098.7	0.00091014	-109.79	-91.678	3.1838	0.90306	1.6397	865.37	-0.031016	0.00015513	0.14136	liquid
110.00	199.00	1094.3	0.00091384	-108.22	-90.037	3.1988	0.90019	1.6412	858.93	-0.030690	0.00015220	0.14014	liquid
111.00	199.00	1089.8	0.00091759	-106.66	-88.395	3.2137	0.89736	1.6429	852.50	-0.030352	0.00014935	0.13892	liquid
112.00	199.00	1085.3	0.00092139	-105.09	-86.752	3.2284	0.89457	1.6446	846.07	-0.030003	0.00014658	0.13769	liquid
113.00	199.00	1080.8	0.00092524	-103.52	-85.106	3.2430	0.89182	1.6464	839.65	-0.029642	0.00014389	0.13647	liquid
114.00	199.00	1076.3	0.00092913	-101.95	-83.459	3.2575	0.88910	1.6483	833.23	-0.029269	0.00014126	0.13525	liquid
115.00	199.00	1071.7	0.00093307	-100.38	-81.810	3.2720	0.88643	1.6503	826.82	-0.028883	0.00013871	0.13403	liquid
116.00	199.00	1067.2	0.00093707	-98.806	-80.158	3.2863	0.88378	1.6524	820.41	-0.028485	0.00013622	0.13282	liquid
117.00	199.00	1062.6	0.00094111	-97.233	-78.505	3.3004	0.88118	1.6546	814.00	-0.028074	0.00013379	0.13160	liquid
118.00	199.00	1058.0	0.00094521	-95.659	-76.849	3.3145	0.87861	1.6569	807.60	-0.027649	0.00013142	0.13039	liquid
119.00	199.00	1053.3	0.00094937	-94.083	-75.191	3.3285	0.87607	1.6593	801.21	-0.027210	0.00012911	0.12919	liquid
120.00	199.00	1048.7	0.00095358	-92.506	-73.530	3.3424	0.87357	1.6618	794.82	-0.026758	0.00012686	0.12799	liquid
121.00	199.00	1044.0	0.00095785	-90.928	-71.867	3.3562	0.87111	1.6644	788.43	-0.026291	0.00012465	0.12679	liquid
122.00	199.00	1039.3	0.00096218	-89.349	-70.201	3.3699	0.86867	1.6671	782.05	-0.025808	0.00012250	0.12559	liquid
123.00	199.00	1034.6	0.00096657	-87.768	-68.533	3.3836	0.86628	1.6699	775.67	-0.025311	0.00012039	0.12440	liquid
124.00	199.00	1029.8	0.00097103	-86.185	-66.862	3.3971	0.86391	1.6727	769.30	-0.024798	0.00011834	0.12320	liquid
125.00	199.00	1025.1	0.00097555	-84.601	-65.187	3.4105	0.86158	1.6757	762.93	-0.024269	0.00011632	0.12202	liquid
126.00	199.00	1020.3	0.00098013	-83.015	-63.510	3.4239	0.85929	1.6788	756.57	-0.023722	0.00011435	0.12083	liquid
127.00	199.00	1015.5	0.00098478	-81.427	-61.830	3.4372	0.85702	1.6820	750.21	-0.023159	0.00011243	0.11965	liquid
128.00	199.00	1010.6	0.00098950	-79.837	-60.146	3.4504	0.85479	1.6853	743.86	-0.022578	0.00011054	0.11847	liquid
129.00	199.00	1005.7	0.00099430	-78.246	-58.459	3.4635	0.85260	1.6887	737.52	-0.021979	0.00010869	0.11730	liquid
130.00	199.00	1000.8	0.00099917	-76.652	-56.769	3.4766	0.85043	1.6922	731.18	-0.021362	0.00010688	0.11613	liquid
131.00	199.00	995.91	0.0010041	-75.056	-55.075	3.4896	0.84830	1.6959	724.84	-0.020725	0.00010510	0.11496	liquid
132.00	199.00	990.95	0.0010091	-73.459	-53.377	3.5025	0.84620	1.6996	718.52	-0.020068	0.00010336	0.11380	liquid
133.00	199.00	985.97	0.0010142	-71.859	-51.675	3.5153	0.84413	1.7035	712.20	-0.019391	0.00010166	0.11264	liquid
134.00	199.00	980.95	0.0010194	-70.256	-49.970	3.5281	0.84209	1.7074	705.89	-0.018693	9.9985e-05	0.11149	liquid
135.00	199.00	975.91	0.0010247	-68.652	-48.260	3.5408	0.84009	1.7115	699.58	-0.017973	9.8345e-05	0.11034	liquid
136.00	199.00	970.84	0.0010300	-67.045	-46.547	3.5534	0.83811	1.7157	693.28	-0.017231	9.6735e-05	0.10920	liquid
137.00	199.00	965.73	0.0010355	-65.435	-44.829	3.5660	0.83617	1.7201	687.00	-0.016466	9.5156e-05	0.10806	liquid
138.00	199.00	960.59	0.0010410	-63.823	-43.107	3.5785	0.83426	1.7245	680.72	-0.015677	9.3606e-05	0.10693	liquid
139.00	199.00	955.42	0.0010467	-62.208	-41.380	3.5910	0.83239	1.7291	674.45	-0.014864	9.2085e-05	0.10580	liquid
140.00	199.00	950.22	0.0010524	-60.591	-39.648	3.6034	0.83054	1.7338	668.19	-0.014025	9.0592e-05	0.10468	liquid
141.00	199.00	944.99	0.0010582	-58.971	-37.912	3.6158	0.82872	1.7386	661.94	-0.013161	8.9126e-05	0.10357	liquid
142.00	199.00	939.72	0.0010642	-57.348	-36.171	3.6281	0.82694	1.7436	655.71	-0.012270	8.7686e-05	0.10246	liquid
143.00	199.00	934.41	0.0010702	-55.722	-34.425	3.6403	0.82519	1.7487	649.48	-0.011352	8.6273e-05	0.10136	liquid
144.00	199.00	929.07	0.0010763	-54.093	-32.674	3.6525	0.82347	1.7539	643.27	-0.010406	8.4885e-05	0.10026	liquid
145.00	199.00	923.70	0.0010826	-52.461	-30.917	3.6647	0.82178	1.7593	637.08	-0.0094299	8.3522e-05	0.099171	liquid
146.00	199.00	918.28	0.0010890	-50.826	-29.155	3.6768	0.82012	1.7648	630.89	-0.0084243	8.2183e-05	0.098089	liquid
147.00	199.00	912.83	0.0010955	-49.188	-27.388	3.6889	0.81850	1.7704	624.73	-0.0073879	8.0868e-05	0.097014	liquid
148.00	199.00	907.35	0.0011021	-47.546	-25.614	3.7009	0.81690	1.7761	618.58	-0.0063198	7.9576e-05	0.095946	liquid
149.00	199.00	901.82	0.0011089	-45.902	-23.835	3.7129	0.81534	1.7820	612.45	-0.0052190	7.8307e-05	0.094886	liquid
