Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
77.000	101.00	830.47	0.0012041	-127.54	-115.38	2.7620	1.1108	1.9568	930.21	-0.039127	0.00018883	0.15589	liquid
78.000	101.00	826.53	0.0012099	-125.64	-113.42	2.7872	1.1050	1.9577	921.72	-0.038786	0.00018191	0.15410	liquid
79.000	101.00	822.57	0.0012157	-123.74	-111.46	2.8122	1.0992	1.9586	913.25	-0.038428	0.00017538	0.15231	liquid
80.000	101.00	818.60	0.0012216	-121.84	-109.50	2.8368	1.0935	1.9597	904.78	-0.038055	0.00016923	0.15053	liquid
81.000	101.00	814.60	0.0012276	-119.94	-107.54	2.8612	1.0879	1.9610	896.32	-0.037665	0.00016341	0.14876	liquid
82.000	101.00	810.59	0.0012337	-118.04	-105.58	2.8853	1.0824	1.9624	887.87	-0.037257	0.00015791	0.14698	liquid
83.000	101.00	806.55	0.0012399	-116.14	-103.62	2.9090	1.0771	1.9639	879.43	-0.036831	0.00015271	0.14522	liquid
84.000	101.00	802.49	0.0012461	-114.24	-101.65	2.9326	1.0718	1.9656	870.98	-0.036386	0.00014777	0.14346	liquid
85.000	101.00	798.41	0.0012525	-112.34	-99.686	2.9559	1.0666	1.9675	862.54	-0.035920	0.00014309	0.14170	liquid
86.000	101.00	794.30	0.0012590	-110.43	-97.718	2.9789	1.0615	1.9695	854.10	-0.035434	0.00013864	0.13995	liquid
87.000	101.00	790.17	0.0012655	-108.53	-95.747	3.0017	1.0565	1.9718	845.66	-0.034925	0.00013442	0.13821	liquid
88.000	101.00	786.02	0.0012722	-106.62	-93.774	3.0242	1.0516	1.9742	837.22	-0.034394	0.00013039	0.13647	liquid
89.000	101.00	781.84	0.0012790	-104.72	-91.799	3.0465	1.0468	1.9768	828.77	-0.033839	0.00012655	0.13473	liquid
90.000	101.00	777.64	0.0012859	-102.81	-89.820	3.0686	1.0421	1.9796	820.31	-0.033258	0.00012289	0.13300	liquid
91.000	101.00	773.41	0.0012930	-100.90	-87.839	3.0905	1.0375	1.9826	811.86	-0.032652	0.00011940	0.13128	liquid
92.000	101.00	769.15	0.0013001	-98.987	-85.855	3.1122	1.0330	1.9858	803.39	-0.032018	0.00011606	0.12956	liquid
93.000	101.00	764.87	0.0013074	-97.073	-83.868	3.1337	1.0285	1.9892	794.92	-0.031356	0.00011286	0.12784	liquid
94.000	101.00	760.55	0.0013148	-95.157	-81.877	3.1550	1.0242	1.9929	786.43	-0.030663	0.00010980	0.12613	liquid
95.000	101.00	756.21	0.0013224	-93.238	-79.882	3.1761	1.0199	1.9968	777.94	-0.029939	0.00010686	0.12443	liquid
