Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
60.000	159.00	1300.3	0.00076906	-186.54	-174.31	2.2166	1.0946	1.6425	1169.8	-0.037933	0.00065361	0.20026	liquid
63.233	159.00	1286.9	0.00077706	-181.34	-168.99	2.3030	1.0747	1.6495	1154.8	-0.037473	0.00056173	0.19615	liquid
66.467	159.00	1273.4	0.00078530	-176.13	-163.65	2.3853	1.0584	1.6517	1135.6	-0.037159	0.00048787	0.19205	liquid
69.700	159.00	1259.9	0.00079374	-170.93	-158.31	2.4638	1.0434	1.6508	1114.3	-0.036917	0.00042803	0.18794	liquid
72.933	159.00	1246.3	0.00080240	-165.73	-152.97	2.5386	1.0290	1.6482	1092.2	-0.036693	0.00037911	0.18384	liquid
76.167	159.00	1232.6	0.00081127	-160.55	-147.65	2.6100	1.0149	1.6452	1069.7	-0.036451	0.00033873	0.17974	liquid
79.400	159.00	1219.0	0.00082037	-155.38	-142.33	2.6783	1.0011	1.6424	1047.2	-0.036165	0.00030506	0.17565	liquid
82.633	159.00	1205.2	0.00082972	-150.22	-137.03	2.7438	0.98773	1.6401	1024.7	-0.035819	0.00027670	0.17155	liquid
85.867	159.00	1191.4	0.00083933	-145.07	-131.73	2.8068	0.97482	1.6387	1002.4	-0.035401	0.00025256	0.16745	liquid
89.100	159.00	1177.5	0.00084925	-139.93	-126.43	2.8673	0.96238	1.6383	980.09	-0.034902	0.00023182	0.16334	liquid
92.333	159.00	1163.5	0.00085948	-134.80	-121.13	2.9257	0.95043	1.6390	957.92	-0.034313	0.00021383	0.15923	liquid
95.567	159.00	1149.3	0.00087006	-129.66	-115.83	2.9822	0.93898	1.6408	935.83	-0.033629	0.00019808	0.15512	liquid
98.800	159.00	1135.0	0.00088103	-124.53	-110.52	3.0368	0.92800	1.6437	913.79	-0.032841	0.00018416	0.15100	liquid
102.03	159.00	1120.6	0.00089241	-119.39	-105.20	3.0898	0.91750	1.6478	891.80	-0.031941	0.00017176	0.14689	liquid
105.27	159.00	1105.9	0.00090424	-114.24	-99.864	3.1413	0.90746	1.6531	869.82	-0.030922	0.00016063	0.14277	liquid
108.50	159.00	1091.0	0.00091657	-109.08	-94.509	3.1914	0.89785	1.6595	847.84	-0.029771	0.00015056	0.13867	liquid
111.73	159.00	1075.9	0.00092944	-103.91	-89.131	3.2402	0.88866	1.6672	825.85	-0.028479	0.00014139	0.13456	liquid
114.97	159.00	1060.6	0.00094290	-98.718	-83.726	3.2879	0.87989	1.6762	803.83	-0.027029	0.00013298	0.13048	liquid
118.20	159.00	1044.9	0.00095701	-93.507	-78.290	3.3345	0.87151	1.6865	781.78	-0.025407	0.00012523	0.12642	liquid
121.43	159.00	1029.0	0.00097184	-88.271	-72.819	3.3802	0.86352	1.6983	759.69	-0.023593	0.00011806	0.12238	liquid
124.67	159.00	1012.7	0.00098746	-83.007	-67.306	3.4250	0.85591	1.7116	737.55	-0.021565	0.00011138	0.11837	liquid
127.90	159.00	996.07	0.0010039	-77.711	-61.749	3.4690	0.84869	1.7266	715.35	-0.019297	0.00010514	0.11438	liquid
131.13	159.00	979.04	0.0010214	-72.379	-56.139	3.5123	0.84185	1.7435	693.10	-0.016760	9.9296e-05	0.11043	liquid
134.37	159.00	961.59	0.0010399	-67.007	-50.472	3.5550	0.83540	1.7623	670.80	-0.013918	9.3802e-05	0.10653	liquid
137.60	159.00	943.67	0.0010597	-61.590	-44.740	3.5972	0.82933	1.7834	648.45	-0.010732	8.8626e-05	0.10267	liquid
140.83	159.00	925.23	0.0010808	-56.121	-38.937	3.6389	0.82367	1.8070	626.07	-0.0071542	8.3741e-05	0.098864	liquid
144.07	159.00	906.25	0.0011035	-50.597	-33.052	3.6802	0.81841	1.8332	603.67	-0.0031308	7.9124e-05	0.095121	liquid
147.30	159.00	886.65	0.0011278	-45.011	-27.079	3.7212	0.81358	1.8625	581.28	0.0014004	7.4754e-05	0.091446	liquid
150.53	159.00	866.40	0.0011542	-39.357	-21.005	3.7620	0.80917	1.8949	558.94	0.0065103	7.0616e-05	0.087848	liquid
153.77	159.00	845.44	0.0011828	-33.628	-14.821	3.8026	0.80521	1.9309	536.70	0.012278	6.6695e-05	0.084333	liquid
157.00	159.00	823.70	0.0012140	-27.817	-8.5143	3.8432	0.80170	1.9706	514.65	0.018791	6.2981e-05	0.080910	supercritical
160.23	159.00	801.15	0.0012482	-21.920	-2.0737	3.8838	0.79862	2.0139	492.88	0.026141	5.9463e-05	0.077586	supercritical
163.47	159.00	777.72	0.0012858	-15.931	4.5129	3.9245	0.79597	2.0608	471.52	0.034422	5.6133e-05	0.074368	supercritical
166.70	159.00	753.40	0.0013273	-9.8482	11.256	3.9653	0.79368	2.1106	450.74	0.043715	5.2986e-05	0.071262	supercritical
169.93	159.00	728.19	0.0013733	-3.6717	18.163	4.0064	0.79170	2.1621	430.73	0.054079	5.0017e-05	0.068272	supercritical
173.17	159.00	702.12	0.0014243	2.5914	25.237	4.0476	0.78992	2.2130	411.74	0.065520	4.7225e-05	0.065404	supercritical
176.40	159.00	675.32	0.0014808	8.9259	32.470	4.0890	0.78823	2.2602	394.00	0.077963	4.4609e-05	0.062660	supercritical
179.63	159.00	647.99	0.0015432	15.307	39.844	4.1304	0.78649	2.2994	377.80	0.091234	4.2172e-05	0.060042	supercritical
182.87	159.00	620.40	0.0016119	21.697	47.326	4.1717	0.78457	2.3263	363.36	0.10506	3.9919e-05	0.057553	supercritical
186.10	159.00	592.91	0.0016866	28.054	54.871	4.2126	0.78232	2.3376	350.83	0.11911	3.7855e-05	0.055198	supercritical
189.33	159.00	565.91	0.0017671	34.328	62.424	4.2528	0.77962	2.3313	340.26	0.13299	3.5983e-05	0.052980	supercritical
192.57	159.00	539.79	0.0018526	40.471	69.927	4.2921	0.77638	2.3070	331.61	0.14632	3.4303e-05	0.050908	supercritical
195.80	159.00	514.85	0.0019423	46.442	77.324	4.3302	0.77259	2.2661	324.75	0.15873	3.2812e-05	0.048988	supercritical
199.03	159.00	491.36	0.0020352	52.207	84.567	4.3669	0.76832	2.2118	319.49	0.16991	3.1503e-05	0.047226	supercritical
202.27	159.00	469.44	0.0021302	57.747	91.617	4.4021	0.76369	2.1479	315.62	0.17966	3.0365e-05	0.045626	supercritical
205.50	159.00	449.16	0.0022264	63.052	98.451	4.4356	0.75886	2.0789	312.93	0.18792	2.9383e-05	0.044186	supercritical
208.73	159.00	430.49	0.0023229	68.124	105.06	4.4675	0.75397	2.0082	311.22	0.19470	2.8543e-05	0.042902	supercritical
211.97	159.00	413.34	0.0024193	72.972	111.44	4.4978	0.74914	1.9388	310.29	0.20010	2.7828e-05	0.041764	supercritical
215.20	159.00	397.62	0.0025150	77.611	117.60	4.5267	0.74444	1.8723	309.98	0.20424	2.7221e-05	0.040761	supercritical
218.43	159.00	383.18	0.0026097	82.057	123.55	4.5541	0.73994	1.8099	310.18	0.20728	2.6709e-05	0.039881	supercritical
221.67	159.00	369.92	0.0027033	86.326	129.31	4.5803	0.73568	1.7519	310.77	0.20935	2.6279e-05	0.039112	supercritical
224.90	159.00	357.71	0.0027955	90.436	134.88	4.6053	0.73168	1.6984	311.67	0.21058	2.5918e-05	0.038441	supercritical
228.13	159.00	346.44	0.0028865	94.401	140.30	4.6291	0.72794	1.6494	312.83	0.21109	2.5618e-05	0.037858	supercritical
231.37	159.00	336.02	0.0029760	98.237	145.56	4.6520	0.72446	1.6046	314.17	0.21101	2.5369e-05	0.037352	supercritical
234.60	159.00	326.34	0.0030643	101.95	150.68	4.6740	0.72124	1.5637	315.67	0.21041	2.5166e-05	0.036915	supercritical
237.83	159.00	317.34	0.0031512	105.57	155.67	4.6952	0.71825	1.5263	317.29	0.20937	2.5001e-05	0.036537	supercritical
241.07	159.00	308.94	0.0032369	109.08	160.55	4.7155	0.71550	1.4922	319.01	0.20798	2.4869e-05	0.036214	supercritical
244.30	159.00	301.09	0.0033213	112.52	165.32	4.7352	0.71296	1.4609	320.80	0.20629	2.4767e-05	0.035938	supercritical
247.53	159.00	293.72	0.0034046	115.87	170.00	4.7542	0.71062	1.4323	322.65	0.20435	2.4690e-05	0.035703	supercritical
250.77	159.00	286.80	0.0034867	119.15	174.59	4.7726	0.70847	1.4060	324.55	0.20221	2.4635e-05	0.035506	supercritical
254.00	159.00	280.28	0.0035678	122.37	179.10	4.7905	0.70650	1.3819	326.47	0.19990	2.4600e-05	0.035343	supercritical
257.23	159.00	274.13	0.0036479	125.52	183.53	4.8078	0.70469	1.3596	328.43	0.19745	2.4583e-05	0.035209	supercritical
260.47	159.00	268.31	0.0037270	128.63	187.89	4.8247	0.70303	1.3391	330.40	0.19490	2.4580e-05	0.035102	supercritical
263.70	159.00	262.79	0.0038053	131.68	192.19	4.8411	0.70150	1.3201	332.38	0.19226	2.4591e-05	0.035019	supercritical
266.93	159.00	257.56	0.0038826	134.69	196.43	4.8571	0.70011	1.3026	334.37	0.18955	2.4614e-05	0.034957	supercritical
270.17	159.00	252.58	0.0039592	137.66	200.61	4.8727	0.69884	1.2863	336.36	0.18679	2.4648e-05	0.034915	supercritical
273.40	159.00	247.84	0.0040349	140.59	204.75	4.8879	0.69768	1.2712	338.35	0.18400	2.4691e-05	0.034890	supercritical
276.63	159.00	243.31	0.0041099	143.49	208.83	4.9027	0.69663	1.2571	340.34	0.18118	2.4742e-05	0.034881	supercritical
279.87	159.00	238.99	0.0041842	146.35	212.88	4.9173	0.69567	1.2440	342.33	0.17834	2.4802e-05	0.034886	supercritical
283.10	159.00	234.86	0.0042579	149.18	216.88	4.9315	0.69481	1.2317	344.30	0.17550	2.4868e-05	0.034904	supercritical
286.33	159.00	230.90	0.0043309	151.98	220.84	4.9454	0.69403	1.2203	346.27	0.17266	2.4940e-05	0.034933	supercritical
