Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
77.000	296.00	864.31	0.0011570	-134.05	-99.804	2.6656	1.1519	1.8742	1041.1	-0.043895	0.00023632	0.17230	liquid
78.000	296.00	861.06	0.0011614	-132.31	-97.930	2.6898	1.1459	1.8724	1034.4	-0.043780	0.00022815	0.17074	liquid
79.000	296.00	857.81	0.0011658	-130.57	-96.059	2.7137	1.1401	1.8706	1027.8	-0.043661	0.00022044	0.16920	liquid
80.000	296.00	854.56	0.0011702	-128.83	-94.189	2.7372	1.1344	1.8689	1021.2	-0.043538	0.00021317	0.16766	liquid
81.000	296.00	851.30	0.0011747	-127.09	-92.321	2.7604	1.1288	1.8672	1014.6	-0.043409	0.00020631	0.16613	liquid
82.000	296.00	848.04	0.0011792	-125.36	-90.455	2.7833	1.1233	1.8655	1008.1	-0.043276	0.00019981	0.16460	liquid
83.000	296.00	844.78	0.0011837	-123.63	-88.590	2.8059	1.1178	1.8638	1001.6	-0.043137	0.00019367	0.16309	liquid
84.000	296.00	841.51	0.0011883	-121.90	-86.727	2.8282	1.1125	1.8622	995.18	-0.042993	0.00018784	0.16158	liquid
85.000	296.00	838.24	0.0011930	-120.18	-84.866	2.8502	1.1073	1.8607	988.75	-0.042844	0.00018231	0.16008	liquid
86.000	296.00	834.97	0.0011976	-118.46	-83.006	2.8720	1.1022	1.8591	982.36	-0.042690	0.00017707	0.15859	liquid
87.000	296.00	831.69	0.0012024	-116.74	-81.147	2.8935	1.0972	1.8576	976.00	-0.042530	0.00017208	0.15711	liquid
88.000	296.00	828.41	0.0012071	-115.02	-79.290	2.9147	1.0922	1.8562	969.67	-0.042364	0.00016733	0.15563	liquid
89.000	296.00	825.13	0.0012119	-113.31	-77.435	2.9357	1.0874	1.8547	963.36	-0.042193	0.00016282	0.15416	liquid
90.000	296.00	821.85	0.0012168	-111.60	-75.581	2.9564	1.0826	1.8533	957.09	-0.042016	0.00015851	0.15271	liquid
91.000	296.00	818.56	0.0012217	-109.89	-73.728	2.9768	1.0779	1.8519	950.85	-0.041833	0.00015440	0.15126	liquid
92.000	296.00	815.26	0.0012266	-108.18	-71.877	2.9971	1.0734	1.8506	944.63	-0.041644	0.00015048	0.14981	liquid
93.000	296.00	811.97	0.0012316	-106.48	-70.027	3.0171	1.0689	1.8493	938.45	-0.041448	0.00014673	0.14838	liquid
94.000	296.00	808.67	0.0012366	-104.78	-68.178	3.0368	1.0644	1.8481	932.29	-0.041246	0.00014315	0.14695	liquid
95.000	296.00	805.37	0.0012417	-103.08	-66.331	3.0564	1.0601	1.8468	926.16	-0.041038	0.00013972	0.14554	liquid
96.000	296.00	802.06	0.0012468	-101.39	-64.485	3.0757	1.0558	1.8456	920.06	-0.040823	0.00013643	0.14413	liquid
97.000	296.00	798.76	0.0012519	-99.697	-62.640	3.0948	1.0516	1.8445	913.99	-0.040602	0.00013328	0.14273	liquid
98.000	296.00	795.45	0.0012572	-98.008	-60.796	3.1138	1.0475	1.8433	907.95	-0.040374	0.00013026	0.14134	liquid
99.000	296.00	792.13	0.0012624	-96.321	-58.953	3.1325	1.0435	1.8422	901.93	-0.040138	0.00012735	0.13996	liquid
100.00	296.00	788.82	0.0012677	-94.636	-57.111	3.1510	1.0395	1.8412	895.95	-0.039896	0.00012456	0.13859	liquid
101.00	296.00	785.50	0.0012731	-92.954	-55.271	3.1693	1.0356	1.8402	889.99	-0.039646	0.00012188	0.13722	liquid
102.00	296.00	782.18	0.0012785	-91.274	-53.431	3.1874	1.0318	1.8392	884.07	-0.039390	0.00011930	0.13587	liquid
103.00	296.00	778.85	0.0012839	-89.597	-51.592	3.2054	1.0281	1.8382	878.17	-0.039125	0.00011682	0.13453	liquid
104.00	296.00	775.52	0.0012894	-87.922	-49.755	3.2231	1.0244	1.8373	872.31	-0.038853	0.00011443	0.13319	liquid
105.00	296.00	772.19	0.0012950	-86.250	-47.918	3.2407	1.0208	1.8364	866.47	-0.038574	0.00011212	0.13186	liquid
106.00	296.00	768.86	0.0013006	-84.580	-46.082	3.2581	1.0172	1.8355	860.66	-0.038286	0.00010990	0.13055	liquid
107.00	296.00	765.53	0.0013063	-82.913	-44.247	3.2753	1.0137	1.8347	854.89	-0.037991	0.00010775	0.12924	liquid
108.00	296.00	762.19	0.0013120	-81.248	-42.412	3.2924	1.0103	1.8339	849.15	-0.037688	0.00010567	0.12794	liquid
109.00	296.00	758.85	0.0013178	-79.586	-40.579	3.3093	1.0069	1.8331	843.44	-0.037376	0.00010367	0.12666	liquid
110.00	296.00	755.50	0.0013236	-77.925	-38.746	3.3260	1.0036	1.8324	837.76	-0.037057	0.00010173	0.12538	liquid
