Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
77.000	333.00	869.74	0.0011498	-135.04	-96.748	2.6499	1.1587	1.8641	1058.9	-0.044463	0.00024509	0.17505	liquid
78.000	333.00	866.58	0.0011540	-133.31	-94.885	2.6739	1.1528	1.8620	1052.5	-0.044371	0.00023667	0.17353	liquid
79.000	333.00	863.43	0.0011582	-131.59	-93.024	2.6977	1.1469	1.8600	1046.1	-0.044275	0.00022874	0.17202	liquid
80.000	333.00	860.27	0.0011624	-129.87	-91.165	2.7210	1.1412	1.8580	1039.7	-0.044176	0.00022126	0.17051	liquid
81.000	333.00	857.11	0.0011667	-128.16	-89.308	2.7441	1.1356	1.8561	1033.4	-0.044072	0.00021419	0.16901	liquid
82.000	333.00	853.94	0.0011710	-126.45	-87.453	2.7669	1.1301	1.8542	1027.1	-0.043964	0.00020750	0.16752	liquid
83.000	333.00	850.78	0.0011754	-124.74	-85.600	2.7893	1.1247	1.8523	1020.9	-0.043853	0.00020117	0.16604	liquid
84.000	333.00	847.61	0.0011798	-123.04	-83.748	2.8115	1.1193	1.8504	1014.7	-0.043737	0.00019516	0.16456	liquid
85.000	333.00	844.44	0.0011842	-121.33	-81.899	2.8334	1.1141	1.8486	1008.5	-0.043616	0.00018947	0.16309	liquid
86.000	333.00	841.27	0.0011887	-119.63	-80.051	2.8550	1.1090	1.8468	1002.3	-0.043492	0.00018407	0.16164	liquid
87.000	333.00	838.09	0.0011932	-117.94	-78.205	2.8763	1.1040	1.8450	996.21	-0.043363	0.00017893	0.16018	liquid
88.000	333.00	834.92	0.0011977	-116.25	-76.361	2.8974	1.0990	1.8432	990.12	-0.043229	0.00017404	0.15874	liquid
89.000	333.00	831.74	0.0012023	-114.56	-74.519	2.9182	1.0942	1.8415	984.07	-0.043091	0.00016939	0.15731	liquid
90.000	333.00	828.56	0.0012069	-112.87	-72.678	2.9388	1.0894	1.8398	978.05	-0.042948	0.00016495	0.15588	liquid
91.000	333.00	825.38	0.0012116	-111.18	-70.839	2.9591	1.0847	1.8381	972.05	-0.042800	0.00016072	0.15446	liquid
92.000	333.00	822.20	0.0012162	-109.50	-69.002	2.9792	1.0801	1.8365	966.09	-0.042647	0.00015668	0.15306	liquid
93.000	333.00	819.02	0.0012210	-107.82	-67.166	2.9991	1.0756	1.8349	960.16	-0.042489	0.00015282	0.15165	liquid
94.000	333.00	815.84	0.0012257	-106.15	-65.332	3.0187	1.0712	1.8333	954.25	-0.042327	0.00014912	0.15026	liquid
95.000	333.00	812.65	0.0012305	-104.48	-63.499	3.0381	1.0669	1.8317	948.38	-0.042159	0.00014559	0.14888	liquid
96.000	333.00	809.47	0.0012354	-102.81	-61.668	3.0572	1.0626	1.8302	942.54	-0.041986	0.00014220	0.14751	liquid
97.000	333.00	806.28	0.0012403	-101.14	-59.839	3.0762	1.0584	1.8287	936.72	-0.041807	0.00013896	0.14614	liquid
98.000	333.00	803.09	0.0012452	-99.476	-58.011	3.0949	1.0543	1.8272	930.94	-0.041624	0.00013584	0.14478	liquid
99.000	333.00	799.90	0.0012502	-97.815	-56.185	3.1135	1.0503	1.8258	925.18	-0.041434	0.00013285	0.14343	liquid
100.00	333.00	796.71	0.0012552	-96.157	-54.360	3.1318	1.0463	1.8243	919.46	-0.041240	0.00012998	0.14210	liquid
101.00	333.00	793.52	0.0012602	-94.501	-52.536	3.1500	1.0424	1.8229	913.77	-0.041039	0.00012722	0.14077	liquid
102.00	333.00	790.32	0.0012653	-92.848	-50.714	3.1679	1.0386	1.8216	908.10	-0.040833	0.00012457	0.13944	liquid
103.00	333.00	787.13	0.0012704	-91.198	-48.893	3.1857	1.0348	1.8202	902.47	-0.040621	0.00012201	0.13813	liquid
104.00	333.00	783.93	0.0012756	-89.551	-47.073	3.2033	1.0311	1.8189	896.87	-0.040403	0.00011955	0.13683	liquid
105.00	333.00	780.74	0.0012808	-87.907	-45.255	3.2207	1.0275	1.8176	891.29	-0.040179	0.00011717	0.13554	liquid
106.00	333.00	777.54	0.0012861	-86.265	-43.438	3.2379	1.0239	1.8163	885.75	-0.039949	0.00011488	0.13425	liquid
107.00	333.00	774.34	0.0012914	-84.626	-41.622	3.2549	1.0204	1.8151	880.24	-0.039713	0.00011267	0.13298	liquid
108.00	333.00	771.15	0.0012968	-82.990	-39.808	3.2718	1.0169	1.8139	874.77	-0.039471	0.00011054	0.13171	liquid
109.00	333.00	767.95	0.0013022	-81.357	-37.994	3.2885	1.0136	1.8127	869.32	-0.039222	0.00010848	0.13046	liquid
110.00	333.00	764.75	0.0013076	-79.726	-36.182	3.3051	1.0102	1.8115	863.91	-0.038967	0.00010648	0.12921	liquid
111.00	333.00	761.55	0.0013131	-78.098	-34.371	3.3215	1.0070	1.8103	858.53	-0.038706	0.00010456	0.12798	liquid
112.00	333.00	758.35	0.0013187	-76.473	-32.562	3.3377	1.0037	1.8092	853.18	-0.038438	0.00010269	0.12675	liquid
113.00	333.00	755.15	0.0013242	-74.850	-30.753	3.3538	1.0006	1.8081	847.86	-0.038164	0.00010089	0.12553	liquid
114.00	333.00	751.95	0.0013299	-73.230	-28.946	3.3697	0.99748	1.8070	842.58	-0.037883	9.9137e-05	0.12433	liquid
115.00	333.00	748.75	0.0013356	-71.613	-27.139	3.3855	0.99443	1.8059	837.33	-0.037595	9.7442e-05	0.12313	liquid
116.00	333.00	745.55	0.0013413	-69.999	-25.334	3.4011	0.99142	1.8049	832.12	-0.037301	9.5799e-05	0.12194	liquid
117.00	333.00	742.35	0.0013471	-68.387	-23.529	3.4166	0.98847	1.8038	826.94	-0.037000	9.4205e-05	0.12077	liquid
118.00	333.00	739.14	0.0013529	-66.778	-21.726	3.4319	0.98557	1.8028	821.80	-0.036692	9.2658e-05	0.11960	liquid
119.00	333.00	735.94	0.0013588	-65.172	-19.924	3.4472	0.98272	1.8018	816.69	-0.036377	9.1157e-05	0.11845	liquid
120.00	333.00	732.74	0.0013647	-63.568	-18.122	3.4622	0.97991	1.8008	811.61	-0.036056	8.9699e-05	0.11730	liquid
121.00	333.00	729.54	0.0013707	-61.967	-16.322	3.4772	0.97715	1.7998	806.58	-0.035727	8.8283e-05	0.11616	liquid
122.00	333.00	726.34	0.0013768	-60.369	-14.523	3.4920	0.97444	1.7989	801.58	-0.035392	8.6906e-05	0.11504	liquid
123.00	333.00	723.14	0.0013829	-58.774	-12.724	3.5067	0.97177	1.7979	796.61	-0.035050	8.5568e-05	0.11393	liquid
124.00	333.00	719.94	0.0013890	-57.181	-10.927	3.5212	0.96914	1.7970	791.69	-0.034701	8.4266e-05	0.11282	liquid
125.00	333.00	716.74	0.0013952	-55.591	-9.1304	3.5356	0.96656	1.7961	786.80	-0.034344	8.3000e-05	0.11173	liquid
126.00	333.00	713.54	0.0014015	-54.003	-7.3348	3.5500	0.96402	1.7951	781.95	-0.033981	8.1768e-05	0.11065	liquid
127.00	333.00	710.34	0.0014078	-52.419	-5.5401	3.5641	0.96153	1.7942	777.14	-0.033611	8.0568e-05	0.10958	supercritical
128.00	333.00	707.15	0.0014141	-50.837	-3.7464	3.5782	0.95907	1.7933	772.36	-0.033234	7.9399e-05	0.10852	supercritical
129.00	333.00	703.95	0.0014206	-49.258	-1.9535	3.5922	0.95665	1.7924	767.63	-0.032850	7.8261e-05	0.10747	supercritical
130.00	333.00	700.76	0.0014270	-47.682	-0.16152	3.6060	0.95427	1.7915	762.94	-0.032459	7.7152e-05	0.10644	supercritical
131.00	333.00	697.56	0.0014336	-46.108	1.6296	3.6197	0.95193	1.7906	758.28	-0.032062	7.6070e-05	0.10542	supercritical
132.00	333.00	694.37	0.0014401	-44.537	3.4197	3.6333	0.94963	1.7897	753.67	-0.031657	7.5016e-05	0.10440	supercritical
133.00	333.00	691.18	0.0014468	-42.969	5.2090	3.6468	0.94736	1.7888	749.10	-0.031246	7.3988e-05	0.10340	supercritical
134.00	333.00	687.99	0.0014535	-41.404	6.9974	3.6602	0.94513	1.7879	744.57	-0.030828	7.2985e-05	0.10241	supercritical
135.00	333.00	684.81	0.0014603	-39.842	8.7849	3.6735	0.94294	1.7870	740.08	-0.030403	7.2007e-05	0.10143	supercritical
136.00	333.00	681.62	0.0014671	-38.282	10.572	3.6867	0.94078	1.7861	735.63	-0.029971	7.1051e-05	0.10047	supercritical
137.00	333.00	678.44	0.0014740	-36.726	12.357	3.6998	0.93866	1.7852	731.23	-0.029533	7.0119e-05	0.099511	supercritical
138.00	333.00	675.26	0.0014809	-35.172	14.142	3.7128	0.93656	1.7843	726.87	-0.029089	6.9209e-05	0.098567	supercritical
139.00	333.00	672.09	0.0014879	-33.621	15.926	3.7257	0.93451	1.7834	722.55	-0.028638	6.8319e-05	0.097634	supercritical
140.00	333.00	668.91	0.0014950	-32.074	17.709	3.7384	0.93248	1.7825	718.28	-0.028181	6.7450e-05	0.096712	supercritical
141.00	333.00	665.74	0.0015021	-30.529	19.491	3.7511	0.93048	1.7815	714.05	-0.027718	6.6602e-05	0.095803	supercritical
142.00	333.00	662.57	0.0015093	-28.987	21.272	3.7637	0.92852	1.7805	709.86	-0.027248	6.5772e-05	0.094904	supercritical
143.00	333.00	659.41	0.0015165	-27.448	23.052	3.7762	0.92658	1.7796	705.72	-0.026773	6.4961e-05	0.094017	supercritical
