Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
60.000	99.000	1293.6	0.00077304	-185.70	-178.04	2.2314	1.0923	1.6531	1154.3	-0.037621	0.00062478	0.19792	liquid
63.233	99.000	1279.9	0.00078133	-180.42	-172.69	2.3183	1.0689	1.6585	1139.3	-0.037164	0.00053658	0.19364	liquid
66.467	99.000	1266.0	0.00078989	-175.14	-167.32	2.4011	1.0506	1.6603	1119.6	-0.036822	0.00046571	0.18935	liquid
69.700	99.000	1252.0	0.00079870	-169.86	-161.96	2.4800	1.0344	1.6597	1097.6	-0.036529	0.00040831	0.18508	liquid
72.933	99.000	1238.0	0.00080775	-164.59	-156.59	2.5552	1.0193	1.6580	1074.6	-0.036238	0.00036140	0.18080	liquid
76.167	99.000	1223.9	0.00081705	-159.32	-151.23	2.6271	1.0048	1.6562	1051.1	-0.035912	0.00032267	0.17653	liquid
79.400	99.000	1209.7	0.00082663	-154.06	-145.88	2.6959	0.99085	1.6547	1027.4	-0.035528	0.00029036	0.17225	liquid
82.633	99.000	1195.5	0.00083650	-148.81	-140.53	2.7619	0.97736	1.6542	1003.7	-0.035068	0.00026313	0.16797	liquid
85.867	99.000	1181.1	0.00084670	-143.57	-135.18	2.8254	0.96436	1.6547	980.04	-0.034517	0.00023993	0.16367	liquid
89.100	99.000	1166.5	0.00085726	-138.32	-129.83	2.8866	0.95187	1.6565	956.40	-0.033865	0.00021998	0.15937	liquid
92.333	99.000	1151.8	0.00086822	-133.06	-124.47	2.9457	0.93989	1.6597	932.76	-0.033100	0.00020264	0.15507	liquid
95.567	99.000	1136.9	0.00087961	-127.80	-119.10	3.0029	0.92840	1.6642	909.10	-0.032212	0.00018742	0.15075	liquid
98.800	99.000	1121.7	0.00089148	-122.53	-113.71	3.0584	0.91741	1.6703	885.38	-0.031187	0.00017394	0.14642	liquid
102.03	99.000	1106.3	0.00090388	-117.24	-108.29	3.1123	0.90691	1.6780	861.58	-0.030013	0.00016191	0.14208	liquid
105.27	99.000	1090.7	0.00091687	-111.93	-102.85	3.1648	0.89687	1.6873	837.66	-0.028672	0.00015106	0.13773	liquid
108.50	99.000	1074.7	0.00093051	-106.59	-97.379	3.2160	0.88729	1.6985	813.58	-0.027144	0.00014122	0.13338	liquid
111.73	99.000	1058.3	0.00094488	-101.22	-91.867	3.2661	0.87816	1.7117	789.31	-0.025406	0.00013222	0.12904	liquid
114.97	99.000	1041.6	0.00096006	-95.813	-86.308	3.3151	0.86949	1.7270	764.82	-0.023428	0.00012393	0.12470	liquid
118.20	99.000	1024.4	0.00097616	-90.360	-80.696	3.3632	0.86126	1.7448	740.07	-0.021175	0.00011627	0.12037	liquid
121.43	99.000	1006.8	0.00099330	-84.856	-75.022	3.4106	0.85350	1.7654	715.02	-0.018604	0.00010913	0.11605	liquid
124.67	99.000	988.52	0.0010116	-79.292	-69.277	3.4573	0.84620	1.7893	689.64	-0.015661	0.00010245	0.11173	liquid
127.90	99.000	969.65	0.0010313	-73.657	-63.447	3.5034	0.83940	1.8170	663.86	-0.012278	9.6172e-05	0.10743	liquid
131.13	99.000	950.06	0.0010526	-67.942	-57.522	3.5492	0.83313	1.8493	637.66	-0.0083719	9.0252e-05	0.10315	liquid
134.37	99.000	929.65	0.0010757	-62.132	-51.483	3.5947	0.82744	1.8871	610.97	-0.0038340	8.4646e-05	0.098895	liquid
137.60	99.000	908.29	0.0011010	-56.210	-45.311	3.6401	0.82237	1.9318	583.73	0.0014747	7.9318e-05	0.094665	liquid
140.83	99.000	885.80	0.0011289	-50.157	-38.981	3.6855	0.81801	1.9850	555.89	0.0077369	7.4238e-05	0.090466	liquid
144.07	99.000	862.00	0.0011601	-43.948	-32.463	3.7313	0.81447	2.0490	527.38	0.015195	6.9376e-05	0.086301	liquid
147.30	99.000	836.63	0.0011953	-37.549	-25.715	3.7776	0.81189	2.1272	498.15	0.024175	6.4707e-05	0.082172	liquid
150.53	99.000	809.35	0.0012356	-30.919	-18.687	3.8248	0.81043	2.2238	468.16	0.035120	6.0202e-05	0.078079	liquid
153.77	99.000	779.72	0.0012825	-24.005	-11.308	3.8733	0.81030	2.3454	437.45	0.048641	5.5835e-05	0.074022	liquid
157.00	99.000	747.17	0.0013384	-16.734	-3.4842	3.9237	0.81170	2.5005	406.16	0.065574	5.1575e-05	0.069994	supercritical
160.23	99.000	710.96	0.0014065	-9.0145	4.9102	3.9766	0.81471	2.7004	374.66	0.087041	4.7393e-05	0.065985	supercritical
163.47	99.000	670.22	0.0014920	-0.73332	14.038	4.0330	0.81915	2.9550	343.62	0.11441	4.3260e-05	0.061977	supercritical
166.70	99.000	624.19	0.0016021	8.2118	24.072	4.0937	0.82428	3.2571	314.32	0.14891	3.9174e-05	0.057943	supercritical
169.93	99.000	573.04	0.0017451	17.817	35.093	4.1592	0.82867	3.5504	288.66	0.19054	3.5200e-05	0.053858	supercritical
173.17	99.000	519.08	0.0019265	27.821	46.894	4.2280	0.83005	3.7155	268.81	0.23661	3.1514e-05	0.049736	supercritical
