Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
60.000	155.00	1299.9	0.00076932	-186.48	-174.56	2.2175	1.0944	1.6431	1168.8	-0.037914	0.00065168	0.20010	liquid
63.233	155.00	1286.4	0.00077734	-181.28	-169.23	2.3040	1.0744	1.6501	1153.8	-0.037454	0.00056004	0.19599	liquid
66.467	155.00	1272.9	0.00078560	-176.07	-163.89	2.3863	1.0579	1.6522	1134.5	-0.037138	0.00048638	0.19187	liquid
69.700	155.00	1259.3	0.00079407	-170.86	-158.55	2.4648	1.0428	1.6513	1113.2	-0.036893	0.00042671	0.18775	liquid
72.933	155.00	1245.7	0.00080275	-165.66	-153.22	2.5396	1.0283	1.6488	1091.0	-0.036665	0.00037793	0.18364	liquid
76.167	155.00	1232.1	0.00081164	-160.47	-147.89	2.6111	1.0142	1.6459	1068.5	-0.036418	0.00033766	0.17953	liquid
79.400	155.00	1218.4	0.00082077	-155.29	-142.57	2.6795	1.0004	1.6431	1045.9	-0.036126	0.00030408	0.17542	liquid
82.633	155.00	1204.6	0.00083015	-150.13	-137.26	2.7450	0.98707	1.6410	1023.4	-0.035773	0.00027579	0.17131	liquid
85.867	155.00	1190.7	0.00083981	-144.98	-131.96	2.8080	0.97415	1.6397	1000.9	-0.035348	0.00025172	0.16720	liquid
89.100	155.00	1176.8	0.00084976	-139.83	-126.66	2.8686	0.96170	1.6394	978.56	-0.034839	0.00023103	0.16308	liquid
92.333	155.00	1162.7	0.00086004	-134.69	-121.36	2.9270	0.94975	1.6402	956.30	-0.034240	0.00021309	0.15896	liquid
95.567	155.00	1148.5	0.00087067	-129.55	-116.05	2.9835	0.93830	1.6422	934.12	-0.033544	0.00019737	0.15483	liquid
98.800	155.00	1134.2	0.00088169	-124.40	-110.74	3.0382	0.92732	1.6453	911.98	-0.032742	0.00018349	0.15071	liquid
102.03	155.00	1119.7	0.00089313	-119.25	-105.41	3.0912	0.91682	1.6496	889.87	-0.031827	0.00017111	0.14658	liquid
105.27	155.00	1104.9	0.00090503	-114.10	-100.07	3.1428	0.90677	1.6551	867.78	-0.030789	0.00016000	0.14245	liquid
108.50	155.00	1090.0	0.00091744	-108.93	-94.706	3.1929	0.89717	1.6618	845.68	-0.029618	0.00014995	0.13833	liquid
111.73	155.00	1074.8	0.00093040	-103.74	-89.320	3.2419	0.88798	1.6697	823.56	-0.028300	0.00014079	0.13421	liquid
114.97	155.00	1059.4	0.00094396	-98.538	-83.907	3.2896	0.87921	1.6790	801.40	-0.026822	0.00013239	0.13011	liquid
118.20	155.00	1043.6	0.00095818	-93.313	-78.461	3.3363	0.87084	1.6898	779.20	-0.025166	0.00012465	0.12603	liquid
121.43	155.00	1027.6	0.00097314	-88.062	-72.978	3.3821	0.86286	1.7020	756.95	-0.023313	0.00011748	0.12198	liquid
124.67	155.00	1011.2	0.00098890	-82.781	-67.453	3.4270	0.85526	1.7158	734.63	-0.021238	0.00011081	0.11795	liquid
127.90	155.00	994.47	0.0010056	-77.467	-61.881	3.4711	0.84806	1.7314	712.25	-0.018915	0.00010457	0.11395	liquid
131.13	155.00	977.31	0.0010232	-72.115	-56.255	3.5146	0.84124	1.7490	689.79	-0.016312	9.8722e-05	0.10998	liquid
134.37	155.00	959.70	0.0010420	-66.719	-50.568	3.5574	0.83481	1.7686	667.27	-0.013392	9.3225e-05	0.10605	liquid
137.60	155.00	941.60	0.0010620	-61.276	-44.815	3.5997	0.82879	1.7907	644.68	-0.010111	8.8045e-05	0.10217	liquid
140.83	155.00	922.98	0.0010835	-55.779	-38.986	3.6416	0.82317	1.8154	622.03	-0.0064189	8.3154e-05	0.098349	liquid
144.07	155.00	903.76	0.0011065	-50.223	-33.072	3.6831	0.81797	1.8430	599.35	-0.0022565	7.8529e-05	0.094585	liquid
147.30	155.00	883.91	0.0011313	-44.600	-27.064	3.7243	0.81321	1.8739	576.66	0.0024441	7.4150e-05	0.090889	liquid
150.53	155.00	863.37	0.0011583	-38.904	-20.951	3.7654	0.80890	1.9083	554.00	0.0077610	7.0000e-05	0.087269	liquid
153.77	155.00	842.06	0.0011876	-33.127	-14.720	3.8063	0.80505	1.9466	531.42	0.013782	6.6067e-05	0.083731	liquid
157.00	155.00	819.93	0.0012196	-27.262	-8.3584	3.8473	0.80167	1.9890	509.01	0.020606	6.2338e-05	0.080285	supercritical
160.23	155.00	796.92	0.0012548	-21.303	-1.8532	3.8883	0.79875	2.0356	486.87	0.028337	5.8804e-05	0.076937	supercritical
163.47	155.00	772.97	0.0012937	-15.243	4.8093	3.9295	0.79627	2.0862	465.14	0.037080	5.5456e-05	0.073695	supercritical
166.70	155.00	748.05	0.0013368	-9.0793	11.641	3.9708	0.79417	2.1402	444.01	0.046931	5.2290e-05	0.070563	supercritical
169.93	155.00	722.16	0.0013847	-2.8121	18.651	4.0125	0.79238	2.1962	423.68	0.057956	4.9300e-05	0.067548	supercritical
173.17	155.00	695.34	0.0014381	3.5511	25.842	4.0544	0.79079	2.2515	404.43	0.070158	4.6487e-05	0.064653	supercritical
176.40	155.00	667.73	0.0014976	9.9932	33.206	4.0965	0.78925	2.3023	386.53	0.083446	4.3851e-05	0.061881	supercritical
179.63	155.00	639.55	0.0015636	16.485	40.721	4.1388	0.78762	2.3437	370.27	0.097609	4.1398e-05	0.059235	supercritical
182.87	155.00	611.15	0.0016363	22.985	48.347	4.1808	0.78576	2.3708	355.91	0.11233	3.9134e-05	0.056718	supercritical
186.10	155.00	582.91	0.0017155	29.442	56.032	4.2225	0.78348	2.3799	343.60	0.12721	3.7065e-05	0.054336	supercritical
189.33	155.00	555.29	0.0018009	35.802	63.715	4.2634	0.78066	2.3689	333.35	0.14182	3.5197e-05	0.052097	supercritical
192.57	155.00	528.69	0.0018915	42.012	71.330	4.3033	0.77722	2.3380	325.10	0.15572	3.3530e-05	0.050010	supercritical
195.80	155.00	503.46	0.0019863	48.028	78.815	4.3418	0.77317	2.2893	318.69	0.16848	3.2060e-05	0.048084	supercritical
199.03	155.00	479.84	0.0020840	53.816	86.119	4.3789	0.76863	2.2269	313.90	0.17981	3.0779e-05	0.046326	supercritical
202.27	155.00	457.94	0.0021837	59.359	93.206	4.4142	0.76373	2.1557	310.50	0.18953	2.9674e-05	0.044740	supercritical
205.50	155.00	437.79	0.0022842	64.650	100.05	4.4478	0.75866	2.0805	308.26	0.19761	2.8730e-05	0.043322	supercritical
208.73	155.00	419.34	0.0023847	69.696	106.66	4.4797	0.75356	2.0050	306.94	0.20411	2.7927e-05	0.042065	supercritical
211.97	155.00	402.47	0.0024847	74.511	113.02	4.5099	0.74856	1.9321	306.38	0.20917	2.7249e-05	0.040960	supercritical
215.20	155.00	387.04	0.0025837	79.111	119.16	4.5386	0.74373	1.8632	306.39	0.21293	2.6679e-05	0.039991	supercritical
