Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
60.000	84.000	1291.9	0.00077406	-185.48	-178.98	2.2352	1.0918	1.6559	1150.3	-0.037537	0.00061763	0.19732	liquid
61.000	84.000	1287.6	0.00077662	-183.84	-177.32	2.2626	1.0833	1.6579	1146.4	-0.037380	0.00058854	0.19599	liquid
62.000	84.000	1283.4	0.00077920	-182.21	-175.66	2.2896	1.0758	1.6595	1141.8	-0.037238	0.00056138	0.19465	liquid
63.000	84.000	1279.1	0.00078182	-180.57	-174.00	2.3161	1.0689	1.6607	1136.6	-0.037108	0.00053602	0.19331	liquid
64.000	84.000	1274.8	0.00078446	-178.93	-172.34	2.3423	1.0626	1.6616	1130.9	-0.036989	0.00051232	0.19197	liquid
65.000	84.000	1270.4	0.00078713	-177.29	-170.68	2.3681	1.0567	1.6622	1124.9	-0.036879	0.00049016	0.19063	liquid
66.000	84.000	1266.1	0.00078982	-175.65	-169.02	2.3934	1.0511	1.6626	1118.6	-0.036775	0.00046943	0.18930	liquid
67.000	84.000	1261.8	0.00079253	-174.01	-167.35	2.4184	1.0457	1.6627	1112.0	-0.036676	0.00045001	0.18796	liquid
68.000	84.000	1257.4	0.00079527	-172.37	-165.69	2.4431	1.0405	1.6626	1105.2	-0.036581	0.00043181	0.18662	liquid
69.000	84.000	1253.1	0.00079803	-170.73	-164.03	2.4673	1.0355	1.6624	1098.3	-0.036487	0.00041474	0.18528	liquid
70.000	84.000	1248.7	0.00080082	-169.09	-162.37	2.4913	1.0306	1.6621	1091.2	-0.036394	0.00039871	0.18395	liquid
71.000	84.000	1244.4	0.00080363	-167.45	-160.70	2.5148	1.0258	1.6616	1084.1	-0.036299	0.00038364	0.18261	liquid
72.000	84.000	1240.0	0.00080647	-165.82	-159.04	2.5381	1.0211	1.6612	1076.8	-0.036203	0.00036947	0.18127	liquid
73.000	84.000	1235.6	0.00080933	-164.18	-157.38	2.5610	1.0165	1.6607	1069.5	-0.036104	0.00035613	0.17994	liquid
74.000	84.000	1231.2	0.00081221	-162.54	-155.72	2.5836	1.0119	1.6602	1062.2	-0.036002	0.00034355	0.17860	liquid
75.000	84.000	1226.8	0.00081513	-160.91	-154.06	2.6059	1.0074	1.6597	1054.9	-0.035894	0.00033168	0.17726	liquid
76.000	84.000	1222.4	0.00081807	-159.27	-152.40	2.6278	1.0029	1.6593	1047.5	-0.035781	0.00032047	0.17593	liquid
77.000	84.000	1218.0	0.00082103	-157.64	-150.74	2.6495	0.99854	1.6589	1040.1	-0.035663	0.00030988	0.17459	liquid
78.000	84.000	1213.6	0.00082402	-156.01	-149.08	2.6709	0.99418	1.6586	1032.7	-0.035537	0.00029985	0.17325	liquid
79.000	84.000	1209.1	0.00082705	-154.37	-147.42	2.6921	0.98988	1.6583	1025.3	-0.035405	0.00029035	0.17191	liquid
80.000	84.000	1204.7	0.00083010	-152.74	-145.77	2.7129	0.98562	1.6581	1017.8	-0.035265	0.00028134	0.17057	liquid
81.000	84.000	1200.2	0.00083318	-151.11	-144.11	2.7335	0.98141	1.6581	1010.4	-0.035117	0.00027280	0.16923	liquid
82.000	84.000	1195.8	0.00083629	-149.48	-142.45	2.7539	0.97725	1.6581	1003.0	-0.034960	0.00026467	0.16789	liquid
83.000	84.000	1191.3	0.00083944	-147.84	-140.79	2.7740	0.97314	1.6582	995.53	-0.034795	0.00025695	0.16655	liquid
84.000	84.000	1186.8	0.00084262	-146.21	-139.13	2.7938	0.96908	1.6585	988.10	-0.034620	0.00024959	0.16521	liquid
85.000	84.000	1182.3	0.00084583	-144.58	-137.48	2.8134	0.96507	1.6588	980.67	-0.034436	0.00024258	0.16387	liquid
86.000	84.000	1177.7	0.00084908	-142.95	-135.82	2.8328	0.96110	1.6593	973.24	-0.034241	0.00023590	0.16252	liquid
87.000	84.000	1173.2	0.00085237	-141.32	-134.16	2.8520	0.95719	1.6600	965.81	-0.034037	0.00022951	0.16118	liquid
88.000	84.000	1168.7	0.00085569	-139.68	-132.50	2.8710	0.95332	1.6607	958.38	-0.033821	0.00022341	0.15983	liquid
89.000	84.000	1164.1	0.00085905	-138.05	-130.84	2.8898	0.94950	1.6616	950.94	-0.033594	0.00021757	0.15849	liquid
90.000	84.000	1159.5	0.00086245	-136.42	-129.17	2.9084	0.94573	1.6626	943.51	-0.033356	0.00021198	0.15714	liquid
91.000	84.000	1154.9	0.00086589	-134.78	-127.51	2.9267	0.94201	1.6638	936.07	-0.033106	0.00020663	0.15579	liquid
92.000	84.000	1150.3	0.00086937	-133.15	-125.85	2.9449	0.93834	1.6651	928.62	-0.032844	0.00020149	0.15444	liquid
93.000	84.000	1145.6	0.00087290	-131.51	-124.18	2.9629	0.93472	1.6666	921.18	-0.032570	0.00019655	0.15309	liquid
94.000	84.000	1140.9	0.00087647	-129.87	-122.51	2.9808	0.93114	1.6682	913.72	-0.032282	0.00019180	0.15173	liquid
95.000	84.000	1136.2	0.00088009	-128.24	-120.84	2.9984	0.92762	1.6699	906.26	-0.031981	0.00018724	0.15038	liquid
96.000	84.000	1131.5	0.00088376	-126.60	-119.17	3.0159	0.92414	1.6719	898.79	-0.031667	0.00018285	0.14902	liquid
97.000	84.000	1126.8	0.00088747	-124.95	-117.50	3.0333	0.92071	1.6739	891.31	-0.031338	0.00017861	0.14767	liquid
98.000	84.000	1122.0	0.00089124	-123.31	-115.82	3.0504	0.91732	1.6762	883.83	-0.030994	0.00017452	0.14631	liquid
99.000	84.000	1117.2	0.00089506	-121.67	-114.15	3.0675	0.91398	1.6786	876.33	-0.030636	0.00017058	0.14495	liquid
100.00	84.000	1112.4	0.00089894	-120.02	-112.47	3.0843	0.91069	1.6811	868.81	-0.030261	0.00016677	0.14359	liquid
