Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
77.000	15.000	811.23	0.0012327	-123.60	-121.75	2.8152	1.0897	2.0250	866.78	-0.035184	0.00016668	0.14712	liquid
78.000	15.000	806.76	0.0012395	-121.59	-119.73	2.8413	1.0839	2.0291	856.82	-0.034601	0.00016027	0.14516	liquid
79.000	15.000	802.26	0.0012465	-119.57	-117.70	2.8672	1.0781	2.0336	846.82	-0.033985	0.00015423	0.14319	liquid
80.000	15.000	797.71	0.0012536	-117.54	-115.66	2.8928	1.0725	2.0384	836.79	-0.033334	0.00014853	0.14122	liquid
81.000	15.000	793.13	0.0012608	-115.51	-113.62	2.9182	1.0670	2.0436	826.71	-0.032647	0.00014314	0.13926	liquid
82.000	15.000	788.49	0.0012682	-113.48	-111.57	2.9433	1.0616	2.0492	816.59	-0.031921	0.00013803	0.13729	liquid
83.000	15.000	783.81	0.0012758	-111.43	-109.52	2.9682	1.0563	2.0553	806.41	-0.031154	0.00013320	0.13532	liquid
84.000	15.000	779.08	0.0012836	-109.39	-107.46	2.9928	1.0511	2.0618	796.17	-0.030342	0.00012861	0.13336	liquid
85.000	15.000	774.30	0.0012915	-107.33	-105.40	3.0173	1.0460	2.0689	785.86	-0.029482	0.00012425	0.13139	liquid
86.000	15.000	769.47	0.0012996	-105.27	-103.32	3.0415	1.0410	2.0765	775.49	-0.028571	0.00012010	0.12942	liquid
87.000	15.000	764.58	0.0013079	-103.21	-101.24	3.0656	1.0361	2.0847	765.04	-0.027605	0.00011615	0.12745	liquid
88.000	15.000	759.62	0.0013164	-101.13	-99.155	3.0894	1.0313	2.0935	754.51	-0.026580	0.00011237	0.12549	liquid
89.000	15.000	754.61	0.0013252	-99.044	-97.057	3.1131	1.0267	2.1030	743.88	-0.025492	0.00010877	0.12352	liquid
90.000	15.000	749.53	0.0013342	-96.950	-94.948	3.1367	1.0221	2.1132	733.16	-0.024335	0.00010533	0.12156	liquid
91.000	15.000	744.37	0.0013434	-94.845	-92.830	3.1601	1.0177	2.1243	722.34	-0.023103	0.00010203	0.11958	liquid
92.000	15.000	739.14	0.0013529	-92.729	-90.700	3.1834	1.0134	2.1362	711.40	-0.021790	9.8860e-05	0.11761	liquid
93.000	15.000	733.83	0.0013627	-90.601	-88.557	3.2065	1.0092	2.1491	700.34	-0.020390	9.5820e-05	0.11563	liquid
94.000	15.000	728.43	0.0013728	-88.460	-86.401	3.2296	1.0052	2.1631	689.15	-0.018894	9.2896e-05	0.11365	liquid
95.000	15.000	722.94	0.0013832	-86.305	-84.230	3.2526	1.0012	2.1783	677.82	-0.017293	9.0080e-05	0.11166	liquid
96.000	15.000	717.36	0.0013940	-84.135	-82.044	3.2755	0.99745	2.1948	666.33	-0.015578	8.7365e-05	0.10967	liquid
97.000	15.000	711.66	0.0014052	-81.948	-79.840	3.2983	0.99380	2.2127	654.68	-0.013736	8.4741e-05	0.10767	liquid
98.000	15.000	705.85	0.0014167	-79.743	-77.618	3.3211	0.99029	2.2322	642.84	-0.011755	8.2203e-05	0.10566	liquid
99.000	15.000	699.92	0.0014287	-77.518	-75.375	3.3439	0.98694	2.2536	630.81	-0.0096192	7.9744e-05	0.10364	liquid
100.00	15.000	693.85	0.0014412	-75.272	-73.110	3.3666	0.98376	2.2770	618.56	-0.0073114	7.7358e-05	0.10162	liquid
101.00	15.000	687.64	0.0014542	-73.002	-70.821	3.3894	0.98076	2.3028	606.08	-0.0048111	7.5037e-05	0.099588	liquid
102.00	15.000	681.27	0.0014678	-70.706	-68.504	3.4122	0.97796	2.3312	593.34	-0.0020942	7.2776e-05	0.097544	liquid
103.00	15.000	674.72	0.0014821	-68.380	-66.157	3.4351	0.97537	2.3627	580.31	0.00086767	7.0569e-05	0.095487	liquid
104.00	15.000	667.98	0.0014970	-66.023	-63.777	3.4581	0.97303	2.3978	566.97	0.0041086	6.8410e-05	0.093416	liquid
105.00	15.000	661.02	0.0015128	-63.629	-61.360	3.4813	0.97095	2.4372	553.28	0.0076697	6.6293e-05	0.091328	liquid
106.00	15.000	653.82	0.0015295	-61.195	-58.901	3.5046	0.96919	2.4816	539.18	0.011601	6.4211e-05	0.089222	liquid
107.00	15.000	646.35	0.0015471	-58.716	-56.395	3.5281	0.96779	2.5320	524.64	0.015966	6.2157e-05	0.087095	liquid
108.00	15.000	638.57	0.0015660	-56.184	-53.835	3.5519	0.96682	2.5899	509.59	0.020844	6.0125e-05	0.084943	liquid
109.00	15.000	630.43	0.0015862	-53.591	-51.212	3.5761	0.96635	2.6571	493.94	0.026336	5.8106e-05	0.082762	liquid
110.00	15.000	621.88	0.0016080	-50.929	-48.517	3.6007	0.96651	2.7360	477.59	0.032576	5.6090e-05	0.080547	liquid
110.40	15.000	618.33	0.0016173	-49.844	-47.418	3.6107	0.96678	2.7716	470.84	0.035313	5.5285e-05	0.079653	liquid
110.40	15.000	64.245	0.015565	62.267	85.616	4.8157	0.93220	2.0996	180.57	1.4706	8.6833e-06	0.014009	vapor
111.00	15.000	63.234	0.015814	63.135	86.857	4.8269	0.92220	2.0330	182.09	1.4494	8.7028e-06	0.013937	vapor
112.00	15.000	61.679	0.016213	64.522	88.842	4.8447	0.90758	1.9391	184.48	1.4156	8.7377e-06	0.013844	vapor
113.00	15.000	60.259	0.016595	65.848	90.741	4.8616	0.89501	1.8616	186.75	1.3838	8.7751e-06	0.013777	vapor
114.00	15.000	58.951	0.016963	67.124	92.569	4.8777	0.88409	1.7965	188.91	1.3536	8.8145e-06	0.013730	vapor
115.00	15.000	57.737	0.017320	68.357	94.337	4.8931	0.87454	1.7409	190.98	1.3250	8.8555e-06	0.013699	vapor
116.00	15.000	56.605	0.017666	69.554	96.053	4.9080	0.86613	1.6929	192.97	1.2978	8.8980e-06	0.013681	vapor
117.00	15.000	55.544	0.018004	70.719	97.725	4.9223	0.85867	1.6509	194.88	1.2718	8.9417e-06	0.013674	vapor
118.00	15.000	54.546	0.018333	71.857	99.357	4.9362	0.85200	1.6139	196.73	1.2469	8.9865e-06	0.013677	vapor
119.00	15.000	53.603	0.018656	72.970	100.95	4.9497	0.84602	1.5811	198.53	1.2231	9.0322e-06	0.013687	vapor
120.00	15.000	52.709	0.018972	74.062	102.52	4.9628	0.84060	1.5516	200.27	1.2002	9.0787e-06	0.013704	vapor
121.00	15.000	51.861	0.019282	75.134	104.06	4.9756	0.83567	1.5250	201.96	1.1782	9.1259e-06	0.013727	vapor
122.00	15.000	51.052	0.019588	76.189	105.57	4.9880	0.83117	1.5009	203.61	1.1570	9.1738e-06	0.013754	vapor
123.00	15.000	50.280	0.019888	77.228	107.06	5.0002	0.82703	1.4790	205.22	1.1366	9.2222e-06	0.013786	vapor
124.00	15.000	49.543	0.020185	78.252	108.53	5.0121	0.82321	1.4588	206.80	1.1169	9.2712e-06	0.013822	vapor
125.00	15.000	48.836	0.020477	79.263	109.98	5.0237	0.81967	1.4403	208.34	1.0978	9.3206e-06	0.013862	vapor
126.00	15.000	48.157	0.020765	80.262	111.41	5.0351	0.81638	1.4232	209.85	1.0794	9.3704e-06	0.013905	vapor
127.00	15.000	47.505	0.021050	81.250	112.83	5.0463	0.81332	1.4074	211.33	1.0616	9.4205e-06	0.013950	vapor
128.00	15.000	46.877	0.021332	82.227	114.23	5.0573	0.81045	1.3927	212.78	1.0444	9.4710e-06	0.013998	vapor
129.00	15.000	46.273	0.021611	83.195	115.61	5.0681	0.80777	1.3790	214.21	1.0277	9.5219e-06	0.014048	vapor
130.00	15.000	45.689	0.021887	84.153	116.98	5.0787	0.80525	1.3662	215.61	1.0114	9.5729e-06	0.014101	vapor
131.00	15.000	45.125	0.022160	85.103	118.34	5.0891	0.80288	1.3542	217.00	0.99571	9.6243e-06	0.014155	vapor
132.00	15.000	44.581	0.022431	86.046	119.69	5.0994	0.80065	1.3430	218.35	0.98043	9.6758e-06	0.014211	vapor
133.00	15.000	44.053	0.022700	86.980	121.03	5.1095	0.79855	1.3324	219.69	0.96559	9.7276e-06	0.014268	vapor
134.00	15.000	43.542	0.022966	87.908	122.36	5.1194	0.79656	1.3225	221.01	0.95116	9.7796e-06	0.014327	vapor
135.00	15.000	43.047	0.023230	88.830	123.68	5.1292	0.79467	1.3131	222.31	0.93712	9.8317e-06	0.014387	vapor
136.00	15.000	42.566	0.023493	89.745	124.98	5.1389	0.79289	1.3042	223.59	0.92346	9.8840e-06	0.014449	vapor
137.00	15.000	42.100	0.023753	90.654	126.28	5.1484	0.79120	1.2959	224.86	0.91016	9.9364e-06	0.014511	vapor
138.00	15.000	41.646	0.024012	91.558	127.58	5.1578	0.78959	1.2879	226.11	0.89720	9.9889e-06	0.014575	vapor
139.00	15.000	41.206	0.024269	92.457	128.86	5.1671	0.78806	1.2804	227.34	0.88458	1.0042e-05	0.014639	vapor
140.00	15.000	40.777	0.024524	93.351	130.14	5.1762	0.78660	1.2732	228.56	0.87227	1.0094e-05	0.014704	vapor
141.00	15.000	40.359	0.024778	94.240	131.41	5.1852	0.78522	1.2664	229.76	0.86026	1.0147e-05	0.014771	vapor
142.00	15.000	39.952	0.025030	95.125	132.67	5.1942	0.78389	1.2599	230.95	0.84855	1.0200e-05	0.014837	vapor
143.00	15.000	39.556	0.025281	96.005	133.93	5.2030	0.78263	1.2537	232.13	0.83712	1.0253e-05	0.014905	vapor
144.00	15.000	39.169	0.025530	96.882	135.18	5.2117	0.78143	1.2478	233.30	0.82595	1.0306e-05	0.014973	vapor
145.00	15.000	38.792	0.025778	97.754	136.42	5.2203	0.78028	1.2422	234.45	0.81505	1.0359e-05	0.015042	vapor
146.00	15.000	38.424	0.026025	98.623	137.66	5.2288	0.77918	1.2368	235.59	0.80440	1.0412e-05	0.015111	vapor
147.00	15.000	38.064	0.026271	99.489	138.90	5.2373	0.77812	1.2316	236.72	0.79398	1.0466e-05	0.015181	vapor
148.00	15.000	37.713	0.026516	100.35	140.12	5.2456	0.77711	1.2267	237.84	0.78380	1.0519e-05	0.015252	vapor
149.00	15.000	37.370	0.026760	101.21	141.35	5.2538	0.77615	1.2220	238.95	0.77385	1.0572e-05	0.015323	vapor
150.00	15.000	37.034	0.027002	102.07	142.57	5.2620	0.77522	1.2174	240.05	0.76411	1.0626e-05	0.015394	vapor
151.00	15.000	36.706	0.027244	102.92	143.78	5.2701	0.77433	1.2131	241.13	0.75458	1.0679e-05	0.015465	vapor
152.00	15.000	36.385	0.027484	103.77	144.99	5.2781	0.77347	1.2089	242.21	0.74525	1.0732e-05	0.015537	vapor
153.00	15.000	36.070	0.027724	104.62	146.20	5.2860	0.77265	1.2048	243.28	0.73612	1.0786e-05	0.015610	vapor
154.00	15.000	35.762	0.027962	105.46	147.40	5.2938	0.77186	1.2010	244.34	0.72717	1.0839e-05	0.015683	vapor
155.00	15.000	35.461	0.028200	106.30	148.60	5.3016	0.77110	1.1972	245.39	0.71841	1.0892e-05	0.015755	vapor
156.00	15.000	35.165	0.028437	107.14	149.80	5.3093	0.77037	1.1937	246.44	0.70983	1.0946e-05	0.015829	vapor
157.00	15.000	34.875	0.028674	107.98	150.99	5.3169	0.76967	1.1902	247.47	0.70142	1.0999e-05	0.015902	vapor
158.00	15.000	34.591	0.028909	108.82	152.18	5.3244	0.76899	1.1869	248.50	0.69317	1.1053e-05	0.015976	vapor
159.00	15.000	34.313	0.029144	109.65	153.36	5.3319	0.76834	1.1836	249.52	0.68508	1.1106e-05	0.016050	vapor
160.00	15.000	34.040	0.029378	110.48	154.55	5.3393	0.76771	1.1805	250.53	0.67715	1.1159e-05	0.016124	vapor
161.00	15.000	33.771	0.029611	111.31	155.73	5.3467	0.76711	1.1775	251.53	0.66938	1.1213e-05	0.016198	vapor
162.00	15.000	33.508	0.029843	112.14	156.90	5.3539	0.76652	1.1746	252.53	0.66175	1.1266e-05	0.016273	vapor
163.00	15.000	33.250	0.030075	112.96	158.08	5.3612	0.76596	1.1718	253.52	0.65426	1.1319e-05	0.016348	vapor
164.00	15.000	32.996	0.030306	113.79	159.25	5.3683	0.76542	1.1691	254.50	0.64691	1.1372e-05	0.016423	vapor
165.00	15.000	32.747	0.030537	114.61	160.41	5.3754	0.76489	1.1665	255.48	0.63969	1.1426e-05	0.016498	vapor
166.00	15.000	32.502	0.030767	115.43	161.58	5.3825	0.76438	1.1640	256.45	0.63261	1.1479e-05	0.016573	vapor
167.00	15.000	32.262	0.030996	116.25	162.74	5.3894	0.76389	1.1615	257.41	0.62565	1.1532e-05	0.016648	vapor
168.00	15.000	32.025	0.031225	117.06	163.90	5.3964	0.76342	1.1591	258.37	0.61881	1.1585e-05	0.016723	vapor
169.00	15.000	31.793	0.031454	117.88	165.06	5.4032	0.76296	1.1568	259.32	0.61210	1.1638e-05	0.016799	vapor
170.00	15.000	31.564	0.031681	118.69	166.22	5.4101	0.76251	1.1546	260.26	0.60550	1.1691e-05	0.016874	vapor
171.00	15.000	31.340	0.031909	119.51	167.37	5.4168	0.76208	1.1524	261.20	0.59902	1.1744e-05	0.016950	vapor
172.00	15.000	31.118	0.032135	120.32	168.52	5.4235	0.76166	1.1503	262.13	0.59264	1.1797e-05	0.017026	vapor
173.00	15.000	30.901	0.032361	121.13	169.67	5.4302	0.76126	1.1483	263.06	0.58638	1.1850e-05	0.017102	vapor
174.00	15.000	30.687	0.032587	121.94	170.82	5.4368	0.76087	1.1463	263.98	0.58022	1.1903e-05	0.017178	vapor
175.00	15.000	30.476	0.032813	122.74	171.96	5.4434	0.76049	1.1444	264.90	0.57416	1.1956e-05	0.017254	vapor
176.00	15.000	30.269	0.033037	123.55	173.11	5.4499	0.76012	1.1425	265.81	0.56820	1.2009e-05	0.017330	vapor
177.00	15.000	30.065	0.033262	124.35	174.25	5.4564	0.75977	1.1407	266.72	0.56234	1.2062e-05	0.017406	vapor
178.00	15.000	29.864	0.033486	125.16	175.39	5.4628	0.75942	1.1389	267.62	0.55657	1.2115e-05	0.017482	vapor
179.00	15.000	29.666	0.033709	125.96	176.53	5.4692	0.75909	1.1372	268.51	0.55089	1.2167e-05	0.017558	vapor
180.00	15.000	29.470	0.033932	126.76	177.66	5.4755	0.75876	1.1355	269.40	0.54531	1.2220e-05	0.017634	vapor
181.00	15.000	29.278	0.034155	127.56	178.80	5.4818	0.75844	1.1339	270.29	0.53981	1.2272e-05	0.017710	vapor
182.00	15.000	29.089	0.034377	128.36	179.93	5.4880	0.75814	1.1323	271.17	0.53440	1.2325e-05	0.017787	vapor
183.00	15.000	28.902	0.034599	129.16	181.06	5.4942	0.75784	1.1307	272.05	0.52907	1.2377e-05	0.017863	vapor
184.00	15.000	28.718	0.034821	129.96	182.19	5.5004	0.75755	1.1292	272.92	0.52382	1.2430e-05	0.017939	vapor
185.00	15.000	28.537	0.035042	130.76	183.32	5.5065	0.75727	1.1278	273.79	0.51866	1.2482e-05	0.018016	vapor
186.00	15.000	28.358	0.035263	131.55	184.45	5.5126	0.75699	1.1263	274.66	0.51357	1.2535e-05	0.018092	vapor
187.00	15.000	28.182	0.035483	132.35	185.57	5.5186	0.75673	1.1249	275.52	0.50855	1.2587e-05	0.018168	vapor
188.00	15.000	28.008	0.035704	133.14	186.70	5.5246	0.75647	1.1236	276.37	0.50361	1.2639e-05	0.018245	vapor
189.00	15.000	27.837	0.035923	133.93	187.82	5.5306	0.75622	1.1223	277.22	0.49875	1.2691e-05	0.018321	vapor
190.00	15.000	27.668	0.036143	134.73	188.94	5.5365	0.75597	1.1210	278.07	0.49395	1.2743e-05	0.018397	vapor
191.00	15.000	27.501	0.036362	135.52	190.06	5.5424	0.75573	1.1197	278.92	0.48923	1.2795e-05	0.018474	vapor
192.00	15.000	27.337	0.036581	136.31	191.18	5.5482	0.75550	1.1185	279.76	0.48457	1.2847e-05	0.018550	vapor
193.00	15.000	27.174	0.036800	137.10	192.30	5.5540	0.75528	1.1173	280.59	0.47998	1.2899e-05	0.018626	vapor
194.00	15.000	27.014	0.037018	137.89	193.41	5.5598	0.75506	1.1161	281.42	0.47545	1.2951e-05	0.018702	vapor
195.00	15.000	26.856	0.037236	138.68	194.53	5.5655	0.75484	1.1149	282.25	0.47099	1.3003e-05	0.018779	vapor
196.00	15.000	26.700	0.037454	139.46	195.64	5.5712	0.75463	1.1138	283.08	0.46658	1.3055e-05	0.018855	vapor
197.00	15.000	26.545	0.037671	140.25	196.76	5.5769	0.75443	1.1127	283.90	0.46224	1.3106e-05	0.018931	vapor
198.00	15.000	26.393	0.037888	141.04	197.87	5.5825	0.75423	1.1117	284.72	0.45796	1.3158e-05	0.019007	vapor
199.00	15.000	26.243	0.038105	141.82	198.98	5.5881	0.75404	1.1106	285.53	0.45374	1.3210e-05	0.019084	vapor
200.00	15.000	26.095	0.038322	142.61	200.09	5.5937	0.75385	1.1096	286.34	0.44957	1.3261e-05	0.019160	vapor
201.00	15.000	25.948	0.038539	143.39	201.20	5.5992	0.75367	1.1086	287.15	0.44546	1.3313e-05	0.019236	vapor
202.00	15.000	25.803	0.038755	144.18	202.31	5.6047	0.75349	1.1076	287.95	0.44141	1.3364e-05	0.019312	vapor
203.00	15.000	25.660	0.038971	144.96	203.42	5.6102	0.75331	1.1067	288.75	0.43741	1.3415e-05	0.019388	vapor
204.00	15.000	25.519	0.039186	145.74	204.52	5.6156	0.75314	1.1057	289.55	0.43346	1.3467e-05	0.019464	vapor
205.00	15.000	25.380	0.039402	146.52	205.63	5.6210	0.75297	1.1048	290.34	0.42956	1.3518e-05	0.019540	vapor
206.00	15.000	25.242	0.039617	147.31	206.73	5.6264	0.75281	1.1039	291.13	0.42571	1.3569e-05	0.019616	vapor
207.00	15.000	25.105	0.039832	148.09	207.83	5.6317	0.75265	1.1030	291.92	0.42191	1.3620e-05	0.019692	vapor
208.00	15.000	24.971	0.040047	148.87	208.94	5.6371	0.75250	1.1022	292.71	0.41816	1.3671e-05	0.019768	vapor
209.00	15.000	24.838	0.040261	149.65	210.04	5.6423	0.75235	1.1013	293.49	0.41446	1.3722e-05	0.019844	vapor
210.00	15.000	24.706	0.040476	150.43	211.14	5.6476	0.75220	1.1005	294.27	0.41081	1.3773e-05	0.019919	vapor
