Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
60.000	125.00	1296.5	0.00077129	-186.07	-176.43	2.2249	1.0933	1.6483	1161.1	-0.037761	0.00063722	0.19894	liquid
63.233	125.00	1282.9	0.00077945	-180.83	-171.09	2.3116	1.0715	1.6545	1146.1	-0.037304	0.00054744	0.19473	liquid
66.467	125.00	1269.2	0.00078787	-175.58	-165.73	2.3942	1.0540	1.6564	1126.6	-0.036975	0.00047528	0.19053	liquid
69.700	125.00	1255.5	0.00079652	-170.33	-160.38	2.4729	1.0384	1.6557	1104.9	-0.036705	0.00041683	0.18633	liquid
72.933	125.00	1241.6	0.00080539	-165.09	-155.03	2.5479	1.0236	1.6536	1082.3	-0.036445	0.00036906	0.18213	liquid
76.167	125.00	1227.7	0.00081450	-159.87	-149.68	2.6196	1.0093	1.6512	1059.2	-0.036157	0.00032962	0.17793	liquid
79.400	125.00	1213.8	0.00082386	-154.65	-144.35	2.6882	0.99538	1.6491	1036.1	-0.035819	0.00029672	0.17374	liquid
82.633	125.00	1199.8	0.00083350	-149.44	-139.02	2.7540	0.98195	1.6477	1013.0	-0.035411	0.00026900	0.16954	liquid
85.867	125.00	1185.6	0.00084343	-144.24	-133.69	2.8172	0.96899	1.6474	989.88	-0.034922	0.00024541	0.16533	liquid
89.100	125.00	1171.4	0.00085370	-139.04	-128.36	2.8781	0.95652	1.6482	966.87	-0.034340	0.00022512	0.16112	liquid
92.333	125.00	1157.0	0.00086433	-133.84	-123.03	2.9369	0.94455	1.6501	943.90	-0.033658	0.00020750	0.15690	liquid
95.567	125.00	1142.4	0.00087535	-128.63	-117.69	2.9937	0.93308	1.6534	920.96	-0.032865	0.00019206	0.15267	liquid
98.800	125.00	1127.6	0.00088680	-123.42	-112.34	3.0488	0.92210	1.6580	898.02	-0.031951	0.00017839	0.14844	liquid
102.03	125.00	1112.7	0.00089873	-118.20	-106.97	3.1023	0.91159	1.6639	875.06	-0.030907	0.00016621	0.14420	liquid
105.27	125.00	1097.5	0.00091119	-112.97	-101.58	3.1543	0.90154	1.6713	852.04	-0.029719	0.00015524	0.13996	liquid
108.50	125.00	1082.0	0.00092422	-107.71	-96.160	3.2050	0.89195	1.6802	828.95	-0.028373	0.00014531	0.13572	liquid
111.73	125.00	1066.2	0.00093788	-102.43	-90.711	3.2545	0.88278	1.6906	805.76	-0.026850	0.00013624	0.13149	liquid
114.97	125.00	1050.1	0.00095225	-97.128	-85.225	3.3029	0.87405	1.7028	782.45	-0.025130	0.00012791	0.12727	liquid
118.20	125.00	1033.7	0.00096740	-91.790	-79.697	3.3503	0.86574	1.7168	759.00	-0.023188	0.00012022	0.12307	liquid
121.43	125.00	1016.9	0.00098343	-86.414	-74.121	3.3969	0.85785	1.7329	735.39	-0.020995	0.00011307	0.11887	liquid
124.67	125.00	999.57	0.0010004	-80.994	-68.489	3.4426	0.85038	1.7514	711.59	-0.018513	0.00010641	0.11470	liquid
127.90	125.00	981.79	0.0010185	-75.524	-62.793	3.4877	0.84334	1.7724	687.58	-0.015701	0.00010017	0.11055	liquid
131.13	125.00	963.47	0.0010379	-69.998	-57.024	3.5323	0.83675	1.7964	663.36	-0.012506	9.4296e-05	0.10643	liquid
134.37	125.00	944.54	0.0010587	-64.406	-51.172	3.5764	0.83062	1.8239	638.90	-0.0088643	8.8760e-05	0.10235	liquid
137.60	125.00	924.93	0.0010812	-58.740	-45.225	3.6201	0.82498	1.8553	614.18	-0.0046985	8.3525e-05	0.098302	liquid
140.83	125.00	904.54	0.0011055	-52.988	-39.169	3.6636	0.81986	1.8915	589.20	8.6508e-05	7.8562e-05	0.094302	liquid
144.07	125.00	883.29	0.0011321	-47.139	-32.988	3.7070	0.81530	1.9332	563.95	0.0056084	7.3848e-05	0.090354	liquid
147.30	125.00	861.06	0.0011614	-41.178	-26.661	3.7504	0.81134	1.9814	538.44	0.012012	6.9361e-05	0.086466	liquid
150.53	125.00	837.70	0.0011937	-35.088	-20.166	3.7940	0.80805	2.0375	512.70	0.019476	6.5084e-05	0.082642	liquid
153.77	125.00	813.05	0.0012299	-28.849	-13.475	3.8380	0.80546	2.1028	486.80	0.028219	6.1000e-05	0.078890	liquid
157.00	125.00	786.94	0.0012707	-22.441	-6.5565	3.8825	0.80364	2.1788	460.84	0.038503	5.7095e-05	0.075215	supercritical
