Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
60.000	142.00	1298.4	0.00077017	-186.30	-175.37	2.2207	1.0939	1.6454	1165.5	-0.037849	0.00064540	0.19960	liquid
63.233	142.00	1284.9	0.00077825	-181.09	-170.04	2.3073	1.0731	1.6520	1150.5	-0.037390	0.00055457	0.19545	liquid
66.467	142.00	1271.3	0.00078657	-175.86	-164.69	2.3897	1.0563	1.6540	1131.1	-0.037069	0.00048156	0.19129	liquid
69.700	142.00	1257.7	0.00079512	-170.63	-159.34	2.4683	1.0409	1.6532	1109.7	-0.036814	0.00042242	0.18714	liquid
72.933	142.00	1244.0	0.00080388	-165.42	-154.00	2.5432	1.0263	1.6508	1087.3	-0.036572	0.00037408	0.18299	liquid
76.167	142.00	1230.2	0.00081287	-160.21	-148.67	2.6147	1.0121	1.6481	1064.5	-0.036308	0.00033417	0.17884	liquid
79.400	142.00	1216.4	0.00082210	-155.02	-143.34	2.6832	0.99827	1.6456	1041.7	-0.035996	0.00030089	0.17470	liquid
82.633	142.00	1202.5	0.00083159	-149.83	-138.03	2.7489	0.98487	1.6438	1018.9	-0.035620	0.00027285	0.17055	liquid
85.867	142.00	1188.6	0.00084136	-144.66	-132.71	2.8119	0.97193	1.6429	996.17	-0.035168	0.00024898	0.16639	liquid
89.100	142.00	1174.5	0.00085145	-139.49	-127.40	2.8727	0.95948	1.6431	973.54	-0.034629	0.00022847	0.16224	liquid
92.333	142.00	1160.3	0.00086187	-134.32	-122.09	2.9312	0.94752	1.6444	950.98	-0.033995	0.00021067	0.15807	liquid
95.567	142.00	1145.9	0.00087267	-129.16	-116.77	2.9879	0.93606	1.6469	928.48	-0.033258	0.00019507	0.15390	liquid
98.800	142.00	1131.4	0.00088387	-123.99	-111.43	3.0427	0.92508	1.6506	906.01	-0.032410	0.00018129	0.14973	liquid
102.03	142.00	1116.7	0.00089552	-118.81	-106.09	3.0960	0.91458	1.6556	883.54	-0.031442	0.00016899	0.14556	liquid
105.27	142.00	1101.7	0.00090765	-113.62	-100.73	3.1477	0.90453	1.6618	861.06	-0.030342	0.00015795	0.14138	liquid
108.50	142.00	1086.6	0.00092032	-108.41	-95.342	3.1981	0.89492	1.6694	838.55	-0.029099	0.00014795	0.13721	liquid
111.73	142.00	1071.2	0.00093357	-103.19	-89.930	3.2473	0.88575	1.6784	815.99	-0.027697	0.00013883	0.13304	liquid
114.97	142.00	1055.4	0.00094746	-97.940	-84.486	3.2953	0.87699	1.6889	793.36	-0.026121	0.00013046	0.12889	liquid
118.20	142.00	1039.4	0.00096207	-92.668	-79.007	3.3423	0.86864	1.7009	770.64	-0.024349	0.00012275	0.12476	liquid
121.43	142.00	1023.1	0.00097747	-87.365	-73.485	3.3884	0.86069	1.7147	747.83	-0.022359	0.00011559	0.12065	liquid
124.67	142.00	1006.3	0.00099374	-82.028	-67.917	3.4336	0.85315	1.7303	724.91	-0.020121	0.00010892	0.11656	liquid
127.90	142.00	989.13	0.0010110	-76.650	-62.294	3.4781	0.84600	1.7480	701.87	-0.017604	0.00010268	0.11250	liquid
131.13	142.00	971.50	0.0010293	-71.227	-56.610	3.5220	0.83927	1.7681	678.70	-0.014768	9.6831e-05	0.10847	liquid
134.37	142.00	953.36	0.0010489	-65.752	-50.857	3.5654	0.83295	1.7907	655.40	-0.011566	9.1322e-05	0.10448	liquid
137.60	142.00	934.65	0.0010699	-60.220	-45.027	3.6082	0.82707	1.8163	631.97	-0.0079430	8.6123e-05	0.10053	liquid
140.83	142.00	915.33	0.0010925	-54.622	-39.108	3.6508	0.82163	1.8453	608.41	-0.0038338	8.1207e-05	0.096638	liquid
144.07	142.00	895.32	0.0011169	-48.950	-33.090	3.6930	0.81666	1.8780	584.72	0.00084011	7.6551e-05	0.092801	liquid
147.30	142.00	874.55	0.0011434	-43.196	-26.959	3.7351	0.81219	1.9151	560.95	0.0061716	7.2134e-05	0.089029	liquid
150.53	142.00	852.93	0.0011724	-37.349	-20.700	3.7771	0.80823	1.9571	537.11	0.012270	6.7941e-05	0.085330	liquid
153.77	142.00	830.37	0.0012043	-31.398	-14.297	3.8192	0.80482	2.0046	513.28	0.019263	6.3956e-05	0.081711	liquid
157.00	142.00	806.78	0.0012395	-25.332	-7.7311	3.8615	0.80196	2.0581	489.54	0.027295	6.0168e-05	0.078179	supercritical
