Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
60.000	370.00	1322.2	0.00075634	-189.12	-161.14	2.1680	1.1016	1.6127	1222.0	-0.038766	0.00075828	0.20816	liquid
61.000	370.00	1318.3	0.00075854	-187.59	-159.52	2.1947	1.0989	1.6179	1217.8	-0.038573	0.00072316	0.20705	liquid
62.000	370.00	1314.5	0.00076075	-186.05	-157.90	2.2210	1.0961	1.6219	1213.2	-0.038414	0.00069036	0.20595	liquid
63.000	370.00	1310.7	0.00076298	-184.51	-156.28	2.2470	1.0932	1.6249	1208.2	-0.038283	0.00065971	0.20484	liquid
64.000	370.00	1306.8	0.00076522	-182.96	-154.65	2.2726	1.0902	1.6271	1203.0	-0.038176	0.00063106	0.20374	liquid
65.000	370.00	1303.0	0.00076748	-181.42	-153.02	2.2978	1.0871	1.6286	1197.5	-0.038088	0.00060425	0.20263	liquid
66.000	370.00	1299.1	0.00076975	-179.87	-151.39	2.3227	1.0839	1.6294	1191.8	-0.038018	0.00057914	0.20152	liquid
67.000	370.00	1295.3	0.00077203	-178.33	-149.76	2.3472	1.0805	1.6297	1186.0	-0.037962	0.00055562	0.20041	liquid
68.000	370.00	1291.4	0.00077433	-176.78	-148.13	2.3713	1.0770	1.6295	1180.1	-0.037917	0.00053357	0.19930	liquid
69.000	370.00	1287.6	0.00077664	-175.24	-146.51	2.3951	1.0733	1.6290	1174.1	-0.037881	0.00051287	0.19819	liquid
70.000	370.00	1283.8	0.00077895	-173.70	-144.88	2.4186	1.0696	1.6281	1168.1	-0.037852	0.00049342	0.19708	liquid
71.000	370.00	1279.9	0.00078128	-172.16	-143.25	2.4416	1.0658	1.6270	1162.0	-0.037829	0.00047514	0.19597	liquid
72.000	370.00	1276.1	0.00078363	-170.62	-141.62	2.4644	1.0619	1.6256	1155.9	-0.037809	0.00045794	0.19486	liquid
73.000	370.00	1272.3	0.00078598	-169.08	-140.00	2.4868	1.0579	1.6241	1149.8	-0.037793	0.00044174	0.19376	liquid
74.000	370.00	1268.5	0.00078834	-167.54	-138.37	2.5089	1.0539	1.6224	1143.7	-0.037778	0.00042647	0.19265	liquid
75.000	370.00	1264.7	0.00079072	-166.01	-136.75	2.5307	1.0499	1.6207	1137.6	-0.037764	0.00041206	0.19154	liquid
76.000	370.00	1260.9	0.00079311	-164.48	-135.13	2.5521	1.0458	1.6189	1131.6	-0.037750	0.00039845	0.19043	liquid
77.000	370.00	1257.1	0.00079551	-162.95	-133.52	2.5733	1.0417	1.6170	1125.5	-0.037735	0.00038559	0.18932	liquid
78.000	370.00	1253.3	0.00079792	-161.42	-131.90	2.5941	1.0377	1.6151	1119.4	-0.037718	0.00037343	0.18821	liquid
79.000	370.00	1249.5	0.00080035	-159.90	-130.29	2.6147	1.0336	1.6132	1113.4	-0.037700	0.00036191	0.18711	liquid
80.000	370.00	1245.7	0.00080279	-158.38	-128.67	2.6350	1.0295	1.6113	1107.4	-0.037679	0.00035099	0.18600	liquid
81.000	370.00	1241.9	0.00080524	-156.86	-127.06	2.6550	1.0255	1.6094	1101.4	-0.037655	0.00034063	0.18489	liquid
82.000	370.00	1238.1	0.00080771	-155.34	-125.45	2.6747	1.0215	1.6076	1095.4	-0.037628	0.00033080	0.18379	liquid
83.000	370.00	1234.3	0.00081019	-153.82	-123.85	2.6942	1.0175	1.6058	1089.5	-0.037598	0.00032145	0.18268	liquid
84.000	370.00	1230.5	0.00081268	-152.31	-122.24	2.7134	1.0135	1.6040	1083.5	-0.037564	0.00031257	0.18158	liquid
85.000	370.00	1226.7	0.00081519	-150.80	-120.64	2.7324	1.0096	1.6023	1077.6	-0.037526	0.00030411	0.18047	liquid
86.000	370.00	1222.9	0.00081771	-149.29	-119.04	2.7511	1.0057	1.6006	1071.8	-0.037484	0.00029605	0.17937	liquid
87.000	370.00	1219.1	0.00082025	-147.79	-117.44	2.7696	1.0018	1.5990	1065.9	-0.037438	0.00028837	0.17826	liquid
88.000	370.00	1215.3	0.00082281	-146.28	-115.84	2.7879	0.99799	1.5975	1060.1	-0.037387	0.00028103	0.17716	liquid
89.000	370.00	1211.6	0.00082538	-144.78	-114.24	2.8059	0.99422	1.5960	1054.3	-0.037332	0.00027403	0.17605	liquid
90.000	370.00	1207.8	0.00082797	-143.28	-112.65	2.8237	0.99049	1.5946	1048.5	-0.037272	0.00026734	0.17495	liquid
91.000	370.00	1204.0	0.00083057	-141.79	-111.05	2.8413	0.98680	1.5932	1042.7	-0.037208	0.00026093	0.17385	liquid
92.000	370.00	1200.2	0.00083319	-140.29	-109.46	2.8587	0.98316	1.5919	1037.0	-0.037139	0.00025480	0.17274	liquid
93.000	370.00	1196.4	0.00083583	-138.80	-107.87	2.8759	0.97957	1.5907	1031.3	-0.037065	0.00024892	0.17164	liquid
94.000	370.00	1192.6	0.00083849	-137.30	-106.28	2.8930	0.97602	1.5896	1025.6	-0.036986	0.00024329	0.17054	liquid
95.000	370.00	1188.8	0.00084116	-135.81	-104.69	2.9098	0.97252	1.5885	1019.9	-0.036903	0.00023788	0.16944	liquid
96.000	370.00	1185.0	0.00084386	-134.33	-103.10	2.9264	0.96907	1.5874	1014.2	-0.036814	0.00023269	0.16834	liquid
97.000	370.00	1181.2	0.00084657	-132.84	-101.52	2.9428	0.96566	1.5865	1008.6	-0.036720	0.00022769	0.16724	liquid
98.000	370.00	1177.4	0.00084930	-131.35	-99.930	2.9591	0.96230	1.5856	1003.0	-0.036622	0.00022289	0.16614	liquid
99.000	370.00	1173.6	0.00085205	-129.87	-98.345	2.9752	0.95898	1.5847	997.38	-0.036518	0.00021827	0.16505	liquid
100.00	370.00	1169.8	0.00085482	-128.39	-96.761	2.9911	0.95571	1.5839	991.80	-0.036410	0.00021382	0.16395	liquid
101.00	370.00	1166.0	0.00085761	-126.91	-95.177	3.0069	0.95248	1.5832	986.24	-0.036296	0.00020953	0.16286	liquid
102.00	370.00	1162.2	0.00086043	-125.43	-93.594	3.0225	0.94929	1.5825	980.70	-0.036177	0.00020539	0.16176	liquid
103.00	370.00	1158.4	0.00086326	-123.95	-92.012	3.0379	0.94615	1.5819	975.19	-0.036053	0.00020139	0.16067	liquid
104.00	370.00	1154.6	0.00086611	-122.48	-90.430	3.0532	0.94305	1.5814	969.69	-0.035924	0.00019753	0.15958	liquid
105.00	370.00	1150.8	0.00086899	-121.00	-88.849	3.0683	0.93999	1.5809	964.21	-0.035790	0.00019380	0.15849	liquid
106.00	370.00	1146.9	0.00087189	-119.53	-87.268	3.0833	0.93697	1.5804	958.74	-0.035651	0.00019019	0.15740	liquid
107.00	370.00	1143.1	0.00087481	-118.06	-85.688	3.0981	0.93399	1.5800	953.30	-0.035506	0.00018670	0.15631	liquid
108.00	370.00	1139.3	0.00087775	-116.59	-84.108	3.1128	0.93105	1.5797	947.87	-0.035356	0.00018332	0.15523	liquid
