Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
60.000	498.00	1334.3	0.00074944	-190.45	-153.13	2.1408	1.1051	1.5990	1252.3	-0.039120	0.00082428	0.21270	liquid
61.000	498.00	1330.6	0.00075152	-188.95	-151.53	2.1672	1.1044	1.6054	1248.1	-0.038905	0.00078629	0.21168	liquid
62.000	498.00	1327.0	0.00075360	-187.45	-149.92	2.1934	1.1033	1.6105	1243.5	-0.038731	0.00075081	0.21066	liquid
63.000	498.00	1323.3	0.00075570	-185.94	-148.31	2.2192	1.1019	1.6144	1238.6	-0.038591	0.00071764	0.20964	liquid
64.000	498.00	1319.6	0.00075782	-184.43	-146.69	2.2446	1.1001	1.6172	1233.5	-0.038480	0.00068662	0.20862	liquid
65.000	498.00	1315.9	0.00075994	-182.92	-145.07	2.2697	1.0980	1.6192	1228.2	-0.038393	0.00065758	0.20759	liquid
66.000	498.00	1312.2	0.00076207	-181.40	-143.45	2.2945	1.0956	1.6203	1222.7	-0.038327	0.00063040	0.20656	liquid
67.000	498.00	1308.5	0.00076421	-179.89	-141.83	2.3188	1.0929	1.6208	1217.2	-0.038278	0.00060491	0.20553	liquid
68.000	498.00	1304.9	0.00076636	-178.38	-140.21	2.3429	1.0900	1.6208	1211.5	-0.038243	0.00058101	0.20450	liquid
69.000	498.00	1301.2	0.00076852	-176.86	-138.59	2.3665	1.0869	1.6202	1205.8	-0.038220	0.00055857	0.20347	liquid
70.000	498.00	1297.5	0.00077069	-175.35	-136.97	2.3898	1.0835	1.6193	1200.1	-0.038206	0.00053749	0.20244	liquid
71.000	498.00	1293.9	0.00077287	-173.84	-135.35	2.4128	1.0801	1.6180	1194.4	-0.038199	0.00051766	0.20141	liquid
72.000	498.00	1290.2	0.00077505	-172.33	-133.74	2.4354	1.0764	1.6165	1188.7	-0.038198	0.00049900	0.20038	liquid
73.000	498.00	1286.6	0.00077724	-170.83	-132.12	2.4577	1.0727	1.6148	1182.9	-0.038202	0.00048143	0.19935	liquid
74.000	498.00	1283.0	0.00077944	-169.32	-130.51	2.4796	1.0689	1.6129	1177.2	-0.038208	0.00046485	0.19832	liquid
75.000	498.00	1279.3	0.00078165	-167.82	-128.89	2.5013	1.0650	1.6109	1171.5	-0.038217	0.00044922	0.19729	liquid
76.000	498.00	1275.7	0.00078387	-166.32	-127.28	2.5226	1.0611	1.6087	1165.8	-0.038227	0.00043445	0.19626	liquid
77.000	498.00	1272.1	0.00078610	-164.82	-125.68	2.5436	1.0572	1.6065	1160.1	-0.038237	0.00042049	0.19523	liquid
78.000	498.00	1268.5	0.00078833	-163.33	-124.07	2.5643	1.0532	1.6043	1154.5	-0.038247	0.00040729	0.19420	liquid
79.000	498.00	1264.9	0.00079058	-161.84	-122.47	2.5848	1.0492	1.6020	1148.8	-0.038257	0.00039478	0.19317	liquid
80.000	498.00	1261.3	0.00079283	-160.35	-120.87	2.6049	1.0451	1.5997	1143.2	-0.038265	0.00038293	0.19214	liquid
81.000	498.00	1257.7	0.00079510	-158.87	-119.27	2.6247	1.0411	1.5974	1137.7	-0.038271	0.00037169	0.19111	liquid
82.000	498.00	1254.1	0.00079737	-157.38	-117.67	2.6443	1.0372	1.5951	1132.1	-0.038275	0.00036102	0.19008	liquid
83.000	498.00	1250.5	0.00079965	-155.90	-116.08	2.6637	1.0332	1.5929	1126.6	-0.038277	0.00035088	0.18905	liquid
84.000	498.00	1247.0	0.00080195	-154.42	-114.49	2.6827	1.0292	1.5906	1121.1	-0.038276	0.00034124	0.18802	liquid
85.000	498.00	1243.4	0.00080425	-152.95	-112.90	2.7015	1.0253	1.5885	1115.6	-0.038272	0.00033206	0.18699	liquid
86.000	498.00	1239.8	0.00080657	-151.48	-111.31	2.7201	1.0214	1.5863	1110.2	-0.038266	0.00032332	0.18596	liquid
87.000	498.00	1236.3	0.00080889	-150.01	-109.73	2.7384	1.0176	1.5842	1104.8	-0.038256	0.00031499	0.18493	liquid
88.000	498.00	1232.7	0.00081123	-148.54	-108.14	2.7565	1.0138	1.5822	1099.4	-0.038242	0.00030704	0.18391	liquid
89.000	498.00	1229.1	0.00081358	-147.08	-106.56	2.7744	1.0100	1.5802	1094.0	-0.038225	0.00029946	0.18288	liquid
90.000	498.00	1225.6	0.00081594	-145.62	-104.98	2.7920	1.0063	1.5782	1088.7	-0.038205	0.00029220	0.18185	liquid
91.000	498.00	1222.0	0.00081831	-144.16	-103.40	2.8095	1.0026	1.5764	1083.3	-0.038181	0.00028527	0.18083	liquid
92.000	498.00	1218.5	0.00082069	-142.70	-101.83	2.8267	0.99893	1.5746	1078.1	-0.038154	0.00027863	0.17980	liquid
93.000	498.00	1214.9	0.00082309	-141.25	-100.26	2.8437	0.99534	1.5728	1072.8	-0.038123	0.00027228	0.17878	liquid
94.000	498.00	1211.4	0.00082550	-139.79	-98.683	2.8605	0.99178	1.5711	1067.6	-0.038088	0.00026619	0.17775	liquid
95.000	498.00	1207.8	0.00082792	-138.34	-97.113	2.8771	0.98828	1.5694	1062.3	-0.038049	0.00026034	0.17673	liquid
96.000	498.00	1204.3	0.00083036	-136.90	-95.544	2.8935	0.98482	1.5678	1057.1	-0.038007	0.00025474	0.17571	liquid
97.000	498.00	1200.8	0.00083281	-135.45	-93.977	2.9098	0.98141	1.5663	1052.0	-0.037961	0.00024935	0.17469	liquid
98.000	498.00	1197.2	0.00083527	-134.01	-92.412	2.9258	0.97804	1.5648	1046.8	-0.037911	0.00024417	0.17367	liquid
99.000	498.00	1193.7	0.00083775	-132.57	-90.847	2.9417	0.97472	1.5634	1041.7	-0.037857	0.00023919	0.17265	liquid
100.00	498.00	1190.1	0.00084024	-131.13	-89.285	2.9574	0.97144	1.5620	1036.6	-0.037800	0.00023439	0.17163	liquid
101.00	498.00	1186.6	0.00084274	-129.69	-87.723	2.9730	0.96821	1.5607	1031.5	-0.037739	0.00022977	0.17061	liquid
102.00	498.00	1183.1	0.00084526	-128.26	-86.163	2.9883	0.96502	1.5594	1026.5	-0.037674	0.00022532	0.16960	liquid
103.00	498.00	1179.5	0.00084780	-126.82	-84.605	3.0035	0.96187	1.5582	1021.4	-0.037606	0.00022103	0.16858	liquid
104.00	498.00	1176.0	0.00085035	-125.39	-83.047	3.0186	0.95877	1.5570	1016.4	-0.037534	0.00021688	0.16757	liquid
105.00	498.00	1172.5	0.00085291	-123.97	-81.490	3.0335	0.95571	1.5559	1011.4	-0.037458	0.00021288	0.16656	liquid
106.00	498.00	1168.9	0.00085549	-122.54	-79.935	3.0482	0.95269	1.5548	1006.5	-0.037378	0.00020901	0.16555	liquid
107.00	498.00	1165.4	0.00085809	-121.11	-78.381	3.0628	0.94971	1.5538	1001.5	-0.037295	0.00020527	0.16454	liquid
108.00	498.00	1161.8	0.00086070	-119.69	-76.828	3.0773	0.94677	1.5528	996.60	-0.037208	0.00020165	0.16353	liquid
109.00	498.00	1158.3	0.00086333	-118.27	-75.275	3.0916	0.94387	1.5518	991.69	-0.037118	0.00019814	0.16253	liquid
110.00	498.00	1154.8	0.00086597	-116.85	-73.724	3.1057	0.94100	1.5509	986.81	-0.037023	0.00019475	0.16152	liquid
111.00	498.00	1151.2	0.00086863	-115.43	-72.174	3.1198	0.93818	1.5500	981.95	-0.036926	0.00019145	0.16052	liquid
112.00	498.00	1147.7	0.00087131	-114.02	-70.624	3.1337	0.93539	1.5491	977.11	-0.036824	0.00018826	0.15952	liquid
113.00	498.00	1144.2	0.00087401	-112.60	-69.075	3.1474	0.93264	1.5483	972.29	-0.036719	0.00018517	0.15852	liquid
114.00	498.00	1140.6	0.00087672	-111.19	-67.527	3.1611	0.92992	1.5475	967.49	-0.036611	0.00018216	0.15753	liquid
115.00	498.00	1137.1	0.00087945	-109.78	-65.980	3.1746	0.92724	1.5467	962.71	-0.036499	0.00017924	0.15653	liquid
116.00	498.00	1133.5	0.00088220	-108.37	-64.434	3.1880	0.92459	1.5460	957.96	-0.036383	0.00017640	0.15554	liquid
117.00	498.00	1130.0	0.00088496	-106.96	-62.888	3.2012	0.92197	1.5453	953.22	-0.036264	0.00017364	0.15455	liquid
118.00	498.00	1126.5	0.00088774	-105.55	-61.343	3.2144	0.91939	1.5446	948.51	-0.036141	0.00017096	0.15357	liquid
119.00	498.00	1122.9	0.00089055	-104.15	-59.799	3.2274	0.91684	1.5440	943.82	-0.036015	0.00016835	0.15258	liquid
120.00	498.00	1119.4	0.00089337	-102.75	-58.255	3.2403	0.91432	1.5433	939.15	-0.035885	0.00016580	0.15160	liquid
