Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
60.000	250.00	1310.0	0.00076335	-187.72	-168.63	2.1950	1.0978	1.6284	1192.7	-0.038337	0.00069813	0.20373	liquid
61.000	250.00	1306.0	0.00076567	-186.14	-167.00	2.2219	1.0929	1.6322	1188.7	-0.038163	0.00066560	0.20254	liquid
62.000	250.00	1302.0	0.00076803	-184.57	-165.37	2.2485	1.0883	1.6352	1184.0	-0.038014	0.00063523	0.20134	liquid
63.000	250.00	1298.0	0.00077040	-182.99	-163.73	2.2747	1.0839	1.6375	1179.0	-0.037888	0.00060686	0.20015	liquid
64.000	250.00	1294.0	0.00077279	-181.41	-162.09	2.3005	1.0797	1.6391	1173.6	-0.037780	0.00058034	0.19895	liquid
65.000	250.00	1290.0	0.00077519	-179.83	-160.45	2.3259	1.0755	1.6402	1167.9	-0.037688	0.00055553	0.19776	liquid
66.000	250.00	1286.0	0.00077762	-178.25	-158.81	2.3509	1.0713	1.6407	1161.9	-0.037609	0.00053231	0.19656	liquid
67.000	250.00	1282.0	0.00078006	-176.68	-157.17	2.3756	1.0672	1.6409	1155.9	-0.037541	0.00051057	0.19537	liquid
68.000	250.00	1277.9	0.00078252	-175.10	-155.53	2.3999	1.0630	1.6406	1149.6	-0.037481	0.00049017	0.19417	liquid
69.000	250.00	1273.9	0.00078499	-173.52	-153.89	2.4239	1.0589	1.6401	1143.3	-0.037427	0.00047104	0.19298	liquid
70.000	250.00	1269.9	0.00078748	-171.94	-152.25	2.4474	1.0547	1.6394	1136.9	-0.037378	0.00045307	0.19178	liquid
71.000	250.00	1265.9	0.00078998	-170.36	-150.61	2.4707	1.0505	1.6384	1130.5	-0.037333	0.00043618	0.19059	liquid
72.000	250.00	1261.8	0.00079250	-168.79	-148.98	2.4936	1.0463	1.6373	1124.0	-0.037289	0.00042029	0.18939	liquid
73.000	250.00	1257.8	0.00079503	-167.21	-147.34	2.5162	1.0421	1.6361	1117.4	-0.037246	0.00040533	0.18820	liquid
74.000	250.00	1253.8	0.00079759	-165.64	-145.70	2.5384	1.0379	1.6348	1110.9	-0.037203	0.00039123	0.18700	liquid
75.000	250.00	1249.8	0.00080015	-164.07	-144.07	2.5604	1.0337	1.6335	1104.4	-0.037160	0.00037792	0.18581	liquid
76.000	250.00	1245.7	0.00080274	-162.51	-142.44	2.5820	1.0295	1.6321	1097.8	-0.037114	0.00036536	0.18462	liquid
77.000	250.00	1241.7	0.00080534	-160.94	-140.81	2.6033	1.0253	1.6306	1091.3	-0.037066	0.00035348	0.18343	liquid
78.000	250.00	1237.7	0.00080796	-159.37	-139.18	2.6243	1.0211	1.6292	1084.8	-0.037015	0.00034225	0.18223	liquid
79.000	250.00	1233.7	0.00081059	-157.81	-137.55	2.6451	1.0170	1.6278	1078.3	-0.036960	0.00033161	0.18104	liquid
80.000	250.00	1229.6	0.00081325	-156.25	-135.92	2.6656	1.0128	1.6265	1071.8	-0.036902	0.00032152	0.17985	liquid
81.000	250.00	1225.6	0.00081592	-154.69	-134.29	2.6858	1.0087	1.6251	1065.3	-0.036839	0.00031195	0.17866	liquid
82.000	250.00	1221.6	0.00081861	-153.13	-132.67	2.7057	1.0047	1.6239	1058.8	-0.036771	0.00030287	0.17747	liquid
83.000	250.00	1217.6	0.00082132	-151.58	-131.05	2.7254	1.0006	1.6227	1052.3	-0.036699	0.00029423	0.17627	liquid
84.000	250.00	1213.5	0.00082405	-150.03	-129.42	2.7448	0.99664	1.6215	1045.9	-0.036621	0.00028602	0.17508	liquid
85.000	250.00	1209.5	0.00082680	-148.47	-127.80	2.7640	0.99269	1.6204	1039.5	-0.036538	0.00027820	0.17389	liquid
86.000	250.00	1205.4	0.00082957	-146.92	-126.18	2.7829	0.98877	1.6194	1033.1	-0.036449	0.00027074	0.17270	liquid
