Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
60.000	494.00	1334.0	0.00074965	-190.41	-153.38	2.1416	1.1050	1.5994	1251.4	-0.039110	0.00082219	0.21256	liquid
61.000	494.00	1330.3	0.00075173	-188.91	-151.78	2.1681	1.1042	1.6058	1247.2	-0.038896	0.00078429	0.21154	liquid
62.000	494.00	1326.6	0.00075382	-187.41	-150.17	2.1942	1.1031	1.6108	1242.6	-0.038722	0.00074889	0.21052	liquid
63.000	494.00	1322.9	0.00075592	-185.90	-148.56	2.2200	1.1017	1.6147	1237.7	-0.038583	0.00071580	0.20949	liquid
64.000	494.00	1319.2	0.00075804	-184.39	-146.94	2.2455	1.0999	1.6175	1232.5	-0.038472	0.00068486	0.20847	liquid
65.000	494.00	1315.5	0.00076016	-182.87	-145.32	2.2706	1.0977	1.6194	1227.2	-0.038385	0.00065590	0.20744	liquid
66.000	494.00	1311.8	0.00076230	-181.36	-143.70	2.2953	1.0953	1.6206	1221.8	-0.038319	0.00062877	0.20641	liquid
67.000	494.00	1308.1	0.00076445	-179.85	-142.08	2.3197	1.0926	1.6211	1216.2	-0.038270	0.00060335	0.20538	liquid
68.000	494.00	1304.5	0.00076660	-178.33	-140.46	2.3437	1.0896	1.6210	1210.6	-0.038235	0.00057951	0.20434	liquid
69.000	494.00	1300.8	0.00076876	-176.82	-138.84	2.3674	1.0865	1.6205	1204.9	-0.038211	0.00055712	0.20331	liquid
70.000	494.00	1297.1	0.00077094	-175.30	-137.22	2.3907	1.0831	1.6195	1199.2	-0.038196	0.00053609	0.20228	liquid
71.000	494.00	1293.5	0.00077312	-173.79	-135.60	2.4136	1.0796	1.6183	1193.4	-0.038189	0.00051632	0.20125	liquid
72.000	494.00	1289.8	0.00077531	-172.28	-133.98	2.4363	1.0760	1.6168	1187.7	-0.038188	0.00049770	0.20021	liquid
73.000	494.00	1286.2	0.00077750	-170.78	-132.37	2.4586	1.0723	1.6151	1181.9	-0.038191	0.00048017	0.19918	liquid
74.000	494.00	1282.5	0.00077971	-169.27	-130.75	2.4805	1.0685	1.6132	1176.2	-0.038197	0.00046364	0.19815	liquid
75.000	494.00	1278.9	0.00078192	-167.77	-129.14	2.5022	1.0646	1.6111	1170.5	-0.038205	0.00044805	0.19711	liquid
76.000	494.00	1275.3	0.00078415	-166.27	-127.53	2.5235	1.0607	1.6090	1164.8	-0.038215	0.00043331	0.19608	liquid
77.000	494.00	1271.7	0.00078638	-164.77	-125.92	2.5445	1.0567	1.6068	1159.1	-0.038224	0.00041939	0.19505	liquid
78.000	494.00	1268.0	0.00078862	-163.27	-124.32	2.5652	1.0527	1.6046	1153.4	-0.038234	0.00040622	0.19401	liquid
79.000	494.00	1264.4	0.00079087	-161.78	-122.71	2.5857	1.0487	1.6023	1147.8	-0.038242	0.00039374	0.19298	liquid
80.000	494.00	1260.8	0.00079313	-160.29	-121.11	2.6058	1.0447	1.6000	1142.2	-0.038249	0.00038192	0.19195	liquid
81.000	494.00	1257.2	0.00079540	-158.81	-119.51	2.6257	1.0407	1.5977	1136.6	-0.038255	0.00037071	0.19092	liquid
82.000	494.00	1253.6	0.00079767	-157.32	-117.92	2.6452	1.0367	1.5955	1131.0	-0.038258	0.00036007	0.18989	liquid
83.000	494.00	1250.1	0.00079996	-155.84	-116.32	2.6646	1.0327	1.5932	1125.5	-0.038259	0.00034995	0.18886	liquid
84.000	494.00	1246.5	0.00080226	-154.36	-114.73	2.6836	1.0288	1.5910	1119.9	-0.038257	0.00034034	0.18782	liquid
85.000	494.00	1242.9	0.00080457	-152.89	-113.14	2.7025	1.0249	1.5888	1114.5	-0.038253	0.00033118	0.18679	liquid
86.000	494.00	1239.3	0.00080689	-151.41	-111.55	2.7210	1.0210	1.5867	1109.0	-0.038245	0.00032247	0.18576	liquid
87.000	494.00	1235.7	0.00080923	-149.94	-109.97	2.7394	1.0171	1.5846	1103.6	-0.038234	0.00031416	0.18473	liquid
88.000	494.00	1232.2	0.00081157	-148.48	-108.38	2.7575	1.0133	1.5826	1098.2	-0.038220	0.00030623	0.18370	liquid
89.000	494.00	1228.6	0.00081392	-147.01	-106.80	2.7753	1.0095	1.5806	1092.8	-0.038202	0.00029866	0.18267	liquid
90.000	494.00	1225.1	0.00081629	-145.55	-105.22	2.7930	1.0058	1.5787	1087.4	-0.038181	0.00029142	0.18165	liquid
