Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
16.000	56.000	79.689	0.012549	-48.555	21.718	-2.7854	5.3068	6.9828	1405.2	-0.15568	2.8102e-05	0.10562	liquid
17.000	56.000	79.011	0.012656	-42.038	28.838	-2.3538	5.3940	7.2604	1391.4	-0.14843	2.5349e-05	0.10742	liquid
18.000	56.000	78.308	0.012770	-35.269	36.243	-1.9306	5.4809	7.5526	1377.0	-0.14124	2.3052e-05	0.10901	liquid
19.000	56.000	77.579	0.012890	-28.239	43.946	-1.5142	5.5646	7.8553	1361.8	-0.13423	2.1108e-05	0.11039	liquid
20.000	56.000	76.822	0.013017	-20.939	51.957	-1.1034	5.6452	8.1678	1346.0	-0.12738	1.9443e-05	0.11158	liquid
21.000	56.000	76.036	0.013152	-13.364	60.285	-0.69712	5.7231	8.4905	1329.4	-0.12068	1.8004e-05	0.11257	liquid
22.000	56.000	75.222	0.013294	-5.5049	68.942	-0.29449	5.7984	8.8238	1312.0	-0.11411	1.6747e-05	0.11338	liquid
23.000	56.000	74.377	0.013445	2.6447	77.937	0.10530	5.8711	9.1681	1293.9	-0.10765	1.5643e-05	0.11399	liquid
24.000	56.000	73.501	0.013605	11.093	87.282	0.50296	5.9408	9.5237	1275.1	-0.10126	1.4664e-05	0.11443	liquid
25.000	56.000	72.593	0.013775	19.846	96.988	0.89914	6.0072	9.8910	1255.5	-0.094919	1.3791e-05	0.11470	liquid
26.000	56.000	71.651	0.013956	28.912	107.07	1.2944	6.0700	10.271	1235.3	-0.088595	1.3007e-05	0.11480	liquid
27.000	56.000	70.674	0.014149	38.298	117.53	1.6894	6.1289	10.664	1214.4	-0.082251	1.2299e-05	0.11474	liquid
28.000	56.000	69.661	0.014355	48.011	128.40	2.0845	6.1838	11.072	1192.8	-0.075849	1.1656e-05	0.11452	liquid
29.000	56.000	68.609	0.014575	58.061	139.68	2.4804	6.2345	11.495	1170.5	-0.069347	1.1068e-05	0.11415	liquid
30.000	56.000	67.516	0.014811	68.454	151.40	2.8775	6.2812	11.936	1147.7	-0.062699	1.0528e-05	0.11364	liquid
31.000	56.000	66.381	0.015064	79.200	163.56	3.2763	6.3239	12.396	1124.2	-0.055859	1.0028e-05	0.11299	liquid
32.000	56.000	65.202	0.015337	90.309	176.20	3.6774	6.3629	12.878	1100.2	-0.048779	9.5647e-06	0.11221	liquid
33.000	56.000	63.975	0.015631	101.79	189.32	4.0814	6.3982	13.382	1075.6	-0.041411	9.1322e-06	0.11131	liquid
34.000	56.000	62.698	0.015949	113.65	202.97	4.4887	6.4304	13.911	1050.6	-0.033704	8.7268e-06	0.11033	supercritical
35.000	56.000	61.370	0.016295	125.91	217.16	4.8998	6.4595	14.465	1025.3	-0.025612	8.3454e-06	0.10923	supercritical
36.000	56.000	59.988	0.016670	138.56	231.91	5.3154	6.4862	15.045	999.62	-0.017095	7.9852e-06	0.10801	supercritical
37.000	56.000	58.551	0.017079	151.61	247.25	5.7358	6.5107	15.648	973.85	-0.0081179	7.6440e-06	0.10667	supercritical
38.000	56.000	57.059	0.017526	165.07	263.21	6.1613	6.5335	16.271	948.15	0.0013381	7.3204e-06	0.10523	supercritical
39.000	56.000	55.511	0.018014	178.92	279.80	6.5922	6.5549	16.905	922.72	0.011274	7.0130e-06	0.10368	supercritical
40.000	56.000	53.912	0.018549	193.15	297.02	7.0282	6.5753	17.542	897.82	0.021664	6.7212e-06	0.10202	supercritical
41.000	56.000	52.266	0.019133	207.73	314.88	7.4690	6.5950	18.163	873.76	0.032450	6.4447e-06	0.10028	supercritical
