Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
17.000	67.000	79.754	0.012539	-43.315	40.693	-2.4716	5.3859	7.1553	1422.7	-0.15061	2.6740e-05	0.10845	liquid
18.000	67.000	79.083	0.012645	-36.735	47.986	-2.0548	5.4735	7.4330	1409.1	-0.14370	2.4308e-05	0.11015	liquid
19.000	67.000	78.389	0.012757	-29.909	55.562	-1.6452	5.5586	7.7202	1394.8	-0.13695	2.2254e-05	0.11166	liquid
20.000	67.000	77.670	0.012875	-22.833	63.429	-1.2418	5.6408	8.0160	1380.0	-0.13038	2.0498e-05	0.11297	liquid
21.000	67.000	76.927	0.012999	-15.499	71.597	-0.84334	5.7204	8.3202	1364.5	-0.12397	1.8983e-05	0.11408	liquid
22.000	67.000	76.157	0.013131	-7.9036	80.072	-0.44910	5.7975	8.6329	1348.4	-0.11772	1.7664e-05	0.11501	liquid
23.000	67.000	75.362	0.013269	-0.039657	88.865	-0.058304	5.8719	8.9539	1331.7	-0.11161	1.6506e-05	0.11575	liquid
24.000	67.000	74.539	0.013416	8.0973	97.983	0.32970	5.9434	9.2832	1314.4	-0.10561	1.5483e-05	0.11632	liquid
25.000	67.000	73.689	0.013570	16.512	107.43	0.71547	6.0115	9.6207	1296.6	-0.099715	1.4572e-05	0.11672	liquid
26.000	67.000	72.811	0.013734	25.208	117.23	1.0995	6.0759	9.9664	1278.1	-0.093887	1.3757e-05	0.11696	liquid
27.000	67.000	71.904	0.013907	34.190	127.37	1.4823	6.1365	10.321	1259.1	-0.088106	1.3023e-05	0.11704	liquid
28.000	67.000	70.967	0.014091	43.461	137.87	1.8641	6.1931	10.683	1239.6	-0.082344	1.2357e-05	0.11697	liquid
29.000	67.000	69.999	0.014286	53.024	148.74	2.2455	6.2455	11.056	1219.6	-0.076570	1.1751e-05	0.11675	liquid
30.000	67.000	69.000	0.014493	62.884	159.99	2.6267	6.2937	11.438	1199.1	-0.070754	1.1197e-05	0.11641	liquid
31.000	67.000	67.967	0.014713	73.042	171.62	3.0081	6.3379	11.830	1178.2	-0.064864	1.0687e-05	0.11593	liquid
