Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
16.000	46.000	79.005	0.012657	-47.380	10.844	-2.6774	5.3136	7.0757	1376.3	-0.15370	2.6689e-05	0.10477	liquid
17.000	46.000	78.296	0.012772	-40.687	18.064	-2.2397	5.4014	7.3686	1361.6	-0.14614	2.4086e-05	0.10646	liquid
18.000	46.000	77.559	0.012893	-33.723	25.586	-1.8099	5.4874	7.6766	1346.3	-0.13867	2.1909e-05	0.10794	liquid
19.000	46.000	76.793	0.013022	-26.480	33.421	-1.3863	5.5696	7.9961	1330.2	-0.13136	2.0063e-05	0.10921	liquid
20.000	46.000	75.995	0.013159	-18.948	41.582	-0.96781	5.6483	8.3272	1313.2	-0.12420	1.8478e-05	0.11028	liquid
21.000	46.000	75.166	0.013304	-11.118	50.080	-0.55326	5.7243	8.6709	1295.3	-0.11717	1.7104e-05	0.11116	liquid
22.000	46.000	74.303	0.013458	-2.9803	58.928	-0.14169	5.7978	9.0282	1276.5	-0.11022	1.5902e-05	0.11184	liquid
23.000	46.000	73.405	0.013623	5.4753	68.141	0.26777	5.8687	9.4000	1256.8	-0.10334	1.4843e-05	0.11233	liquid
24.000	46.000	72.471	0.013799	14.260	77.734	0.67596	5.9367	9.7874	1236.3	-0.096471	1.3903e-05	0.11264	liquid
25.000	46.000	71.498	0.013986	23.384	87.722	1.0836	6.0013	10.192	1214.8	-0.089588	1.3061e-05	0.11277	liquid
26.000	46.000	70.484	0.014188	32.860	98.123	1.4915	6.0625	10.615	1192.5	-0.082640	1.2304e-05	0.11273	liquid
27.000	46.000	69.427	0.014404	42.701	108.96	1.9004	6.1197	11.058	1169.4	-0.075575	1.1617e-05	0.11252	liquid
28.000	46.000	68.324	0.014636	52.922	120.25	2.3109	6.1731	11.526	1145.3	-0.068337	1.0990e-05	0.11214	liquid
29.000	46.000	67.172	0.014887	63.537	132.02	2.7239	6.2224	12.020	1120.4	-0.060860	1.0414e-05	0.11160	liquid
30.000	46.000	65.967	0.015159	74.565	144.30	3.1402	6.2679	12.545	1094.7	-0.053074	9.8821e-06	0.11090	liquid
31.000	46.000	64.704	0.015455	86.026	157.12	3.5605	6.3096	13.104	1068.0	-0.044900	9.3877e-06	0.11005	liquid
32.000	46.000	63.380	0.015778	97.942	170.52	3.9859	6.3480	13.705	1040.6	-0.036252	8.9255e-06	0.10911	liquid
33.000	46.000	61.988	0.016132	110.34	184.54	4.4174	6.3832	14.350	1012.3	-0.027041	8.4908e-06	0.10802	liquid
34.000	46.000	60.525	0.016522	123.24	199.24	4.8560	6.4158	15.047	983.33	-0.017167	8.0800e-06	0.10677	supercritical
35.000	46.000	58.983	0.016954	136.67	214.66	5.3029	6.4464	15.799	953.71	-0.0065319	7.6898e-06	0.10538	supercritical
36.000	46.000	57.358	0.017434	150.66	230.85	5.7592	6.4756	16.608	923.63	0.0049570	7.3177e-06	0.10383	supercritical
37.000	46.000	55.645	0.017971	165.22	247.89	6.2259	6.5041	17.474	893.32	0.017378	6.9620e-06	0.10212	supercritical
38.000	46.000	53.841	0.018573	180.38	265.82	6.7039	6.5324	18.387	863.09	0.030775	6.6215e-06	0.10026	supercritical
39.000	46.000	51.949	0.019250	196.13	284.67	7.1937	6.5611	19.328	833.40	0.045137	6.2959e-06	0.098243	supercritical
40.000	46.000	49.973	0.020011	212.42	304.47	7.6949	6.5904	20.262	804.77	0.060366	5.9859e-06	0.096076	supercritical
41.000	46.000	47.929	0.020864	229.21	325.18	8.2062	6.6199	21.141	777.86	0.076258	5.6928e-06	0.093774	supercritical
42.000	46.000	45.838	0.021816	246.36	346.72	8.7251	6.6488	21.905	753.31	0.092494	5.4188e-06	0.091361	supercritical
43.000	46.000	43.730	0.022867	263.74	368.93	9.2478	6.6756	22.490	731.69	0.10866	5.1665e-06	0.088875	supercritical
44.000	46.000	41.642	0.024014	281.16	391.62	9.7694	6.6985	22.852	713.40	0.12429	4.9380e-06	0.086362	supercritical
45.000	46.000	39.610	0.025246	298.42	414.55	10.285	6.7160	22.969	698.55	0.13893	4.7348e-06	0.083876	supercritical
46.000	46.000	37.666	0.026549	315.36	437.48	10.789	6.7272	22.851	687.05	0.15223	4.5574e-06	0.081468	supercritical
47.000	46.000	35.833	0.027907	331.82	460.19	11.277	6.7319	22.534	678.60	0.16391	4.4049e-06	0.079180	supercritical
48.000	46.000	34.126	0.029303	347.71	482.50	11.747	6.7311	22.068	672.80	0.17383	4.2757e-06	0.077032	supercritical
49.000	46.000	32.550	0.030722	362.97	504.29	12.196	6.7258	21.505	669.21	0.18198	4.1674e-06	0.074997	supercritical
50.000	46.000	31.104	0.032150	377.60	525.49	12.625	6.7174	20.892	667.43	0.18843	4.0777e-06	0.072864	supercritical
51.000	46.000	29.780	0.033580	391.61	546.07	13.032	6.7071	20.265	667.11	0.19332	4.0038e-06	0.071633	supercritical
52.000	46.000	28.570	0.035002	405.02	566.03	13.420	6.6958	19.650	667.94	0.19682	3.9436e-06	0.070589	supercritical
53.000	46.000	27.464	0.036412	417.89	585.38	13.788	6.6845	19.062	669.68	0.19911	3.8949e-06	0.069712	supercritical
54.000	46.000	26.450	0.037807	430.25	604.16	14.139	6.6735	18.511	672.12	0.20038	3.8559e-06	0.068982	supercritical
55.000	46.000	25.520	0.039186	442.16	622.42	14.474	6.6632	18.000	675.12	0.20080	3.8252e-06	0.068383	supercritical
56.000	46.000	24.663	0.040546	453.67	640.18	14.794	6.6540	17.531	678.55	0.20051	3.8015e-06	0.067896	supercritical
57.000	46.000	23.873	0.041889	464.80	657.49	15.101	6.6459	17.102	682.30	0.19963	3.7837e-06	0.067509	supercritical
58.000	46.000	23.141	0.043214	475.61	674.39	15.395	6.6390	16.710	686.31	0.19828	3.7709e-06	0.067208	supercritical
59.000	46.000	22.461	0.044522	486.12	690.92	15.677	6.6333	16.353	690.52	0.19655	3.7625e-06	0.066984	supercritical
60.000	46.000	21.828	0.045813	496.37	707.11	15.949	6.6289	16.028	694.87	0.19450	3.7578e-06	0.066826	supercritical
61.000	46.000	21.237	0.047088	506.38	722.99	16.212	6.6258	15.731	699.32	0.19220	3.7563e-06	0.066727	supercritical
62.000	46.000	20.683	0.048348	516.18	738.58	16.465	6.6239	15.461	703.86	0.18971	3.7575e-06	0.066681	supercritical
63.000	46.000	20.164	0.049594	525.78	753.92	16.711	6.6232	15.213	708.44	0.18705	3.7612e-06	0.066681	supercritical
64.000	46.000	19.675	0.050827	535.21	769.02	16.949	6.6237	14.987	713.06	0.18428	3.7671e-06	0.066722	supercritical
65.000	46.000	19.214	0.052046	544.49	783.90	17.179	6.6254	14.780	717.69	0.18141	3.7748e-06	0.066800	supercritical
66.000	46.000	18.778	0.053253	553.62	798.58	17.403	6.6282	14.590	722.32	0.17847	3.7842e-06	0.066912	supercritical
67.000	46.000	18.366	0.054449	562.62	813.08	17.622	6.6321	14.416	726.95	0.17548	3.7950e-06	0.067054	supercritical
68.000	46.000	17.975	0.055634	571.50	827.42	17.834	6.6372	14.256	731.57	0.17246	3.8071e-06	0.067223	supercritical
69.000	46.000	17.603	0.056809	580.28	841.60	18.041	6.6433	14.108	736.16	0.16942	3.8204e-06	0.067418	supercritical
70.000	46.000	17.249	0.057973	588.96	855.64	18.243	6.6504	13.972	740.72	0.16636	3.8348e-06	0.067634	supercritical
71.000	46.000	16.912	0.059129	597.55	869.55	18.440	6.6586	13.847	745.25	0.16330	3.8501e-06	0.067872	supercritical
72.000	46.000	16.590	0.060276	606.07	883.34	18.633	6.6677	13.732	749.75	0.16026	3.8662e-06	0.068129	supercritical
73.000	46.000	16.283	0.061415	614.50	897.01	18.822	6.6778	13.625	754.20	0.15722	3.8830e-06	0.068404	supercritical
