Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
16.000	60.000	79.953	0.012507	-48.978	26.066	-2.8269	5.3040	6.9487	1416.5	-0.15640	2.8668e-05	0.10596	liquid
17.000	60.000	79.286	0.012612	-42.526	33.149	-2.3975	5.3910	7.2206	1402.9	-0.14926	2.5855e-05	0.10779	liquid
18.000	60.000	78.596	0.012723	-35.829	40.512	-1.9768	5.4782	7.5073	1388.8	-0.14218	2.3509e-05	0.10943	liquid
19.000	60.000	77.879	0.012840	-28.876	48.166	-1.5630	5.5625	7.8040	1374.0	-0.13526	2.1525e-05	0.11086	liquid
20.000	60.000	77.137	0.012964	-21.661	56.123	-1.1549	5.6437	8.1101	1358.6	-0.12852	1.9828e-05	0.11209	liquid
21.000	60.000	76.367	0.013095	-14.178	64.390	-0.75164	5.7222	8.4256	1342.4	-0.12194	1.8361e-05	0.11313	liquid
22.000	60.000	75.570	0.013233	-6.4192	72.977	-0.35221	5.7982	8.7508	1325.6	-0.11550	1.7082e-05	0.11398	liquid
23.000	60.000	74.744	0.013379	1.6211	81.895	0.044135	5.8716	9.0859	1308.0	-0.10917	1.5958e-05	0.11464	liquid
24.000	60.000	73.889	0.013534	9.9497	91.152	0.43808	5.9420	9.4311	1289.8	-0.10294	1.4964e-05	0.11513	liquid
25.000	60.000	73.004	0.013698	18.573	100.76	0.83025	6.0090	9.7865	1270.9	-0.096774	1.4077e-05	0.11544	liquid
26.000	60.000	72.087	0.013872	27.496	110.73	1.2212	6.0724	10.153	1251.3	-0.090649	1.3282e-05	0.11560	liquid
27.000	60.000	71.137	0.014057	36.725	121.07	1.6114	6.1319	10.530	1231.2	-0.084533	1.2565e-05	0.11559	liquid
28.000	60.000	70.153	0.014254	46.266	131.79	2.0013	6.1874	10.919	1210.4	-0.078390	1.1914e-05	0.11543	liquid
29.000	60.000	69.134	0.014465	56.125	142.91	2.3915	6.2388	11.322	1189.0	-0.072184	1.1320e-05	0.11512	liquid
30.000	60.000	68.079	0.014689	66.308	154.44	2.7823	6.2860	11.738	1167.1	-0.065878	1.0775e-05	0.11467	liquid
31.000	60.000	66.985	0.014929	76.822	166.39	3.1742	6.3293	12.170	1144.7	-0.059430	1.0272e-05	0.11409	liquid
32.000	60.000	65.850	0.015186	87.672	178.79	3.5676	6.3686	12.619	1121.7	-0.052802	9.8066e-06	0.11338	liquid
33.000	60.000	64.674	0.015462	98.866	191.64	3.9630	6.4043	13.085	1098.3	-0.045952	9.3730e-06	0.11255	liquid
34.000	60.000	63.455	0.015759	110.41	204.96	4.3608	6.4366	13.571	1074.5	-0.038841	8.9675e-06	0.11162	supercritical
35.000	60.000	62.190	0.016080	122.31	218.79	4.7614	6.4658	14.075	1050.4	-0.031433	8.5869e-06	0.11061	supercritical
36.000	60.000	60.878	0.016426	134.56	233.12	5.1652	6.4923	14.598	1026.1	-0.023694	8.2285e-06	0.10948	supercritical
37.000	60.000	59.520	0.016801	147.18	247.99	5.5725	6.5163	15.138	1001.7	-0.015600	7.8900e-06	0.10826	supercritical
38.000	60.000	58.113	0.017208	160.16	263.40	5.9836	6.5383	15.692	977.30	-0.0071340	7.5696e-06	0.10693	supercritical
39.000	60.000	56.660	0.017649	173.48	279.38	6.3985	6.5586	16.255	953.17	0.0017050	7.2659e-06	0.10551	supercritical
40.000	60.000	55.163	0.018128	187.14	295.91	6.8171	6.5775	16.819	929.47	0.010901	6.9781e-06	0.10399	supercritical
41.000	60.000	53.625	0.018648	201.12	313.01	7.2393	6.5953	17.372	906.44	0.020414	6.7055e-06	0.10240	supercritical
42.000	60.000	52.052	0.019212	215.38	330.65	7.6643	6.6122	17.902	884.34	0.030182	6.4479e-06	0.10072	supercritical
43.000	60.000	50.452	0.019821	229.88	348.80	8.0914	6.6281	18.393	863.43	0.040114	6.2054e-06	0.098979	supercritical
44.000	60.000	48.836	0.020477	244.56	367.42	8.5194	6.6431	18.828	843.94	0.050099	5.9782e-06	0.097182	supercritical
45.000	60.000	47.214	0.021180	259.35	386.43	8.9467	6.6569	19.192	826.10	0.060003	5.7667e-06	0.095342	supercritical
46.000	60.000	45.601	0.021930	274.20	405.77	9.3718	6.6693	19.473	810.07	0.069687	5.5711e-06	0.093473	supercritical
47.000	60.000	44.009	0.022723	289.01	425.35	9.7927	6.6799	19.661	795.94	0.079009	5.3917e-06	0.091590	supercritical
48.000	60.000	42.452	0.023556	303.73	445.07	10.208	6.6886	19.756	783.75	0.087839	5.2284e-06	0.089696	supercritical
49.000	60.000	40.941	0.024426	318.28	464.83	10.615	6.6951	19.760	773.46	0.096063	5.0810e-06	0.087763	supercritical
50.000	60.000	39.485	0.025326	332.60	484.56	11.014	6.6995	19.680	764.97	0.10359	4.9489e-06	0.085602	supercritical
51.000	60.000	38.092	0.026252	346.65	504.17	11.402	6.7019	19.528	758.16	0.11037	4.8315e-06	0.084114	supercritical
52.000	60.000	36.766	0.027199	360.40	523.59	11.779	6.7026	19.318	752.88	0.11635	4.7277e-06	0.082739	supercritical
53.000	60.000	35.510	0.028161	373.82	542.79	12.145	6.7017	19.063	748.95	0.12154	4.6366e-06	0.081482	supercritical
54.000	60.000	34.323	0.029135	386.90	561.71	12.499	6.6998	18.777	746.21	0.12595	4.5570e-06	0.080344	supercritical
55.000	60.000	33.206	0.030115	399.64	580.34	12.841	6.6971	18.470	744.51	0.12961	4.4880e-06	0.079321	supercritical
56.000	60.000	32.155	0.031099	412.05	598.65	13.171	6.6940	18.153	743.70	0.13257	4.4283e-06	0.078411	supercritical
57.000	60.000	31.168	0.032085	424.13	616.64	13.489	6.6909	17.835	743.65	0.13488	4.3771e-06	0.077607	supercritical
58.000	60.000	30.240	0.033069	435.91	634.32	13.796	6.6878	17.520	744.24	0.13660	4.3334e-06	0.076903	supercritical
59.000	60.000	29.369	0.034050	447.39	651.68	14.093	6.6852	17.213	745.39	0.13780	4.2964e-06	0.076290	supercritical
60.000	60.000	28.550	0.035026	458.59	668.75	14.380	6.6830	16.918	746.99	0.13853	4.2653e-06	0.075764	supercritical
61.000	60.000	27.779	0.035998	469.53	685.52	14.657	6.6815	16.636	748.98	0.13885	4.2394e-06	0.075316	supercritical
62.000	60.000	27.053	0.036964	480.24	702.02	14.926	6.6808	16.368	751.29	0.13880	4.2182e-06	0.074939	supercritical
63.000	60.000	26.369	0.037923	490.72	718.26	15.186	6.6809	16.115	753.87	0.13845	4.2012e-06	0.074628	supercritical
64.000	60.000	25.723	0.038876	501.00	734.26	15.437	6.6818	15.878	756.67	0.13782	4.1878e-06	0.074378	supercritical
65.000	60.000	25.112	0.039822	511.09	750.02	15.682	6.6837	15.655	759.66	0.13695	4.1778e-06	0.074182	supercritical
66.000	60.000	24.533	0.040761	521.01	765.57	15.919	6.6866	15.446	762.80	0.13589	4.1706e-06	0.074036	supercritical
67.000	60.000	23.985	0.041693	530.76	780.92	16.150	6.6904	15.251	766.07	0.13466	4.1661e-06	0.073937	supercritical
68.000	60.000	23.464	0.042619	540.37	796.08	16.375	6.6952	15.068	769.43	0.13328	4.1640e-06	0.073879	supercritical
69.000	60.000	22.969	0.043537	549.84	811.06	16.593	6.7009	14.898	772.88	0.13177	4.1640e-06	0.073859	supercritical
70.000	60.000	22.497	0.044450	559.18	825.88	16.807	6.7076	14.739	776.39	0.13017	4.1659e-06	0.073875	supercritical
71.000	60.000	22.048	0.045356	568.41	840.54	17.015	6.7152	14.591	779.95	0.12847	4.1695e-06	0.073924	supercritical
72.000	60.000	21.619	0.046255	577.53	855.06	17.218	6.7238	14.454	783.55	0.12671	4.1747e-06	0.074003	supercritical
73.000	60.000	21.209	0.047149	586.56	869.45	17.416	6.7333	14.325	787.17	0.12488	4.1813e-06	0.074110	supercritical
74.000	60.000	20.817	0.048037	595.49	883.72	17.610	6.7438	14.205	790.82	0.12301	4.1892e-06	0.074242	supercritical
75.000	60.000	20.442	0.048920	604.35	897.87	17.800	6.7551	14.094	794.47	0.12109	4.1983e-06	0.074398	supercritical
76.000	60.000	20.082	0.049797	613.13	911.91	17.986	6.7673	13.990	798.13	0.11915	4.2084e-06	0.074577	supercritical
77.000	60.000	19.736	0.050669	621.84	925.85	18.168	6.7803	13.894	801.79	0.11719	4.2195e-06	0.074776	supercritical
78.000	60.000	19.404	0.051536	630.48	939.70	18.347	6.7941	13.804	805.45	0.11520	4.2315e-06	0.074995	supercritical
79.000	60.000	19.085	0.052398	639.07	953.46	18.522	6.8088	13.720	809.09	0.11321	4.2444e-06	0.075232	supercritical
80.000	60.000	18.777	0.053256	647.61	967.14	18.695	6.8242	13.643	812.73	0.11121	4.2579e-06	0.075486	supercritical
81.000	60.000	18.481	0.054109	656.09	980.75	18.864	6.8404	13.571	816.35	0.10921	4.2722e-06	0.075756	supercritical
82.000	60.000	18.196	0.054958	664.54	994.28	19.030	6.8573	13.504	819.96	0.10721	4.2871e-06	0.076041	supercritical
83.000	60.000	17.920	0.055803	672.94	1007.8	19.193	6.8749	13.441	823.54	0.10522	4.3027e-06	0.076340	supercritical
84.000	60.000	17.654	0.056643	681.31	1021.2	19.354	6.8932	13.384	827.11	0.10323	4.3187e-06	0.076653	supercritical
85.000	60.000	17.397	0.057480	689.64	1034.5	19.512	6.9122	13.330	830.66	0.10126	4.3353e-06	0.076979	supercritical
86.000	60.000	17.149	0.058314	697.95	1047.8	19.667	6.9317	13.281	834.18	0.099299	4.3523e-06	0.077317	supercritical
87.000	60.000	16.908	0.059143	706.23	1061.1	19.821	6.9519	13.235	837.68	0.097353	4.3698e-06	0.077666	supercritical
88.000	60.000	16.675	0.059969	714.49	1074.3	19.972	6.9726	13.193	841.16	0.095423	4.3876e-06	0.078026	supercritical
89.000	60.000	16.449	0.060792	722.72	1087.5	20.120	6.9939	13.155	844.62	0.093510	4.4058e-06	0.078397	supercritical
90.000	60.000	16.231	0.061612	730.94	1100.6	20.267	7.0157	13.119	848.06	0.091617	4.4244e-06	0.078778	supercritical
91.000	60.000	16.018	0.062429	739.14	1113.7	20.412	7.0380	13.086	851.47	0.089744	4.4433e-06	0.079169	supercritical
92.000	60.000	15.812	0.063242	747.33	1126.8	20.555	7.0608	13.057	854.85	0.087892	4.4625e-06	0.079569	supercritical
93.000	60.000	15.612	0.064053	755.51	1139.8	20.696	7.0840	13.029	858.22	0.086061	4.4820e-06	0.079977	supercritical
94.000	60.000	15.418	0.064861	763.68	1152.8	20.835	7.1076	13.005	861.56	0.084253	4.5017e-06	0.080394	supercritical
95.000	60.000	15.229	0.065666	771.84	1165.8	20.973	7.1317	12.982	864.88	0.082468	4.5217e-06	0.080819	supercritical
96.000	60.000	15.045	0.066469	780.00	1178.8	21.108	7.1561	12.962	868.18	0.080706	4.5419e-06	0.081252	supercritical
97.000	60.000	14.866	0.067269	788.15	1191.8	21.243	7.1808	12.944	871.45	0.078967	4.5623e-06	0.081693	supercritical
98.000	60.000	14.692	0.068066	796.30	1204.7	21.375	7.2059	12.928	874.71	0.077253	4.5830e-06	0.082140	supercritical
99.000	60.000	14.522	0.068862	804.45	1217.6	21.507	7.2313	12.914	877.94	0.075563	4.6037e-06	0.082595	supercritical
100.00	60.000	14.357	0.069655	812.60	1230.5	21.636	7.2570	12.902	881.15	0.073896	4.6247e-06	0.083056	supercritical
101.00	60.000	14.195	0.070446	820.75	1243.4	21.765	7.2829	12.891	884.34	0.072254	4.6458e-06	0.083524	supercritical
102.00	60.000	14.038	0.071234	828.91	1256.3	21.892	7.3091	12.882	887.51	0.070637	4.6671e-06	0.083998	supercritical
103.00	60.000	13.885	0.072021	837.07	1269.2	22.017	7.3355	12.874	890.67	0.069044	4.6885e-06	0.084478	supercritical
104.00	60.000	13.735	0.072805	845.23	1282.1	22.142	7.3621	12.868	893.80	0.067474	4.7101e-06	0.084964	supercritical
105.00	60.000	13.589	0.073588	853.40	1294.9	22.265	7.3888	12.863	896.91	0.065929	4.7318e-06	0.085455	supercritical
106.00	60.000	13.447	0.074369	861.58	1307.8	22.387	7.4158	12.859	900.01	0.064409	4.7535e-06	0.085952	supercritical
107.00	60.000	13.307	0.075147	869.76	1320.6	22.507	7.4429	12.856	903.09	0.062911	4.7754e-06	0.086455	supercritical
108.00	60.000	13.171	0.075924	877.95	1333.5	22.627	7.4701	12.855	906.15	0.061438	4.7974e-06	0.086962	supercritical
109.00	60.000	13.038	0.076700	886.16	1346.4	22.745	7.4974	12.855	909.20	0.059988	4.8195e-06	0.087474	supercritical
110.00	60.000	12.908	0.077473	894.37	1359.2	22.863	7.5248	12.855	912.23	0.058561	4.8417e-06	0.087991	supercritical
111.00	60.000	12.780	0.078245	902.59	1372.1	22.979	7.5523	12.857	915.24	0.057158	4.8639e-06	0.088512	supercritical
112.00	60.000	12.656	0.079015	910.83	1384.9	23.094	7.5799	12.859	918.24	0.055777	4.8863e-06	0.089038	supercritical
113.00	60.000	12.534	0.079784	919.08	1397.8	23.209	7.6075	12.863	921.22	0.054418	4.9086e-06	0.089569	supercritical
114.00	60.000	12.414	0.080551	927.34	1410.6	23.322	7.6351	12.867	924.19	0.053082	4.9311e-06	0.090103	supercritical
115.00	60.000	12.298	0.081317	935.62	1423.5	23.434	7.6628	12.872	927.15	0.051767	4.9536e-06	0.090641	supercritical
116.00	60.000	12.183	0.082082	943.90	1436.4	23.546	7.6905	12.877	930.09	0.050474	4.9762e-06	0.091183	supercritical
117.00	60.000	12.071	0.082844	952.21	1449.3	23.656	7.7181	12.884	933.01	0.049203	4.9988e-06	0.091729	supercritical
118.00	60.000	11.961	0.083606	960.52	1462.2	23.766	7.7458	12.890	935.93	0.047952	5.0215e-06	0.092278	supercritical
119.00	60.000	11.853	0.084366	968.86	1475.1	23.875	7.7734	12.898	938.83	0.046722	5.0442e-06	0.092831	supercritical
120.00	60.000	11.747	0.085125	977.20	1488.0	23.983	7.8010	12.906	941.72	0.045513	5.0670e-06	0.093387	supercritical
121.00	60.000	11.644	0.085883	985.57	1500.9	24.090	7.8285	12.914	944.60	0.044323	5.0898e-06	0.093946	supercritical
122.00	60.000	11.542	0.086639	993.95	1513.8	24.196	7.8560	12.923	947.46	0.043153	5.1126e-06	0.094509	supercritical
123.00	60.000	11.442	0.087395	1002.3	1526.7	24.302	7.8834	12.933	950.32	0.042003	5.1355e-06	0.095074	supercritical
124.00	60.000	11.344	0.088149	1010.8	1539.7	24.407	7.9107	12.943	953.16	0.040871	5.1584e-06	0.095642	supercritical
125.00	60.000	11.248	0.088902	1019.2	1552.6	24.511	7.9380	12.953	955.99	0.039758	5.1813e-06	0.096212	supercritical
126.00	60.000	11.154	0.089654	1027.6	1565.6	24.614	7.9651	12.963	958.82	0.038664	5.2042e-06	0.096786	supercritical
127.00	60.000	11.061	0.090404	1036.1	1578.5	24.716	7.9922	12.974	961.63	0.037587	5.2272e-06	0.097361	supercritical
128.00	60.000	10.970	0.091154	1044.6	1591.5	24.818	8.0191	12.986	964.43	0.036528	5.2502e-06	0.097939	supercritical
129.00	60.000	10.881	0.091903	1053.1	1604.5	24.919	8.0459	12.997	967.22	0.035487	5.2732e-06	0.098520	supercritical
130.00	60.000	10.793	0.092651	1061.6	1617.5	25.020	8.0726	13.009	970.00	0.034463	5.2962e-06	0.099102	supercritical
131.00	60.000	10.707	0.093397	1070.1	1630.5	25.120	8.0992	13.021	972.78	0.033455	5.3192e-06	0.099687	supercritical
132.00	60.000	10.622	0.094143	1078.7	1643.5	25.219	8.1256	13.034	975.54	0.032464	5.3423e-06	0.10027	supercritical
133.00	60.000	10.539	0.094888	1087.3	1656.6	25.317	8.1519	13.046	978.30	0.031490	5.3653e-06	0.10086	supercritical
134.00	60.000	10.457	0.095632	1095.8	1669.6	25.415	8.1780	13.059	981.04	0.030531	5.3884e-06	0.10145	supercritical
135.00	60.000	10.376	0.096375	1104.5	1682.7	25.512	8.2040	13.072	983.78	0.029587	5.4115e-06	0.10204	supercritical
136.00	60.000	10.297	0.097117	1113.1	1695.8	25.608	8.2298	13.085	986.51	0.028659	5.4345e-06	0.10264	supercritical
137.00	60.000	10.219	0.097858	1121.7	1708.9	25.704	8.2554	13.098	989.23	0.027746	5.4576e-06	0.10323	supercritical
138.00	60.000	10.142	0.098598	1130.4	1722.0	25.800	8.2809	13.111	991.95	0.026847	5.4807e-06	0.10383	supercritical
139.00	60.000	10.067	0.099338	1139.1	1735.1	25.894	8.3062	13.125	994.65	0.025963	5.5038e-06	0.10442	supercritical
140.00	60.000	9.9923	0.10008	1147.8	1748.2	25.988	8.3314	13.139	997.35	0.025093	5.5268e-06	0.10502	supercritical
141.00	60.000	9.9192	0.10081	1156.5	1761.4	26.082	8.3563	13.152	1000.0	0.024236	5.5499e-06	0.10562	supercritical
142.00	60.000	9.8472	0.10155	1165.2	1774.5	26.175	8.3811	13.166	1002.7	0.023393	5.5730e-06	0.10622	supercritical
143.00	60.000	9.7763	0.10229	1174.0	1787.7	26.267	8.4057	13.180	1005.4	0.022564	5.5961e-06	0.10682	supercritical
144.00	60.000	9.7065	0.10302	1182.7	1800.9	26.359	8.4301	13.194	1008.1	0.021747	5.6191e-06	0.10743	supercritical
145.00	60.000	9.6377	0.10376	1191.5	1814.1	26.451	8.4544	13.208	1010.7	0.020944	5.6422e-06	0.10803	supercritical
146.00	60.000	9.5700	0.10449	1200.3	1827.3	26.542	8.4784	13.222	1013.4	0.020152	5.6652e-06	0.10863	supercritical
147.00	60.000	9.5033	0.10523	1209.2	1840.5	26.632	8.5022	13.236	1016.0	0.019373	5.6883e-06	0.10924	supercritical
148.00	60.000	9.4375	0.10596	1218.0	1853.8	26.722	8.5259	13.250	1018.7	0.018606	5.7113e-06	0.10984	supercritical
149.00	60.000	9.3727	0.10669	1226.9	1867.0	26.811	8.5493	13.264	1021.3	0.017851	5.7344e-06	0.11045	supercritical
150.00	60.000	9.3089	0.10742	1235.8	1880.3	26.900	8.5726	13.278	1023.9	0.017107	5.7574e-06	0.11106	supercritical
151.00	60.000	9.2460	0.10815	1244.7	1893.6	26.988	8.5956	13.292	1026.6	0.016375	5.7804e-06	0.11166	supercritical
152.00	60.000	9.1840	0.10889	1253.6	1906.9	27.076	8.6185	13.306	1029.2	0.015654	5.8034e-06	0.11227	supercritical
153.00	60.000	9.1228	0.10961	1262.5	1920.2	27.163	8.6411	13.320	1031.8	0.014943	5.8264e-06	0.11288	supercritical
154.00	60.000	9.0626	0.11034	1271.5	1933.5	27.250	8.6636	13.334	1034.4	0.014243	5.8494e-06	0.11348	supercritical
155.00	60.000	9.0031	0.11107	1280.4	1946.9	27.336	8.6858	13.348	1037.0	0.013554	5.8723e-06	0.11409	supercritical
156.00	60.000	8.9445	0.11180	1289.4	1960.2	27.422	8.7079	13.362	1039.6	0.012875	5.8953e-06	0.11470	supercritical
157.00	60.000	8.8867	0.11253	1298.4	1973.6	27.508	8.7297	13.376	1042.2	0.012206	5.9182e-06	0.11531	supercritical
158.00	60.000	8.8296	0.11325	1307.4	1987.0	27.593	8.7514	13.390	1044.7	0.011546	5.9412e-06	0.11592	supercritical
159.00	60.000	8.7734	0.11398	1316.5	2000.4	27.677	8.7728	13.404	1047.3	0.010897	5.9641e-06	0.11652	supercritical
160.00	60.000	8.7179	0.11471	1325.5	2013.8	27.761	8.7940	13.418	1049.9	0.010256	5.9870e-06	0.11713	supercritical
161.00	60.000	8.6631	0.11543	1334.6	2027.2	27.845	8.8150	13.432	1052.4	0.0096255	6.0098e-06	0.11774	supercritical
162.00	60.000	8.6090	0.11616	1343.7	2040.7	27.928	8.8358	13.446	1055.0	0.0090036	6.0327e-06	0.11835	supercritical
163.00	60.000	8.5557	0.11688	1352.8	2054.1	28.011	8.8565	13.459	1057.6	0.0083906	6.0556e-06	0.11895	supercritical
164.00	60.000	8.5030	0.11761	1361.9	2067.6	28.093	8.8769	13.473	1060.1	0.0077863	6.0784e-06	0.11956	supercritical
