Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
16.000	55.000	79.622	0.012559	-48.445	20.631	-2.7749	5.3075	6.9916	1402.3	-0.15550	2.7960e-05	0.10554	liquid
17.000	55.000	78.942	0.012668	-41.912	27.760	-2.3428	5.3947	7.2706	1388.5	-0.14822	2.5223e-05	0.10732	liquid
18.000	55.000	78.235	0.012782	-35.124	35.177	-1.9189	5.4816	7.5643	1374.0	-0.14100	2.2938e-05	0.10890	liquid
19.000	55.000	77.502	0.012903	-28.074	42.892	-1.5018	5.5651	7.8685	1358.7	-0.13396	2.1004e-05	0.11028	liquid
20.000	55.000	76.741	0.013031	-20.752	50.917	-1.0903	5.6455	8.1827	1342.8	-0.12708	1.9347e-05	0.11145	liquid
21.000	55.000	75.952	0.013166	-13.153	59.261	-0.68323	5.7233	8.5073	1326.1	-0.12036	1.7914e-05	0.11243	liquid
22.000	55.000	75.133	0.013310	-5.2683	67.935	-0.27977	5.7984	8.8428	1308.6	-0.11375	1.6663e-05	0.11322	liquid
23.000	55.000	74.283	0.013462	2.9097	76.950	0.12091	5.8709	9.1895	1290.3	-0.10725	1.5563e-05	0.11383	liquid
24.000	55.000	73.402	0.013624	11.389	86.318	0.51954	5.9405	9.5479	1271.3	-0.10082	1.4588e-05	0.11426	liquid
25.000	55.000	72.488	0.013795	20.176	96.050	0.91678	6.0067	9.9184	1251.6	-0.094433	1.3719e-05	0.11451	liquid
26.000	55.000	71.540	0.013978	29.279	106.16	1.3132	6.0693	10.302	1231.2	-0.088055	1.2938e-05	0.11460	liquid
27.000	55.000	70.556	0.014173	38.706	116.66	1.7094	6.1281	10.699	1210.1	-0.081650	1.2232e-05	0.11452	liquid
28.000	55.000	69.534	0.014381	48.466	127.56	2.1059	6.1828	11.112	1188.3	-0.075177	1.1591e-05	0.11429	liquid
29.000	55.000	68.473	0.014604	58.565	138.89	2.5033	6.2334	11.541	1165.8	-0.068593	1.1004e-05	0.11391	liquid
30.000	55.000	67.371	0.014843	69.014	150.65	2.9021	6.2800	11.989	1142.7	-0.061852	1.0465e-05	0.11338	liquid
31.000	55.000	66.225	0.015100	79.823	162.87	3.3028	6.3226	12.457	1119.0	-0.054904	9.9663e-06	0.11271	liquid
32.000	55.000	65.033	0.015377	91.001	175.57	3.7059	6.3614	12.948	1094.6	-0.047699	9.5032e-06	0.11191	liquid
33.000	55.000	63.792	0.015676	102.56	188.78	4.1122	6.3967	13.463	1069.8	-0.040184	9.0708e-06	0.11100	liquid
34.000	55.000	62.500	0.016000	114.51	202.51	4.5221	6.4288	14.004	1044.4	-0.032310	8.6653e-06	0.11000	supercritical
35.000	55.000	61.155	0.016352	126.86	216.80	4.9362	6.4580	14.573	1018.7	-0.024025	8.2834e-06	0.10887	supercritical
36.000	55.000	59.753	0.016735	139.62	231.66	5.3550	6.4848	15.169	992.70	-0.015285	7.9225e-06	0.10762	supercritical
37.000	55.000	58.295	0.017154	152.79	247.14	5.7790	6.5095	15.791	966.57	-0.0060544	7.5805e-06	0.10626	supercritical
38.000	55.000	56.778	0.017613	166.38	263.25	6.2086	6.5325	16.433	940.49	0.0036877	7.2558e-06	0.10478	supercritical
