Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
20.000	2.0000	4.8296	0.20706	66.362	107.77	12.455	3.1177	5.2952	264.83	0.10544	3.6215e-06	0.026404	vapor
21.000	2.0000	4.5940	0.21768	69.528	113.06	12.713	3.1178	5.2856	271.45	0.096447	3.7340e-06	0.027198	vapor
22.000	2.0000	4.3807	0.22828	72.690	118.35	12.958	3.1179	5.2772	277.89	0.088275	3.8443e-06	0.027980	vapor
23.000	2.0000	4.1867	0.23885	75.848	123.62	13.193	3.1180	5.2700	284.17	0.080811	3.9526e-06	0.028749	vapor
24.000	2.0000	4.0094	0.24942	79.002	128.89	13.417	3.1180	5.2637	290.31	0.073965	4.0589e-06	0.029508	vapor
25.000	2.0000	3.8467	0.25996	82.154	134.15	13.632	3.1181	5.2581	296.31	0.067662	4.1633e-06	0.030255	vapor
26.000	2.0000	3.6969	0.27050	85.302	139.40	13.838	3.1181	5.2532	302.18	0.061838	4.2661e-06	0.030994	vapor
27.000	2.0000	3.5584	0.28102	88.449	144.65	14.036	3.1182	5.2488	307.94	0.056441	4.3672e-06	0.031723	vapor
28.000	2.0000	3.4301	0.29153	91.593	149.90	14.227	3.1182	5.2449	313.58	0.051425	4.4667e-06	0.032443	vapor
29.000	2.0000	3.3108	0.30204	94.735	155.14	14.411	3.1182	5.2414	319.12	0.046750	4.5648e-06	0.033156	vapor
30.000	2.0000	3.1997	0.31253	97.876	160.38	14.588	3.1183	5.2382	324.55	0.042382	4.6615e-06	0.033861	vapor
31.000	2.0000	3.0958	0.32302	101.02	165.62	14.760	3.1183	5.2354	329.90	0.038293	4.7569e-06	0.034559	vapor
32.000	2.0000	2.9985	0.33350	104.15	170.85	14.926	3.1183	5.2328	335.15	0.034456	4.8509e-06	0.035250	vapor
33.000	2.0000	2.9072	0.34398	107.29	176.09	15.087	3.1183	5.2304	340.32	0.030849	4.9438e-06	0.035934	vapor
34.000	2.0000	2.8213	0.35445	110.42	181.31	15.243	3.1183	5.2283	345.41	0.027451	5.0355e-06	0.036612	vapor
35.000	2.0000	2.7404	0.36491	113.56	186.54	15.395	3.1183	5.2263	350.43	0.024246	5.1262e-06	0.037284	vapor
36.000	2.0000	2.6640	0.37537	116.69	191.77	15.542	3.1183	5.2245	355.37	0.021217	5.2157e-06	0.037951	vapor
37.000	2.0000	2.5918	0.38583	119.82	196.99	15.685	3.1183	5.2228	360.24	0.018350	5.3043e-06	0.038612	vapor
38.000	2.0000	2.5235	0.39628	122.96	202.21	15.825	3.1183	5.2212	365.04	0.015633	5.3919e-06	0.039267	vapor
39.000	2.0000	2.4586	0.40673	126.09	207.43	15.960	3.1183	5.2198	369.78	0.013054	5.4785e-06	0.039918	vapor
40.000	2.0000	2.3971	0.41717	129.22	212.65	16.092	3.1183	5.2185	374.45	0.010604	5.5643e-06	0.040563	vapor
