Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
20.000	574.00	261.00	0.0038315	54.779	274.70	0.97553	3.2111	4.1018	1054.3	-0.080043	2.5528e-05	0.19849	supercritical
21.000	574.00	259.14	0.0038590	57.342	278.85	1.1777	3.2551	4.1837	1052.5	-0.078365	2.3936e-05	0.19865	supercritical
22.000	574.00	257.28	0.0038867	59.971	283.07	1.3741	3.2937	4.2595	1050.5	-0.076851	2.2608e-05	0.19854	supercritical
23.000	574.00	255.44	0.0039147	62.659	287.37	1.5650	3.3278	4.3300	1048.5	-0.075477	2.1489e-05	0.19820	supercritical
24.000	574.00	253.62	0.0039430	65.401	291.73	1.7507	3.3577	4.3956	1046.3	-0.074220	2.0540e-05	0.19767	supercritical
25.000	574.00	251.80	0.0039715	68.193	296.15	1.9314	3.3842	4.4570	1044.0	-0.073064	1.9728e-05	0.19696	supercritical
26.000	574.00	249.99	0.0040002	71.031	300.64	2.1073	3.4075	4.5146	1041.7	-0.071995	1.9030e-05	0.19610	supercritical
27.000	574.00	248.19	0.0040291	73.910	305.18	2.2787	3.4280	4.5686	1039.3	-0.071002	1.8426e-05	0.19511	supercritical
28.000	574.00	246.41	0.0040583	76.828	309.78	2.4458	3.4461	4.6194	1037.0	-0.070075	1.7901e-05	0.19401	supercritical
29.000	574.00	244.63	0.0040878	79.781	314.42	2.6087	3.4621	4.6673	1034.6	-0.069207	1.7442e-05	0.19282	supercritical
30.000	574.00	242.87	0.0041175	82.766	319.11	2.7677	3.4761	4.7125	1032.2	-0.068391	1.7040e-05	0.19155	supercritical
31.000	574.00	241.11	0.0041474	85.782	323.85	2.9230	3.4884	4.7553	1029.9	-0.067622	1.6686e-05	0.19022	supercritical
