Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
20.000	541.00	257.10	0.0038895	53.397	263.82	1.0683	3.2137	4.1187	1027.6	-0.080438	2.3860e-05	0.18999	supercritical
21.000	541.00	255.20	0.0039185	55.990	267.98	1.2713	3.2565	4.2016	1025.7	-0.078711	2.2449e-05	0.19006	supercritical
22.000	541.00	253.31	0.0039478	58.648	272.22	1.4685	3.2942	4.2785	1023.6	-0.077151	2.1269e-05	0.18987	supercritical
23.000	541.00	251.43	0.0039773	61.365	276.54	1.6603	3.3272	4.3500	1021.4	-0.075734	2.0274e-05	0.18946	supercritical
24.000	541.00	249.55	0.0040071	64.134	280.92	1.8469	3.3563	4.4167	1019.2	-0.074437	1.9427e-05	0.18886	supercritical
25.000	541.00	247.69	0.0040373	66.953	285.37	2.0284	3.3818	4.4790	1016.8	-0.073243	1.8703e-05	0.18810	supercritical
26.000	541.00	245.84	0.0040677	69.816	289.88	2.2052	3.4043	4.5374	1014.5	-0.072138	1.8079e-05	0.18720	supercritical
27.000	541.00	244.00	0.0040984	72.720	294.44	2.3775	3.4241	4.5922	1012.1	-0.071111	1.7539e-05	0.18618	supercritical
28.000	541.00	242.17	0.0041294	75.662	299.06	2.5455	3.4415	4.6438	1009.7	-0.070152	1.7069e-05	0.18506	supercritical
29.000	541.00	240.35	0.0041606	78.638	303.73	2.7093	3.4567	4.6924	1007.3	-0.069254	1.6659e-05	0.18385	supercritical
30.000	541.00	238.54	0.0041922	81.646	308.44	2.8691	3.4701	4.7382	1004.9	-0.068410	1.6300e-05	0.18257	supercritical
31.000	541.00	236.74	0.0042240	84.684	313.20	3.0252	3.4818	4.7815	1002.6	-0.067614	1.5984e-05	0.18123	supercritical
