Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
275.00	141.00	771.55	0.0012961	-547.66	-529.39	-1.4539	1.7437	2.1379	1453.8	-0.045424	0.0026011	0.14538	liquid
276.00	141.00	770.85	0.0012973	-545.54	-527.25	-1.4461	1.7471	2.1405	1449.7	-0.045356	0.0025398	0.14515	liquid
277.00	141.00	770.14	0.0012985	-543.42	-525.11	-1.4384	1.7504	2.1432	1445.6	-0.045287	0.0024808	0.14491	liquid
278.00	141.00	769.44	0.0012996	-541.29	-522.96	-1.4306	1.7538	2.1460	1441.6	-0.045218	0.0024239	0.14467	liquid
279.00	141.00	768.74	0.0013008	-539.16	-520.82	-1.4229	1.7572	2.1487	1437.5	-0.045148	0.0023691	0.14444	liquid
280.00	141.00	768.04	0.0013020	-537.03	-518.67	-1.4152	1.7606	2.1515	1433.5	-0.045078	0.0023162	0.14420	liquid
281.00	141.00	767.34	0.0013032	-534.89	-516.51	-1.4076	1.7640	2.1543	1429.5	-0.045007	0.0022652	0.14397	liquid
282.00	141.00	766.64	0.0013044	-532.75	-514.36	-1.3999	1.7674	2.1571	1425.5	-0.044935	0.0022160	0.14373	liquid
283.00	141.00	765.94	0.0013056	-530.61	-512.20	-1.3923	1.7708	2.1599	1421.6	-0.044863	0.0021685	0.14350	liquid
284.00	141.00	765.25	0.0013068	-528.46	-510.04	-1.3846	1.7743	2.1628	1417.6	-0.044791	0.0021225	0.14327	liquid
285.00	141.00	764.55	0.0013080	-526.32	-507.87	-1.3770	1.7777	2.1656	1413.6	-0.044718	0.0020781	0.14304	liquid
286.00	141.00	763.85	0.0013091	-524.17	-505.71	-1.3694	1.7812	2.1685	1409.7	-0.044644	0.0020352	0.14281	liquid
287.00	141.00	763.16	0.0013103	-522.01	-503.54	-1.3619	1.7847	2.1714	1405.8	-0.044570	0.0019937	0.14258	liquid
288.00	141.00	762.46	0.0013115	-519.86	-501.36	-1.3543	1.7882	2.1744	1401.9	-0.044496	0.0019535	0.14235	liquid
289.00	141.00	761.77	0.0013127	-517.70	-499.19	-1.3468	1.7917	2.1773	1398.0	-0.044421	0.0019146	0.14212	liquid
290.00	141.00	761.08	0.0013139	-515.54	-497.01	-1.3392	1.7952	2.1803	1394.1	-0.044345	0.0018769	0.14189	liquid
291.00	141.00	760.38	0.0013151	-513.37	-494.83	-1.3317	1.7987	2.1833	1390.3	-0.044269	0.0018404	0.14167	liquid
