Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
270.00	73.000	771.13	0.0012968	-556.10	-546.64	-1.4848	1.7231	2.1265	1439.0	-0.045445	0.0026978	0.14455	liquid
271.00	73.000	770.40	0.0012980	-553.99	-544.51	-1.4770	1.7264	2.1291	1434.7	-0.045376	0.0026307	0.14430	liquid
272.00	73.000	769.67	0.0012993	-551.86	-542.38	-1.4691	1.7297	2.1317	1430.5	-0.045305	0.0025662	0.14405	liquid
273.00	73.000	768.95	0.0013005	-549.74	-540.25	-1.4613	1.7330	2.1344	1426.3	-0.045235	0.0025042	0.14380	liquid
274.00	73.000	768.22	0.0013017	-547.61	-538.11	-1.4535	1.7363	2.1371	1422.0	-0.045163	0.0024445	0.14355	liquid
275.00	73.000	767.50	0.0013029	-545.48	-535.97	-1.4457	1.7396	2.1398	1417.8	-0.045091	0.0023870	0.14331	liquid
276.00	73.000	766.77	0.0013042	-543.35	-533.83	-1.4379	1.7430	2.1425	1413.7	-0.045018	0.0023317	0.14306	liquid
277.00	73.000	766.05	0.0013054	-541.22	-531.69	-1.4302	1.7463	2.1452	1409.5	-0.044945	0.0022783	0.14282	liquid
278.00	73.000	765.33	0.0013066	-539.08	-529.54	-1.4224	1.7497	2.1480	1405.3	-0.044871	0.0022269	0.14258	liquid
279.00	73.000	764.61	0.0013079	-536.94	-527.39	-1.4147	1.7531	2.1508	1401.2	-0.044796	0.0021773	0.14233	liquid
280.00	73.000	763.89	0.0013091	-534.80	-525.24	-1.4070	1.7565	2.1536	1397.1	-0.044721	0.0021294	0.14209	liquid
281.00	73.000	763.17	0.0013103	-532.65	-523.08	-1.3993	1.7599	2.1564	1392.9	-0.044645	0.0020831	0.14185	liquid
282.00	73.000	762.45	0.0013116	-530.50	-520.93	-1.3917	1.7633	2.1593	1388.8	-0.044568	0.0020385	0.14161	liquid
283.00	73.000	761.73	0.0013128	-528.35	-518.77	-1.3840	1.7668	2.1622	1384.8	-0.044491	0.0019953	0.14137	liquid
284.00	73.000	761.01	0.0013140	-526.19	-516.60	-1.3764	1.7702	2.1651	1380.7	-0.044414	0.0019536	0.14113	liquid
285.00	73.000	760.29	0.0013153	-524.04	-514.44	-1.3688	1.7737	2.1680	1376.6	-0.044336	0.0019132	0.14089	liquid
286.00	73.000	759.57	0.0013165	-521.88	-512.27	-1.3612	1.7772	2.1709	1372.6	-0.044257	0.0018741	0.14065	liquid
287.00	73.000	758.85	0.0013178	-519.71	-510.09	-1.3536	1.7807	2.1739	1368.6	-0.044178	0.0018363	0.14041	liquid
288.00	73.000	758.14	0.0013190	-517.55	-507.92	-1.3460	1.7842	2.1769	1364.6	-0.044098	0.0017997	0.14018	liquid
289.00	73.000	757.42	0.0013203	-515.38	-505.74	-1.3385	1.7877	2.1799	1360.6	-0.044018	0.0017643	0.13994	liquid
290.00	73.000	756.70	0.0013215	-513.21	-503.56	-1.3309	1.7912	2.1829	1356.6	-0.043937	0.0017299	0.13970	liquid
291.00	73.000	755.99	0.0013228	-511.03	-501.37	-1.3234	1.7947	2.1859	1352.6	-0.043856	0.0016966	0.13947	liquid
292.00	73.000	755.27	0.0013240	-508.85	-499.19	-1.3159	1.7983	2.1890	1348.6	-0.043774	0.0016643	0.13923	liquid
