Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
266.00	28.000	771.37	0.0012964	-563.10	-559.47	-1.5109	1.7074	2.1177	1432.0	-0.045489	0.0028182	0.14418	liquid
267.00	28.000	770.63	0.0012976	-560.98	-557.35	-1.5030	1.7106	2.1202	1427.6	-0.045419	0.0027447	0.14392	liquid
268.00	28.000	769.88	0.0012989	-558.86	-555.23	-1.4950	1.7138	2.1228	1423.2	-0.045349	0.0026742	0.14366	liquid
269.00	28.000	769.14	0.0013002	-556.74	-553.10	-1.4871	1.7171	2.1254	1418.8	-0.045277	0.0026065	0.14341	liquid
270.00	28.000	768.40	0.0013014	-554.62	-550.98	-1.4792	1.7204	2.1280	1414.5	-0.045205	0.0025414	0.14315	liquid
271.00	28.000	767.66	0.0013027	-552.50	-548.85	-1.4714	1.7236	2.1306	1410.1	-0.045132	0.0024789	0.14290	liquid
272.00	28.000	766.91	0.0013039	-550.37	-546.72	-1.4635	1.7269	2.1333	1405.8	-0.045058	0.0024188	0.14265	liquid
273.00	28.000	766.17	0.0013052	-548.24	-544.58	-1.4557	1.7303	2.1360	1401.5	-0.044983	0.0023609	0.14239	liquid
274.00	28.000	765.43	0.0013065	-546.10	-542.44	-1.4479	1.7336	2.1387	1397.2	-0.044908	0.0023052	0.14214	liquid
275.00	28.000	764.69	0.0013077	-543.97	-540.30	-1.4401	1.7369	2.1414	1392.9	-0.044832	0.0022516	0.14189	liquid
276.00	28.000	763.95	0.0013090	-541.83	-538.16	-1.4323	1.7403	2.1442	1388.6	-0.044756	0.0021999	0.14164	liquid
277.00	28.000	763.22	0.0013102	-539.68	-536.02	-1.4245	1.7436	2.1469	1384.4	-0.044679	0.0021500	0.14139	liquid
278.00	28.000	762.48	0.0013115	-537.54	-533.87	-1.4168	1.7470	2.1497	1380.1	-0.044601	0.0021019	0.14114	liquid
279.00	28.000	761.74	0.0013128	-535.39	-531.72	-1.4091	1.7504	2.1526	1375.9	-0.044522	0.0020555	0.14089	liquid
280.00	28.000	761.00	0.0013141	-533.24	-529.56	-1.4014	1.7538	2.1554	1371.7	-0.044443	0.0020106	0.14064	liquid
281.00	28.000	760.27	0.0013153	-531.09	-527.41	-1.3937	1.7573	2.1583	1367.5	-0.044363	0.0019673	0.14040	liquid
282.00	28.000	759.53	0.0013166	-528.93	-525.25	-1.3860	1.7607	2.1612	1363.3	-0.044283	0.0019255	0.14015	liquid
283.00	28.000	758.80	0.0013179	-526.77	-523.08	-1.3783	1.7642	2.1641	1359.2	-0.044202	0.0018850	0.13991	liquid
284.00	28.000	758.06	0.0013192	-524.61	-520.92	-1.3707	1.7676	2.1670	1355.0	-0.044120	0.0018459	0.13966	liquid
285.00	28.000	757.33	0.0013204	-522.45	-518.75	-1.3631	1.7711	2.1700	1350.9	-0.044038	0.0018080	0.13942	liquid
286.00	28.000	756.59	0.0013217	-520.28	-516.58	-1.3555	1.7746	2.1730	1346.7	-0.043956	0.0017713	0.13917	liquid
287.00	28.000	755.86	0.0013230	-518.11	-514.40	-1.3479	1.7781	2.1760	1342.6	-0.043872	0.0017359	0.13893	liquid
288.00	28.000	755.13	0.0013243	-515.93	-512.23	-1.3403	1.7816	2.1790	1338.5	-0.043788	0.0017015	0.13869	liquid
289.00	28.000	754.39	0.0013256	-513.76	-510.05	-1.3328	1.7851	2.1820	1334.4	-0.043704	0.0016682	0.13844	liquid
290.00	28.000	753.66	0.0013269	-511.58	-507.86	-1.3252	1.7886	2.1851	1330.4	-0.043619	0.0016359	0.13820	liquid
291.00	28.000	752.93	0.0013281	-509.39	-505.67	-1.3177	1.7922	2.1881	1326.3	-0.043533	0.0016045	0.13796	liquid
292.00	28.000	752.20	0.0013294	-507.21	-503.49	-1.3102	1.7957	2.1912	1322.3	-0.043447	0.0015742	0.13772	liquid
293.00	28.000	751.47	0.0013307	-505.02	-501.29	-1.3027	1.7993	2.1943	1318.2	-0.043361	0.0015447	0.13748	liquid
294.00	28.000	750.74	0.0013320	-502.83	-499.10	-1.2952	1.8029	2.1974	1314.2	-0.043274	0.0015161	0.13724	liquid
295.00	28.000	750.01	0.0013333	-500.63	-496.90	-1.2877	1.8065	2.2006	1310.2	-0.043186	0.0014883	0.13700	liquid
296.00	28.000	749.28	0.0013346	-498.43	-494.70	-1.2803	1.8100	2.2037	1306.2	-0.043098	0.0014613	0.13677	liquid
297.00	28.000	748.55	0.0013359	-496.23	-492.49	-1.2728	1.8137	2.2069	1302.2	-0.043009	0.0014351	0.13653	liquid
298.00	28.000	747.82	0.0013372	-494.03	-490.28	-1.2654	1.8173	2.2101	1298.3	-0.042920	0.0014096	0.13629	liquid
299.00	28.000	747.09	0.0013385	-491.82	-488.07	-1.2580	1.8209	2.2133	1294.3	-0.042830	0.0013849	0.13606	liquid
300.00	28.000	746.36	0.0013398	-489.61	-485.86	-1.2506	1.8245	2.2165	1290.4	-0.042740	0.0013608	0.13582	liquid
301.00	28.000	745.63	0.0013411	-487.39	-483.64	-1.2432	1.8282	2.2198	1286.4	-0.042650	0.0013374	0.13559	liquid
302.00	28.000	744.90	0.0013425	-485.17	-481.42	-1.2359	1.8318	2.2230	1282.5	-0.042559	0.0013146	0.13535	liquid
303.00	28.000	744.17	0.0013438	-482.95	-479.19	-1.2285	1.8355	2.2263	1278.6	-0.042467	0.0012924	0.13512	liquid
304.00	28.000	743.45	0.0013451	-480.73	-476.96	-1.2212	1.8391	2.2296	1274.7	-0.042375	0.0012708	0.13488	liquid
305.00	28.000	742.72	0.0013464	-478.50	-474.73	-1.2138	1.8428	2.2329	1270.8	-0.042283	0.0012498	0.13465	liquid
306.00	28.000	741.99	0.0013477	-476.27	-472.50	-1.2065	1.8465	2.2362	1266.9	-0.042190	0.0012293	0.13442	liquid
307.00	28.000	741.26	0.0013490	-474.04	-470.26	-1.1992	1.8502	2.2395	1263.1	-0.042096	0.0012094	0.13419	liquid
308.00	28.000	740.54	0.0013504	-471.80	-468.02	-1.1919	1.8539	2.2429	1259.2	-0.042003	0.0011900	0.13396	liquid
309.00	28.000	739.81	0.0013517	-469.56	-465.77	-1.1847	1.8576	2.2463	1255.4	-0.041908	0.0011711	0.13373	liquid
310.00	28.000	739.08	0.0013530	-467.31	-463.53	-1.1774	1.8613	2.2496	1251.5	-0.041814	0.0011526	0.13350	liquid
311.00	28.000	738.36	0.0013544	-465.07	-461.27	-1.1701	1.8650	2.2530	1247.7	-0.041719	0.0011346	0.13327	liquid
312.00	28.000	737.63	0.0013557	-462.82	-459.02	-1.1629	1.8687	2.2564	1243.9	-0.041623	0.0011170	0.13304	liquid
313.00	28.000	736.90	0.0013570	-460.56	-456.76	-1.1557	1.8725	2.2598	1240.1	-0.041527	0.0010999	0.13281	liquid
314.00	28.000	736.18	0.0013584	-458.30	-454.50	-1.1485	1.8762	2.2632	1236.3	-0.041431	0.0010832	0.13258	liquid
315.00	28.000	735.45	0.0013597	-456.04	-452.23	-1.1413	1.8800	2.2667	1232.5	-0.041334	0.0010669	0.13235	liquid
316.00	28.000	734.72	0.0013611	-453.78	-449.97	-1.1341	1.8837	2.2701	1228.8	-0.041237	0.0010510	0.13212	liquid
317.00	28.000	734.00	0.0013624	-451.51	-447.69	-1.1269	1.8875	2.2736	1225.0	-0.041140	0.0010355	0.13190	liquid
318.00	28.000	733.27	0.0013637	-449.24	-445.42	-1.1197	1.8912	2.2771	1221.3	-0.041042	0.0010203	0.13167	liquid
319.00	28.000	732.55	0.0013651	-446.96	-443.14	-1.1126	1.8950	2.2806	1217.5	-0.040944	0.0010055	0.13144	liquid
320.00	28.000	731.82	0.0013665	-444.68	-440.86	-1.1054	1.8988	2.2841	1213.8	-0.040845	0.00099099	0.13122	liquid
321.00	28.000	731.10	0.0013678	-442.40	-438.57	-1.0983	1.9026	2.2876	1210.1	-0.040746	0.00097685	0.13099	liquid
322.00	28.000	730.37	0.0013692	-440.12	-436.28	-1.0912	1.9064	2.2911	1206.4	-0.040646	0.00096302	0.13077	liquid
323.00	28.000	729.65	0.0013705	-437.83	-433.99	-1.0841	1.9102	2.2946	1202.7	-0.040546	0.00094951	0.13055	liquid
324.00	28.000	728.92	0.0013719	-435.53	-431.69	-1.0770	1.9140	2.2982	1199.0	-0.040446	0.00093629	0.13032	liquid
325.00	28.000	728.19	0.0013733	-433.24	-429.39	-1.0699	1.9178	2.3017	1195.3	-0.040345	0.00092337	0.13010	liquid
326.00	28.000	727.47	0.0013746	-430.94	-427.09	-1.0628	1.9216	2.3053	1191.6	-0.040244	0.00091073	0.12988	liquid
327.00	28.000	726.74	0.0013760	-428.64	-424.78	-1.0557	1.9254	2.3089	1188.0	-0.040143	0.00089837	0.12965	liquid
328.00	28.000	726.02	0.0013774	-426.33	-422.47	-1.0487	1.9292	2.3124	1184.3	-0.040041	0.00088627	0.12943	liquid
329.00	28.000	725.29	0.0013788	-424.02	-420.16	-1.0416	1.9330	2.3160	1180.7	-0.039939	0.00087444	0.12921	liquid
330.00	28.000	724.57	0.0013801	-421.70	-417.84	-1.0346	1.9368	2.3196	1177.0	-0.039837	0.00086285	0.12899	liquid
331.00	28.000	723.84	0.0013815	-419.39	-415.52	-1.0276	1.9407	2.3232	1173.4	-0.039734	0.00085151	0.12877	liquid
332.00	28.000	723.12	0.0013829	-417.07	-413.19	-1.0206	1.9445	2.3269	1169.8	-0.039631	0.00084041	0.12855	liquid
333.00	28.000	722.39	0.0013843	-414.74	-410.87	-1.0136	1.9484	2.3305	1166.2	-0.039527	0.00082953	0.12833	liquid
334.00	28.000	721.66	0.0013857	-412.41	-408.53	-1.0066	1.9522	2.3341	1162.6	-0.039423	0.00081888	0.12811	liquid
335.00	28.000	720.94	0.0013871	-410.08	-406.20	-0.99959	1.9560	2.3378	1159.0	-0.039319	0.00080845	0.12789	liquid
336.00	28.000	720.21	0.0013885	-407.75	-403.86	-0.99261	1.9599	2.3415	1155.4	-0.039214	0.00079823	0.12767	liquid
337.00	28.000	719.49	0.0013899	-405.41	-401.51	-0.98565	1.9637	2.3451	1151.9	-0.039109	0.00078822	0.12745	liquid
338.00	28.000	718.76	0.0013913	-403.06	-399.17	-0.97869	1.9676	2.3488	1148.3	-0.039004	0.00077840	0.12724	liquid
339.00	28.000	718.03	0.0013927	-400.72	-396.82	-0.97175	1.9715	2.3525	1144.8	-0.038898	0.00076878	0.12702	liquid
340.00	28.000	717.31	0.0013941	-398.37	-394.46	-0.96482	1.9753	2.3562	1141.2	-0.038792	0.00075935	0.12680	liquid
341.00	28.000	716.58	0.0013955	-396.01	-392.10	-0.95789	1.9792	2.3599	1137.7	-0.038685	0.00075010	0.12658	liquid
342.00	28.000	715.85	0.0013969	-393.65	-389.74	-0.95098	1.9831	2.3636	1134.1	-0.038578	0.00074103	0.12637	liquid
343.00	28.000	715.13	0.0013984	-391.29	-387.38	-0.94407	1.9869	2.3673	1130.6	-0.038471	0.00073214	0.12615	liquid
344.00	28.000	714.40	0.0013998	-388.93	-385.01	-0.93717	1.9908	2.3710	1127.1	-0.038364	0.00072341	0.12594	liquid
345.00	28.000	713.67	0.0014012	-386.56	-382.63	-0.93028	1.9947	2.3747	1123.6	-0.038256	0.00071485	0.12572	liquid
346.00	28.000	712.95	0.0014026	-384.19	-380.26	-0.92340	1.9986	2.3785	1120.1	-0.038148	0.00070646	0.12551	liquid
347.00	28.000	712.22	0.0014041	-381.81	-377.88	-0.91654	2.0024	2.3822	1116.6	-0.038039	0.00069821	0.12529	liquid
